,outdiv_50,outdiv_100,outdiv_200,outdiv_250,outdiv_300,outdiv_400,outdiv_500,outdiv_600,outdiv_700,outdiv_800,outdiv_850,outdiv_925,outdiv_1000
0,7.764281084140141e-07,1.5401165001094341e-06,6.998702883720398e-06,4.790284826109806e-06,1.9388622604310513e-06,-2.9711984097957613e-06,-9.142716104785602e-07,-1.287107200672229e-06,-7.869908586144447e-07,-5.355880906184515e-07,-8.252914994955063e-07,-1.4113029465079308e-06,-1.603908215959867e-06
1,-5.879711049298445e-07,2.921683092912038e-06,7.635238580405712e-06,4.661292769014835e-06,2.241064794361591e-06,-9.406513224045435e-07,1.5986540044347445e-07,-5.716807208955288e-07,-1.114684467514356e-06,-1.3709145908554396e-06,-1.7235133176048597e-06,-2.6230545093615848e-06,-2.9744386362532775e-06
2,-1.571428341170152e-06,2.3606233298778532e-06,6.830568114916483e-06,3.4207943826913835e-06,8.732158069809278e-07,-6.263804001112779e-07,6.713982050617536e-07,-2.368236891925335e-07,-1.6728416085243226e-06,-1.7003233854969342e-06,-1.6662990674376487e-06,-2.1212540256480377e-06,-2.7678130815426507e-06
3,-1.6111841735740503e-06,2.6151887141168117e-06,6.638583727180958e-06,4.38060766706864e-06,1.1206138879060746e-07,7.663387805223465e-07,1.9103831922014553e-06,-2.837157808244228e-07,-2.4042945976058642e-06,-2.656853757798672e-06,-2.9611711700757344e-06,-3.4658471122384073e-06,-4.297161164383094e-06
4,2.459029732774402e-07,-7.029688488151028e-07,5.492708680540694e-06,5.272162027069642e-06,9.919087792827876e-07,1.5504327815226994e-06,1.3626225029902833e-06,-9.283972169848398e-07,-2.0120451342762755e-06,-1.424051148824672e-06,-1.5551811741100802e-06,-2.0208028512253307e-06,-2.7803012413355327e-06
5,2.5332536703596513e-06,-6.101210601627826e-07,4.251208156347275e-06,4.58652696882685e-06,1.6342809734245141e-06,1.696993907292684e-06,1.5723441417018574e-07,-2.3488149357338748e-06,-1.2006455411513647e-06,-6.513747697075208e-07,-7.856093967954317e-07,-1.186885250111421e-06,-1.82733250161012e-06
6,2.3867140806191195e-06,1.1111547807192901e-06,2.5431163748146587e-06,4.279088128466329e-06,1.2917076991059474e-06,1.31886096910817e-06,-7.970401576693128e-07,-2.6790575893340763e-06,-7.045377988785629e-07,-2.3913446087312895e-07,-8.032386697426871e-07,-1.911542482705037e-06,-2.00009155106495e-06
7,1.6437028534710406e-06,2.777444509168466e-06,3.2522715628147124e-06,3.6751463388403256e-06,1.1505326256155968e-06,4.691110613445441e-07,-1.1802418157458306e-06,-2.082507126033306e-06,-3.069018324216207e-07,7.648874695102373e-08,-6.943242624402046e-07,-2.4165104453762374e-06,-3.244363081951936e-06
8,-3.965849760162385e-08,5.44452046612239e-06,6.029051941089116e-06,4.396211603246784e-06,3.195632465523803e-06,5.278946963212302e-07,-8.12623387055773e-07,-1.920140792781881e-06,-1.6797233481130164e-06,-7.017013226554602e-07,-1.0851154266180338e-06,-2.3482892955981843e-06,-2.611569550151152e-06
9,-6.314444666107496e-07,7.473200093954802e-06,5.348663156231244e-06,4.166124078134695e-06,4.713214002549648e-06,1.4874851331114769e-06,-4.0433757628003754e-07,-1.486165759464105e-06,-2.1385028958320616e-06,-1.282260442773501e-06,-1.4266697689890862e-06,-2.1256040781736373e-06,-2.4491921067237856e-06
10,-8.87219040534803e-07,8.57068341673657e-06,2.0163230350650694e-06,3.239417185860056e-06,4.740885972853023e-06,2.0461524083159278e-06,6.167094428014953e-07,-2.0243899889012095e-07,-1.901319188633895e-06,-1.9685067700152577e-06,-2.5615911482528036e-06,-3.330785340602467e-06,-3.6220941538014353e-06
11,-9.217959207793077e-07,7.521333949019512e-06,-4.7024028996626536e-08,3.170943818986416e-06,5.484512075781822e-06,2.0508266364534697e-06,6.595936914285024e-07,-2.359583353002866e-07,-2.5099764267603556e-06,-2.9870464156071344e-06,-3.4000491723418237e-06,-3.753369674086571e-06,-3.930650806675355e-06
12,-2.6252186428214507e-07,1.3392901674098494e-06,1.3890482979938696e-06,5.006440432116204e-06,5.53805945263364e-06,1.0586345637858656e-06,3.159907936307899e-07,-1.076443692769747e-06,-2.161562983796804e-06,-2.67759877492778e-06,-2.5883347908985563e-06,-2.373918056240715e-06,-2.023204581433312e-06
13,1.253649437179168e-06,-1.1830125004053116e-06,1.255896252890428e-06,4.5301392674446104e-06,5.6252038727204e-06,3.9561806867520016e-07,-3.027341639002164e-07,-8.163003561397393e-07,-2.8520977745453517e-07,-1.8015814324220022e-06,-1.8706700454155603e-06,-1.8914695829153061e-06,-1.9458355382084845e-06
14,-4.7520251318626877e-07,-5.052888696371767e-07,2.5443162738163936e-06,3.8143069603136465e-06,4.588502664041717e-06,-7.078438007979967e-07,-1.109906576604764e-06,-1.6647700173973543e-06,-5.655601249690867e-07,-1.7168313357592618e-06,-1.524665868257586e-06,-1.4182187895062554e-06,-8.984693013038872e-07
15,-2.0050640793756827e-06,-9.455242777761088e-09,3.492599739635139e-06,3.4715744562416157e-06,3.576895059762654e-06,5.335782758922498e-08,-1.3952390812491975e-06,-2.4458202166305042e-06,-1.7854767654446645e-06,-1.9863072040788366e-06,-1.6415487835763402e-06,-1.5247074106545864e-06,-1.1351488963449644e-06
16,-3.209269964967031e-06,1.8890477577804036e-06,5.852585635244599e-06,4.721354283547006e-06,2.670532703028675e-06,5.597287317529258e-07,-1.2010863414072892e-06,-2.340367257100418e-06,-1.065313228680385e-06,-1.9666460570705384e-06,-1.7127495537284005e-06,-1.7810781018738924e-06,-1.6148321917937505e-06
17,-1.6617123037576676e-07,-4.798717175920804e-07,5.4069018612305324e-06,4.370898629228274e-06,1.7490781222780546e-06,6.95763931920131e-07,-6.049561003843944e-07,-2.716380792359511e-06,-1.0235700756311416e-06,-1.2227450497448444e-06,-1.0841370870669682e-06,-1.2263422831892968e-06,-1.2606071929136911e-06
18,-1.884851371869445e-07,-2.783622282246749e-06,4.14806418120861e-06,3.320095129311085e-06,1.731066731736064e-06,1.6123754903674127e-06,-7.904212300976118e-08,-2.8353145656486354e-06,-2.33876829346021e-06,-1.8893430630366008e-06,-1.6205090408523878e-06,-1.2838902572790781e-06,-9.923397252957026e-07
19,5.3454035272200905e-08,-4.81954775750637e-06,2.7468039964636165e-06,3.4216946611801785e-06,3.0315287100772065e-06,2.4219625629484653e-06,-1.4633483563860258e-06,-2.5211445366342863e-06,-1.8726762694617112e-06,-1.9917497411370277e-06,-1.9849433253208796e-06,-2.2040524830420813e-06,-2.5961160038908323e-06
20,3.4322312179331978e-06,-5.24206164603432e-06,2.3420512055357296e-06,4.1512850051124895e-06,3.908202052116394e-06,1.6518092403809229e-06,-1.6077538020908833e-06,-8.849970375498136e-07,-1.2100130940477052e-06,-6.339745596051216e-07,-2.7439091354608536e-07,-1.3403594493865967e-06,-2.178937817613284e-06
21,1.4598947018384933e-06,-3.4145273578663666e-06,4.408066160976887e-06,5.657575093209743e-06,5.089654587209225e-06,-3.783265128731728e-07,-2.307440930356582e-06,3.542906294266383e-07,-8.306776483853658e-07,-6.112425277630489e-07,-4.50542817513148e-07,-1.8132074425617855e-06,-2.1102527777353924e-06
22,4.176031022022168e-07,-1.0835394884149233e-06,5.333141113320987e-06,6.4462190493941305e-06,5.07356987024347e-06,-8.464053583641847e-07,-1.9869068637490274e-06,3.808721279104551e-08,-1.867779064923525e-06,-1.4155404642224311e-06,-1.0309430460135142e-06,-1.903491405149301e-06,-1.5549284095565478e-06
23,-2.88525673871239e-07,5.958485417068005e-07,6.160178842643897e-06,5.321381225561102e-06,3.904534969478845e-06,-2.65959727888306e-06,-3.1876804617544016e-06,-1.4285750997563203e-06,-9.833097768326601e-07,-2.0135194063186644e-07,-9.218541284402212e-08,-1.0097244133551916e-06,-9.631078379849592e-07
24,-9.298285779853662e-08,1.5757667521635692e-06,9.615288581699133e-06,6.621773354709148e-06,1.6089800434807936e-06,-3.3816671930253505e-06,-4.131506041934093e-06,-2.83364982654651e-06,-1.0484441493948302e-06,3.025168552994728e-07,1.625933994849523e-07,-8.685281500220299e-07,-1.1454064709444841e-06
25,7.398019079118967e-07,-1.310720108449459e-06,9.418228485931952e-06,5.628241289438544e-06,8.912989869713783e-07,-2.876846701838076e-06,-2.9449273521701495e-06,-2.5959258588651815e-06,-9.057034427920977e-07,5.618358651796977e-07,8.173364525039991e-07,4.0820644547541937e-07,-1.865710752705733e-07
26,6.904010660946369e-07,-2.004415728151798e-06,6.391969509422779e-06,3.426064116259416e-06,5.5445513377587e-07,-1.951054825137059e-06,-1.296435948461294e-06,-1.542906587322553e-06,-9.943653518954912e-07,2.907821908593178e-07,3.984120363990466e-07,1.3052097832163176e-07,-8.491255963842074e-07
