,outdiv_50,outdiv_100,outdiv_200,outdiv_250,outdiv_300,outdiv_400,outdiv_500,outdiv_600,outdiv_700,outdiv_800,outdiv_850,outdiv_925,outdiv_1000
0,1.2456613333888074e-06,4.1157646777100585e-06,1.348909357740424e-05,8.178454595791849e-06,2.513454137254058e-06,-7.13716736411158e-07,-3.0945385593719995e-06,-3.350534402916046e-06,-4.326895698595838e-06,-5.388684586246973e-06,-5.100601588480205e-06,-4.438918153465536e-06,-3.918137834156203e-06
1,-1.888147865732511e-06,3.6696282525857288e-06,1.2448499910533429e-05,6.450898945331574e-06,-6.771491219600042e-07,-1.2869209361573061e-06,-3.5950370753804845e-06,-4.0228401000301044e-06,-3.7035904824733732e-06,-4.649868545432885e-06,-4.9910352875789e-06,-3.901100717484951e-06,-3.32897761836648e-06
2,-2.8156408995652717e-06,1.5032183981782669e-06,1.42050912812414e-05,7.361966799712774e-06,6.127020506443325e-08,-1.4121497351351616e-06,-3.4323323487122524e-06,-4.650040479431014e-06,-3.784966434804236e-06,-3.975577443776289e-06,-4.211470631581124e-06,-3.996042387861434e-06,-3.920456479570183e-06
3,1.0373614107569059e-06,-1.2147783612211545e-06,1.625546719878912e-05,9.909908597668011e-06,2.4168441692988077e-06,1.2025702744722366e-07,-2.426731710632642e-06,-4.916482915480932e-06,-4.690070636570454e-06,-4.4265451530615485e-06,-4.479490841428439e-06,-4.8523186706006525e-06,-4.732833864788214e-06
4,1.6849895715095195e-06,-3.5790755525540515e-06,1.5641582928814334e-05,9.081736052432e-06,1.821959684931391e-06,-1.9808139466522147e-06,-3.3306887303768845e-06,-5.521067646158187e-06,-4.707135190545771e-06,-3.776146887310808e-06,-3.6719527590200616e-06,-4.190994094268909e-06,-3.844752706803722e-06
5,1.5409488696604967e-06,-3.4239453574021658e-06,1.4909733242044846e-05,8.247540487597385e-06,1.048257884879907e-06,-2.2400092954436937e-06,-1.6643588120738666e-06,-4.565975784013669e-06,-3.8993622486790025e-06,-3.592320717871189e-06,-3.499638599654039e-06,-4.665235367914041e-06,-4.70637654264768e-06
6,1.7009646398946642e-06,-5.548497817168633e-06,1.9659008830785752e-05,1.1677582127352556e-05,2.6525813154876232e-06,-3.6010479864974816e-06,-2.0969309844076633e-06,-5.324111164857944e-06,-4.891298400859038e-06,-2.742131861547629e-06,-1.6146805137395859e-06,-2.2240060692032177e-06,-2.53971666097641e-06
7,3.364179671431581e-07,-6.683516160895427e-06,1.81994439723591e-05,1.1698653300603231e-05,1.8481281585991382e-06,-4.327716305851937e-06,-2.0362980042894683e-06,-4.976848140358925e-06,-4.820781759917736e-06,-1.6252277418971062e-06,-2.669791380564372e-08,-1.152767799794674e-06,-1.9884978731473286e-06
8,8.857634867236204e-07,-5.6972431552237e-06,1.4232227161403019e-05,1.1177270777554433e-05,9.612427614783845e-07,-5.095554670295775e-06,-3.048506685188697e-06,-4.642910644783024e-06,-4.3014234465187515e-06,-4.516344486554134e-07,9.683928842737468e-07,-2.859508100881616e-07,-1.1345788960140275e-06
9,6.328220479190349e-07,-6.095560578008493e-06,1.1782689640919368e-05,1.0339519940316677e-05,7.097221290071805e-07,-4.709108422199885e-06,-2.517093283434709e-06,-5.073286592960357e-06,-4.650757182389497e-06,4.3024386589725815e-07,1.7833585540453592e-06,4.093085105220477e-07,-8.780586843689282e-07
10,6.550690159201622e-07,-6.340024992823601e-06,1.245966802040736e-05,1.1286740967382988e-05,1.380301546305418e-06,-3.678537905216217e-06,-4.324879652510087e-06,-6.7292440993090475e-06,-3.4639650645355384e-06,1.2169048810998599e-06,2.440282454093297e-06,9.825375551978746e-07,-1.1914797748128573e-06
