,outeqt1000,outeqt200,outeqt250,outeqt300,outeqt400,outeqt500,outeqt600,outeqt700,outeqt800,outeqt850,outeqt925
0,343.4295495375411,348.1251672462,346.9225413316969,344.73631846299725,338.7671018606208,335.0921006920392,333.6013202031141,333.39228772918335,334.9988602349715,336.5228851653253,340.3777736492447
1,343.94469910660337,348.7035388031403,347.2887407502683,344.7778082933933,338.67610436565496,335.28477817863654,333.93023675631537,333.29654836665486,335.17185515805977,336.7977206617276,340.96971303425113
2,344.04682299794973,349.2100243236883,347.3963881164725,344.88016569999115,338.9482231882348,335.7858796480708,334.4208023648107,333.7674240318011,335.3136328677851,337.0285614903455,341.08047332281586
3,344.0312282077346,348.83572264434184,347.1126016856524,344.6761544369554,338.7542265045138,335.5558504568915,334.5117533655579,333.81222057528197,335.29009482723745,336.9215320852515,340.8306475895662
4,343.9201496840894,348.41052086656924,346.7680939095233,344.5557194454394,338.64246619518246,335.41119749579843,334.6107345230951,333.88182814176724,335.3551337926695,336.8367816812712,340.47886450828247
5,343.7576992068133,348.20387963534336,346.5797351168754,344.63391227439956,338.69097262533876,335.3161966783153,334.3320620919066,333.740520124093,335.3482490780512,336.74699931853513,340.25337796779297
6,342.94077618612323,348.1472523513192,346.51756177083735,344.67385790501834,338.7249198125471,335.4408023634376,334.47436805182247,334.06579709571093,335.4073699785025,336.45645162492195,339.65243070706725
7,342.7958199791057,348.05983077867035,346.70254814164525,344.7995211575458,338.8447452190782,335.31691271337695,334.2550549255086,333.8439670465504,335.2442405972135,336.20061663542293,339.5017061308884
8,342.91305106460476,348.4644074994869,347.22900296401093,345.02488935123847,339.03510379229874,335.4320511096413,334.566756395458,333.9671065896913,335.3254787532908,336.1338839570306,339.6142688028427
9,343.06459951379543,348.9278977204512,347.8428904161579,345.3152015561566,339.23722479344923,335.71058595165636,334.6718027568535,334.1955064875613,335.3487683293519,336.2426437917489,339.98283972413446
10,343.10565709283134,349.2068507511695,347.78621441772185,345.32110874819597,339.5822749863207,335.98316624523693,334.69575175480446,334.72567692848304,335.70762583094216,336.8414650009534,340.3260734707786
11,343.06062925580056,348.7508682068246,347.36477010032087,345.1293583071274,339.5113747238675,335.80136536929945,334.4266487812061,334.4671045733823,335.3537225404998,336.5439234605345,340.02270622856935
12,343.02334927504984,348.1696544854759,347.02073818247845,345.05961751116587,339.4570608174998,335.63798945449946,334.05860861424014,334.000952479157,334.9110970826477,336.2187707116373,339.8248171855001
13,342.7916495529389,347.6518161843662,346.83094919495977,345.0331617967255,339.3943158354077,335.61877908179673,333.7224698594231,333.5863865771737,334.80865503592577,336.0196008867652,339.6708571839497
14,342.45431812532604,347.69782344190116,346.8722068171047,345.24623125649873,339.63049437814374,335.9678967567697,333.93170355165574,334.02461109958307,334.8294809013621,335.7253479807979,339.1293703904479
15,342.4146777004571,347.450782078172,346.6405742443877,345.0804392568251,339.46769577391484,335.8718507416221,333.8686275754147,333.7684741618633,334.67125621647637,335.41161100319965,338.913387507402
16,342.6134905587232,347.91290493978175,346.9858329565122,345.22648626330556,339.58289553282793,335.905593645451,333.78819500534064,333.3271965563315,334.23606416479294,335.06588708287967,339.07540142653687
17,342.8224920689654,348.6420929778782,347.33178753880475,345.40130354640286,339.6277448412505,336.0745417922483,333.8174220139503,333.139409061181,333.98129546300964,334.78361350262946,339.19566011570083
18,342.6269858426755,349.35757277430497,347.95999466481305,345.72320375806686,339.90718295294863,335.7590807158514,333.74223261524037,333.02914180007787,333.84053349452705,334.714351768311,338.87746231142114
19,342.6565031204112,348.8236973844847,347.5330270937377,345.3885312809769,339.5943091113598,335.1162219333176,333.09415735120615,332.34130612065724,333.1728601142967,334.4420983944835,338.6579230878929
20,342.68747091607673,348.1366755989253,347.085317796385,345.03585181512886,339.3426866628177,334.6573434851738,332.446119740598,331.8292809339789,332.51441770961895,334.1663283944816,338.3897167094291
21,342.71148740458756,347.585914647589,346.6467680573187,344.8140151504569,339.19854100094443,334.4321586344128,331.83940102168856,331.6100213390739,332.17827988715413,334.01840825581166,338.35336236023903
22,342.42310882753117,347.6182670454902,346.49540452676564,344.593185347912,339.1435507718171,334.7206495958914,331.605699602478,331.9579348217646,332.3047348587463,333.73890514565386,337.68791090259964
23,342.25475292770693,347.60966473240927,346.3553223696337,344.49700657171,339.11175124046,334.9398169888336,331.6546649106063,331.97184769930874,332.1202459086287,333.1039340976898,336.9087700905698
24,341.9352643456221,347.9953003388383,346.61145957452914,344.62440799973723,338.98981853752264,334.86080893357456,331.3737358706507,331.01776606975585,331.0320218494791,331.9247240123288,336.15291565426554
25,341.8780535638354,348.41571355189745,347.0183981056034,344.93494855278806,339.07444832241737,334.8589939758659,331.34590725307646,330.6995546426676,330.98692813252586,331.72283700240575,336.4584700215822
26,341.4373178039171,348.83638074447236,347.2603018749497,344.9919564706108,339.0297959587672,335.22984874131737,331.73268432627265,330.8782483182166,331.089499084184,331.3751162738863,336.25838262870457
27,341.0827742021477,348.59081214385344,346.9651306344207,344.7948678799041,338.9050560908367,335.077900074389,331.34613016015527,330.5136011125231,330.4294675316549,330.5090144354182,336.0642443974774
28,340.60786391487966,348.04296359853674,346.5947440978866,344.65003937868437,338.8083218461938,334.73574191135134,330.98533929502787,330.26099841060676,329.7758176198421,329.79916478897513,335.4774819184326
29,340.27272489802476,347.5863901632279,346.2867059644103,344.6259046797978,338.8421282599902,334.4548879090823,330.8875262363945,330.5653422013516,329.834919282506,329.7525526483932,335.25220570245057
30,339.07783129788885,347.5673758866517,345.79407427143957,344.00321296260705,338.48228346303574,334.00628447386435,330.5248329908121,330.4561469241176,329.2024605040692,328.9441853984051,334.5602678108571
31,338.4987689981194,347.4774837260502,345.51660879601184,343.9503954140829,338.5121080999798,333.5731631127996,330.5298193868344,330.4237098000951,328.9294087776786,328.6254610746703,334.18519725090493
32,337.96319379599134,347.65943659698974,345.4694791116516,343.94786100443224,338.53626090933506,333.38763704590514,330.55824769874835,329.92900708310265,328.0647863514842,327.73525795919335,334.04504799460005
33,338.3769568591257,347.8120776957576,345.6461347133856,344.148212344145,338.7544358989545,333.6937548030905,331.1483183110996,330.26726449786025,328.58124735296235,328.19851205044966,335.2899372746568
34,338.5884489221273,348.3607354669899,345.9804127545711,344.2066493969964,338.7535235848929,333.88564647514835,332.0466378750513,331.0189638202899,329.20481327889826,329.25294079629106,335.61065853978187
35,338.33479058150544,348.2942651372308,345.91611432137626,344.0281856682267,338.6878268810866,333.8153783020932,331.9562312621231,330.3339199257816,328.73796533116894,328.65371082035693,335.1920557342342
36,338.2351650770243,348.1326453041232,345.6867603394325,343.82954497118305,338.74902319857017,334.0041503236702,332.09347223693345,330.28438134463784,329.01731423754904,328.9920783049281,335.09537228554836
37,338.2437718221679,347.87411545452755,345.4731598541491,343.62992148731524,338.8255799384866,334.2163294373396,332.30547579191403,330.1037413662849,329.3495762877454,329.9413503069343,334.8795692220445
38,337.8615342971504,347.6493046623894,345.2339881561677,343.4404598543269,338.8175446953601,334.50944112942307,332.5721615395197,329.87808483711865,328.7103040562186,329.5848706018754,334.2407067710689
39,337.5574164409046,347.40750582915126,345.00489232376816,343.2836641165274,338.8015505194911,334.52609097415456,332.34942541193476,329.4191248588474,328.44810714763673,329.27189647987944,333.72559969737824
40,337.46765005680214,347.60979582790617,345.18632059875813,343.4099396524718,339.0027315728036,334.74290812181505,332.5154879821793,329.34547113563275,328.389270032888,329.1332800639074,333.5977370011561
41,337.509044622516,347.81025809055245,345.4194944481476,343.4946738005346,339.13381291506204,334.9044749670492,332.4736902968043,329.3620923125587,328.05121951573653,329.3497060833414,333.8892322156958
42,337.9818646596342,348.02507309089896,345.5751455171017,343.38431445263654,338.9129785325093,334.9141346851029,332.1220073983738,329.2173125845094,329.0194788016626,329.9639824665953,334.592068093043
43,338.1970871855214,347.80802427036446,345.36921677832936,343.18171155585185,338.7690941346594,334.78494169243254,331.87302546270973,329.13559283947717,329.13516792915374,330.09144083199413,334.0957831748081
44,338.26489952717094,347.5091094649472,344.94313948926765,342.81634042484126,338.6102453522618,334.5724163779662,331.7590181306976,329.0120550336608,329.41007957842015,330.10806416720555,333.3498409431468
45,338.32146592544,347.2367333683734,344.59505741519416,342.41747469338253,338.3805450933338,334.4284635022074,331.6789224357159,328.9660432457688,329.5503665412323,330.2339922633872,333.18281481686756
46,337.88521910609694,347.6536311797477,344.6615619307764,342.10222115090346,337.943391591131,334.05889539884737,331.3337329796956,328.7529738227782,329.0891171589622,329.905550383619,332.86777208851794
47,337.44589592170763,347.6190450056016,344.4460302207876,341.85605350871424,337.66503315830283,333.9259361073075,331.27956115717484,328.96500243598376,328.9577748879101,329.6536663350747,332.6586901115136
48,336.3414747898324,347.6517541821744,344.37998447325106,341.7833245221283,337.61013446551004,333.94847673219726,331.27326685908326,329.1881963002491,328.75451250990767,329.2740295401208,332.6200645276596
49,336.6163904533501,347.65088106387964,344.4217416813381,341.82419424570145,337.674047064536,334.17062291556806,331.37730065208234,329.59563420649687,329.22307398781925,329.9954185469817,333.31553001447725
50,337.2668379920116,348.15472308291294,344.71904641791303,341.94819522005236,337.31689417887816,333.60924943429234,331.1473842341828,329.7397925292743,330.1954283855964,330.7763093568501,334.10954147696754
51,337.89033224123534,348.016915502808,344.5527398870733,341.763071360685,337.0765257781639,333.3010634238924,331.09227500304416,329.6197775254624,330.09968516782305,330.68810053996526,333.92286561020535
52,338.3869134465835,347.81081727464976,344.369910492215,341.559230904517,336.6921847002514,332.9734482853994,330.88493303740603,329.5759851164538,330.1808727692723,330.727198495528,333.86224132914293
53,338.3187627889723,347.6030983681188,344.16799574239303,341.3701919824274,336.31988648103504,332.6033212298236,330.600075025457,329.67499890925814,329.8462362449231,330.6967908974704,333.8811191107473
54,338.17856114829937,347.69117847584243,344.19537752142594,341.26125143177705,336.00887284005705,332.3016710853548,330.2569817976261,329.99080920619406,329.5509599292111,330.5450710194795,333.6048351429274
55,337.99901896560476,347.5087360922923,344.17475340256664,341.2171277796453,335.8634231893885,331.90404934619727,329.989879011777,330.0187980373939,329.59870107681974,330.43416696194873,333.60125495345403
56,337.25172419314265,347.38634397506013,344.22421530943075,341.2911117577794,335.92717461747264,331.78738559818385,330.06293903837496,330.1442732334218,330.107300072554,330.741269574669,333.68640746748906
57,338.4193068287555,347.2809553946465,344.29593144412877,341.4671732039502,336.0429029247379,331.9503182801669,330.30054489747977,330.4519462622754,331.1483444113523,332.12857697212695,335.3089475893
