,mslp
0,100828.25
1,101009.4375
2,100961.6875
3,100816.4375
4,100823.9375
5,100962.125
6,100939.9375
7,100798.0625
8,100763.9375
9,100927.375
10,100893.3125
11,100809.6875
12,100773.5625
13,100948.1875
14,100879.0625
15,100755.3125
16,100680.4375
17,100781.125
18,100765.5
19,100629.4375
20,100550.1875
21,100696.8125
22,100677.0625
23,100508.25
24,100470.6875
25,100566.25
26,100555.625
27,100362.5
28,100307.5625
29,100440.5625
30,100463.0625
31,100260.4375
32,100186.5
33,100331.9375
34,100325.9375
35,100239.9375
36,100192.1875
37,100336.625
38,100288.25
39,100066.8125
40,99977.25
41,100062.8125
42,100080.75
43,99911.6875
44,99813.875
45,99902.5625
46,99840.0
47,99589.125
48,99510.75
49,99598.375
50,99603.75
51,99369.5625
52,99198.875
53,99209.8125
54,99092.6875
55,98827.125
56,98702.8125
57,98739.375
58,98566.9375
59,98432.5
60,98308.25
61,98400.125
62,98251.8125
63,98001.875
64,97851.5625
65,97830.0
66,97511.8125
67,97287.3125
68,97118.375
69,97043.8125
70,97122.5625
71,97031.4375
72,96946.125
73,97055.0
74,96982.4375
75,96824.8125
76,96529.3125
77,96590.8125
78,96418.625
79,96353.125
80,96350.875
81,96499.75
82,96618.0
83,96645.8125
84,96609.625
85,96672.5
86,96838.875
87,96935.25
88,96928.875
89,97067.75
90,97237.0625
91,97153.375
92,97035.8125
93,97001.4375
94,97350.6875
95,97503.125
96,97544.875
97,97762.0625
98,98242.25
99,98463.0
100,98562.0625
101,98715.3125
102,99024.625
103,99204.75
104,99329.9375
105,99508.0
106,99719.0625
107,99828.8125
108,99873.3125
109,99956.8125
110,100166.4375
111,100275.25
112,100300.0
113,100412.1875
114,100512.25
115,100504.125
116,100458.8125
117,100415.6875
118,100532.625
