,mslp
0,100949.5625
1,100796.1875
2,100641.9375
3,100794.0
4,100983.875
5,100867.6875
6,100775.5625
7,100908.9375
8,100993.6875
9,100865.1875
10,100729.375
11,100872.5
12,100946.625
13,100845.5
14,100680.3125
15,100825.8125
16,100973.3125
17,100947.125
18,100749.875
19,100821.5625
20,100788.25
21,100732.1875
22,100545.5625
23,100548.5
24,100664.5625
25,100540.125
26,100417.0625
27,100482.8125
28,100450.625
29,100398.75
30,100214.5625
31,100242.125
32,100249.0
33,100184.0625
34,100016.5625
35,100032.6875
36,100188.9375
37,100169.6875
38,100017.8125
39,100041.125
40,99848.0625
41,99814.1875
42,99648.875
43,99664.4375
44,99690.6875
45,99654.6875
46,99463.3125
47,99634.625
48,99553.8125
49,99346.6875
50,99183.4375
51,99406.5625
52,99832.3125
53,99885.5625
54,99589.4375
55,99154.375
56,99854.25
57,99901.9375
58,99895.625
59,99942.625
60,100098.875
61,100060.375
62,99979.25
63,100003.5625
64,99898.875
65,99817.0
66,99731.6875
67,99786.1875
68,99516.4375
69,99352.5625
70,99300.6875
71,99280.1875
72,99290.9375
73,99236.3125
74,99252.9375
75,99464.625
76,99566.75
77,99768.6875
78,100062.8125
79,100325.3125
80,100613.8125
