,wind10
0,15.120640754699707
1,15.7178316116333
2,15.666349411010742
3,14.005256652832031
4,14.051326751708984
5,15.072999954223633
6,16.698429107666016
7,16.636110305786133
8,16.048667907714844
9,15.197308540344238
10,15.566644668579102
11,16.031850814819336
12,14.65627384185791
13,13.994248390197754
14,15.123316764831543
15,15.84591007232666
16,16.588125228881836
17,16.597354888916016
18,17.901723861694336
19,18.745372772216797
20,18.878742218017578
21,17.616294860839844
22,17.842262268066406
23,18.541790008544922
24,19.54014015197754
25,19.52267074584961
26,19.423891067504883
27,20.38679313659668
28,19.490562438964844
29,18.49793243408203
30,16.66847038269043
31,17.190319061279297
32,16.59579086303711
33,16.947885513305664
34,15.791356086730957
35,16.592050552368164
36,17.09441375732422
37,16.870845794677734
38,16.384309768676758
39,14.707606315612793
40,14.5800142288208
41,14.4384183883667
42,12.796110153198242
43,12.84044075012207
44,14.22400951385498
45,14.089471817016602
46,14.904230117797852
47,17.331056594848633
48,16.785308837890625
49,16.541648864746094
50,18.615209579467773
51,19.288877487182617
52,17.8638858795166
53,18.520097732543945
54,19.516094207763672
55,18.312191009521484
56,18.10393714904785
57,18.436017990112305
58,20.3830509185791
59,19.811710357666016
60,20.283695220947266
61,20.25971794128418
62,18.330322265625
63,19.211402893066406
64,19.75905418395996
65,19.404842376708984
66,19.487323760986328
67,19.309791564941406
68,19.495521545410156
69,20.566999435424805
70,20.079547882080078
71,19.69607925415039
72,20.42951011657715
73,20.786012649536133
74,21.502946853637695
75,20.639129638671875
76,21.24432373046875
77,21.69171905517578
78,20.703338623046875
79,21.433574676513672
80,21.297632217407227
81,22.5208740234375
82,22.469043731689453
83,21.849891662597656
84,23.175832748413086
85,22.6522274017334
86,25.60724639892578
87,25.366710662841797
88,26.112272262573242
89,26.025415420532227
90,27.279207229614258
91,24.985803604125977
92,25.158618927001953
93,24.414094924926758
94,24.12078857421875
95,23.913257598876953
96,24.31669807434082
97,24.00667381286621
98,22.974245071411133
99,23.713346481323242
100,22.023637771606445
101,23.498952865600586
102,22.297334671020508
103,23.30365753173828
104,23.119802474975586
105,23.640287399291992
106,24.956151962280273
107,25.152803421020508
108,23.065393447875977
109,22.613019943237305
110,23.4886474609375
111,21.04265785217285
112,20.099546432495117
113,18.419464111328125
114,16.898618698120117
115,15.6548433303833
116,15.633075714111328
117,15.030070304870605
118,14.235798835754395
119,13.876386642456055
120,13.046499252319336
121,12.421025276184082
122,12.113252639770508
123,11.756113052368164
124,11.807133674621582
125,10.779202461242676
126,9.724177360534668
