,outmslp,outconv_rrate,outls_rrate,outmn_conv_prate,outmn_ls_prate,outmn_tot_prate,outsst
0,100861.17936197917,0.00010437065114577611,6.530492876966794e-05,0.00010403376072645187,6.451935817797979e-05,0.00016855464006463686,302.3788641392408
1,100652.84029947917,0.00011654803529381752,7.315827533602715e-05,0.00011245193891227246,7.159815480311712e-05,0.00018405063698689143,302.381819525754
2,100541.48893229167,7.170864070455233e-05,6.673643365502357e-05,7.778444948295753e-05,6.802060330907504e-05,0.0001458039196829001,302.3845039276234
3,100720.39739583334,9.810250873366991e-05,4.642317071557045e-05,9.433388089140257e-05,4.633252198497454e-05,0.0001406655025978883,302.3884681912373
4,100799.609375,9.589331845442454e-05,6.139265994230906e-05,9.796367958188057e-05,5.854026724894841e-05,0.0001565045987566312,302.3919881927029
5,100717.302734375,0.00012749085823694865,8.375700563192367e-05,0.00012194675703843434,8.185071249802908e-05,0.00020379551375905672,302.39466241674535
6,100577.69837239584,0.0001308753155171871,8.763869603474934e-05,0.00013260015596946081,8.768718689680099e-05,0.0002202883983651797,302.39714020872685
7,100757.38880208334,0.00016601824512084326,8.454977845152219e-05,0.00016027555490533512,8.508476118246714e-05,0.0002453567460179329,302.40088883480513
8,100875.68873697917,0.00017356729755798976,8.79111389319102e-05,0.00017240103334188462,8.793311814467112e-05,0.00026033523802955944,302.3087306138218
9,100689.7701171875,0.00014027335370580356,0.00010619725411136945,0.00014804524059096972,0.00010219051813085874,0.00025023575872182844,302.3118768910241
10,100569.2474609375,0.00011151821042100588,0.00010474432880679767,0.00011389786377549171,0.00010491463666160902,0.0002188121899962425,302.2908287346518
11,100728.63489583334,0.00012135769550999005,0.00010972581803798675,0.00012384724492828052,0.00010888458540042242,0.00023273459325234095,302.26635614997804
12,100826.31673177083,0.00010853086908658345,0.00011148732155561448,0.00011392667268713315,0.00010922088598211607,0.0002231476828455925,302.24009958902997
13,100718.60807291667,9.374295671780904e-05,0.00011349134147167205,9.619612246751786e-05,0.00011157232026259105,0.00020776906361182532,302.2109018961589
14,100556.38795572917,7.828871409098307e-05,0.00011857555558284124,7.323403842747211e-05,0.00011670713623364766,0.00018995037923256555,302.14783045450844
15,100727.05240885417,8.97622046371301e-05,0.00010195160284638405,8.05911918481191e-05,0.00010329925765593847,0.00018388405442237854,302.11693216959634
16,100833.51983921161,7.373873623574918e-05,7.37784932757809e-05,7.811519491227335e-05,7.903016330790223e-05,0.00015714016445444827,301.98585858483534
17,100675.94166666667,7.574139162898063e-05,5.421501894791921e-05,6.711830695470175e-05,5.615384628375371e-05,0.0001232673724492391,301.94768651326496
18,100558.77584635417,5.9687222043673195e-05,4.306801905234655e-05,6.289895003040632e-05,4.553922141591708e-05,0.00010843891650438308,301.8761151631673
