,outdiv_50,outdiv_100,outdiv_200,outdiv_250,outdiv_300,outdiv_400,outdiv_500,outdiv_600,outdiv_700,outdiv_800,outdiv_850,outdiv_925,outdiv_1000
0,-3.983033820986748e-07,2.3869176705678305e-06,1.1169848342736562e-05,5.5685755796730515e-06,4.459363640307856e-06,2.6858566949764886e-07,-3.4420518204569817e-06,-4.799795957903067e-06,-5.210901144891978e-06,-4.22279117628932e-06,-3.3660403763254482e-06,-2.1011258165041605e-06,-2.191704697906971e-06
1,-1.0976412643988926e-06,5.244475323706865e-06,1.0880338959395885e-05,5.26881388699015e-06,4.079208398858706e-06,-2.2754538804292678e-07,-3.2424189460774264e-06,-5.249275515476863e-06,-5.3406072159608206e-06,-4.02017030864954e-06,-3.632615941266219e-06,-2.3789626235763234e-06,-2.221072403093179e-06
2,-2.62079993262887e-06,2.931648244460424e-06,8.278867850701014e-06,5.613418761640787e-06,3.929506056010723e-06,1.1955969966948033e-06,-3.1617431280513606e-06,-4.81859315186739e-06,-3.916739175717036e-06,-3.891748686631521e-06,-2.397651163240274e-06,-4.346404845515887e-07,-5.037679026524226e-08
3,-1.6121154961486658e-06,2.5196893451114496e-06,7.994791182378928e-06,6.1426078900694845e-06,5.007488653063774e-06,-9.468446175257364e-10,-3.5434612073004244e-06,-4.8334943130612375e-06,-3.098320060720046e-06,-2.383564909299215e-06,-1.5309468532601993e-06,-1.9763441135485968e-07,-5.866284482181073e-07
4,1.0191695764660836e-06,6.217082651952903e-07,5.898240488022566e-06,5.816373353203138e-06,5.8515307803948724e-06,3.9101966346303624e-07,-3.16548782090346e-06,-4.345500686516364e-06,-3.0487504166861374e-06,-2.238752009967963e-06,-1.736458701392015e-06,-6.675487384200096e-07,-1.25001339862744e-06
5,1.6493101914723715e-06,7.710109154383342e-07,7.302857314546903e-06,6.5050398310025535e-06,5.773610124985377e-06,5.2376805494229e-07,-9.69499039153258e-07,-3.758231954028209e-06,-3.917891687403123e-06,-3.990080828468005e-06,-3.7413788959383965e-06,-2.897786907851696e-06,-3.323773853480816e-06
6,3.463088069111109e-06,1.796664825330178e-06,9.613841151197751e-06,9.518772518883149e-06,6.436017186691364e-06,9.53282384822766e-07,-1.2669479474425316e-06,-2.474213639895121e-06,-3.7751820248862106e-06,-5.311363687117895e-06,-5.266722291707993e-06,-4.204525612294674e-06,-3.690932256480058e-06
7,2.3333122953772545e-06,5.3656132270892465e-06,9.777210652828217e-06,9.620555412463242e-06,3.714512179916104e-06,-1.424853689968586e-06,-3.67421501626571e-06,-2.8152988913158576e-06,-3.01324762403965e-06,-2.6035510624448457e-06,-2.317503094673157e-06,-2.085324376821518e-06,-2.044951543211937e-06
8,4.7058177491029106e-07,6.047108521064123e-06,7.85415273488373e-06,7.689446442782355e-06,1.0391658482452234e-06,-3.3952916661898294e-06,-4.402579118808111e-06,-3.099197056144476e-06,-2.08890608822306e-06,-1.2338394299149514e-06,-6.030391280849775e-07,-6.154722844560941e-07,-1.3487103084723155e-06
9,-3.289353723327319e-07,5.114074641217788e-06,6.832702395816644e-06,5.880603566765785e-06,-6.502620635728817e-07,-4.370262225468954e-06,-4.10542900984486e-06,-2.4547955642143885e-06,-1.5056847284237544e-06,3.4605230515201886e-07,8.443370461463928e-07,-2.3005219797293346e-07,-1.3260403648018837e-06
