,wind10
0,9.850752830505371
1,10.137818336486816
2,10.521342277526855
3,9.547335624694824
4,9.048604011535645
5,8.500782012939453
6,8.262825965881348
7,7.120539665222168
8,7.669180393218994
9,7.667861461639404
10,8.701245307922363
11,9.694311141967773
12,9.064773559570312
13,9.07760238647461
14,10.0518798828125
15,9.837233543395996
16,10.707075119018555
17,12.928295135498047
18,12.408906936645508
19,11.671992301940918
20,11.729375839233398
21,11.804702758789062
22,13.250700950622559
23,12.933736801147461
24,11.999588012695312
25,11.608233451843262
26,11.080304145812988
27,10.907546997070312
28,11.836816787719727
29,12.855480194091797
30,14.61129093170166
31,16.320858001708984
32,16.43319320678711
33,15.683172225952148
34,17.400224685668945
35,16.226430892944336
36,16.69972801208496
37,16.747663497924805
38,16.736116409301758
39,16.34893035888672
40,17.86528778076172
41,17.907575607299805
42,17.574913024902344
43,18.693248748779297
44,19.9706974029541
45,19.611316680908203
46,18.647737503051758
47,19.700809478759766
48,20.835020065307617
49,21.64617347717285
50,21.318803787231445
51,21.758358001708984
52,21.671234130859375
53,21.327606201171875
54,22.44753074645996
55,22.53420639038086
56,21.470415115356445
57,20.28732681274414
58,20.069351196289062
59,21.076797485351562
60,21.0197696685791
61,20.641677856445312
62,18.86057472229004
63,21.162702560424805
64,20.97099494934082
65,21.27887725830078
66,20.764301300048828
67,22.060163497924805
68,21.9484920501709
69,22.184465408325195
70,22.968870162963867
71,23.745832443237305
72,24.83298683166504
73,25.244457244873047
74,28.618776321411133
75,29.318899154663086
76,27.94064712524414
77,27.18172264099121
78,27.204660415649414
79,25.143253326416016
80,22.805492401123047
81,20.308467864990234
82,18.492746353149414
83,17.396665573120117
84,17.12589454650879
85,17.368459701538086
86,19.49307632446289
87,20.332746505737305
88,19.534725189208984
