,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt800,eqt850,eqt925
0,344.5723473329764,349.1079328163632,348.64377918618686,346.67204289061755,341.5326872734504,338.97134984843103,335.62959284254805,336.59376492977015,338.978350745863,339.9409968915405,342.46749714272767
1,344.74914681357563,348.65771368774296,348.2325000254622,346.5414561944334,341.6557217244843,338.8871268642472,335.58114591430837,336.16730722603097,338.78452692775795,339.81100629353705,342.4994211446179
2,344.2545731150285,349.4943780992925,348.49052730633196,346.8680252813592,342.1743418942966,340.19684464005053,336.82461676921906,337.2639159924564,339.36913324566643,340.04423186584984,342.9542346341917
3,344.5182032610694,350.8553402090306,348.7089829630679,346.9373100067395,342.54096336418104,340.4303918215129,336.5557521524155,336.28968309254606,339.2061202933385,339.98426764973357,343.0099998584481
4,345.4270115751341,350.98828048438907,348.49939238394904,346.94564952462997,342.6209609475335,340.16560948581196,336.9888140309737,335.75168581415124,339.1783055904558,340.1343922836153,343.2795811878106
5,345.34789117309015,350.3129281234625,348.32403217495744,347.01339237343524,342.72317377170356,340.1260554727229,336.92987143216624,336.0879365106531,339.2810812204455,340.41045487798425,343.9931076617547
6,344.2943797241335,350.1771713470628,348.49330927268994,346.7949397217857,342.61640713356246,340.0931062243074,336.93548216502757,337.39385534097715,340.7509093515237,341.6337194967502,343.61169785761706
7,344.5653086249783,350.5413343504931,348.6913671200988,346.7314059856558,342.9601804051506,340.38101718764335,336.88560140584497,336.99884013406063,340.1946315247301,341.1886560441925,343.1129749615568
8,344.87915027274687,350.14186888410484,348.4423486049448,346.65886385634536,343.06116628089615,340.5614810136241,337.2112374785236,337.2287264481879,339.96830078596247,341.04678692853884,343.246804062038
9,344.94964966915165,349.76475849738506,348.5629027215948,346.85991601139716,343.3749057261051,341.29290901018055,337.2003378389851,337.40498065191525,340.0156690044496,340.9654814230978,342.92418632130307
10,344.1787841229155,350.194765547909,348.5415697962628,346.956286575063,343.6789516393509,342.0812051286194,338.3408549209987,339.4052611245528,341.083359642638,341.70746956019536,343.3476555809828
11,344.50134965028946,351.0813921245565,349.0816175764709,347.53393945553876,344.41543198214333,342.6069997019547,338.0465058546698,338.43335459238233,341.0020763579517,341.4805828359172,343.601898622427
12,345.2006223388761,351.73537479134416,349.8971328023372,348.36515016826195,344.3893941844845,342.62980491415783,338.40874966420415,337.72727445626106,340.9141586208794,341.5712302486854,343.97596216610117
13,345.7614465579235,351.1073544667616,349.9515123889956,348.1959390873858,344.1341136023554,342.35292080616557,338.4467214272479,337.2548071098019,340.6688216902411,341.73269407974294,344.17090307306904
14,345.40217792197177,350.05882648983135,349.8898578058894,348.2180172813166,344.57735874368086,342.5753432991796,339.04705993169273,338.6835643939553,340.86444581248765,342.0367286405598,344.318978955846
15,345.950626049403,350.7469519972092,350.067190286906,348.5266867663062,344.82857343797593,342.79802065787214,339.15248235950355,338.6851345788963,341.2057352856783,342.1032789859501,344.1824163402939
16,346.2130331555956,351.3053891088417,350.1842487518469,348.7307263454281,345.0777539202146,343.1245961643549,338.6896760433859,338.34585034804593,341.3935119947921,342.3272906110544,344.4641022155081
17,346.3662461638495,351.7179500655419,350.50781627912465,348.904527130731,345.2536147003758,342.92559017723823,338.2547893339153,337.7019914874305,341.614797193723,342.667962200994,344.62117796872747
18,345.52859276231237,352.3383981379619,351.41208829955747,349.7363260515772,346.62427899587976,344.46870718584864,338.18228623457696,338.81184997794514,342.4506152826484,343.2230418540803,344.65194170238135
19,345.4651449993864,352.6065671413443,351.17826387605527,350.01092115325685,347.10685688152523,344.53815868982053,337.7114021564681,338.7842687469023,342.6843081514429,343.1982033728128,344.3593553969082
20,346.09331751556147,352.73234703923754,351.834307930876,350.44909122133083,347.09163742388034,343.7267563246923,337.6113220476549,337.9341240876749,342.79675348309195,343.58121361511866,344.5851698302269
21,346.50841125101806,352.71436746786344,352.00478488743033,350.6163320541053,346.6955357030359,343.4285779010735,337.84514115353045,337.91218443005977,342.52184304080714,343.61454051854304,344.5488536238149
22,346.9759281495044,352.9568771246748,351.820013125234,350.1627673342106,346.33026785081154,343.23508427350095,339.6269070657951,340.17131718999667,343.67245878265726,344.0466431258799,343.9577927507717
23,347.4346692081644,352.2649007093611,351.49456685489855,350.2217772835696,346.6012375339741,343.6141609795868,340.74054368352085,340.17656167940095,343.13723000863484,343.23501432033413,343.8206327129008
24,347.5357626046642,351.98190629306055,351.25776208249545,349.92894345209857,346.9816371549405,344.0388385299844,340.34248946836146,339.86005818614467,342.058940274009,342.815405967394,344.2726256936763
25,347.2585109794313,351.57632138852205,350.71897970603516,349.5323764656177,347.1165829257283,344.4611563975419,340.35319432262884,339.71242031888534,342.04999351110854,343.04961551233333,344.2616118061093
26,344.65346598960616,351.78782888369915,350.8873156847973,349.75471815515476,347.0988202086038,344.43198603636927,340.16849128657583,339.2180446443168,338.80259557181216,339.7425076451332,341.33645219108746
27,345.43824995802345,351.9110617450269,350.97820972062954,349.9660486425024,346.816178203081,343.5629913489105,339.5605806723328,339.93313351639006,339.8093759743108,340.0352673036667,341.98769337602505
28,346.19358186534316,352.257856734861,351.1223540368774,350.2569282588812,346.6293191302855,343.942712281086,340.1207638009356,340.29374180591583,340.5822525307794,340.92112197784627,342.85669735726765
29,345.98590064734026,352.15338161930276,350.835727463099,350.2452266938373,346.7869992611136,343.8347125882233,340.06258342890163,340.43588719223874,341.30197237154346,341.5042323852802,343.0359764651328
30,345.58205816182976,351.98488001731346,350.2762886040874,349.81671406922146,346.8418991250551,343.7532078270709,341.57774858431367,342.0887395758575,342.5510532173639,342.25064273988255,342.58330477629477
