,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt800,eqt850,eqt925
0,346.6304573647269,350.7054286812215,349.8379032606143,349.0166850204385,347.5877951163461,342.4372165907018,340.1299179645737,338.75424655919073,340.063115716365,340.39915797095995,342.19418920456866
1,347.24780326630275,350.9783914502967,350.4759301724846,349.8402243447197,347.44430368353454,341.8767609137172,339.68857313395495,338.24409258447105,339.96468079801195,340.99861556910685,343.5417386280891
2,347.4474933399541,350.63385684730315,350.3504755188686,349.9747126989947,347.352061032606,341.70410206271424,337.83212214955853,337.3783174288668,339.86794020598734,341.2048491616533,343.70214639058224
3,347.24335587871826,350.7973327087118,349.80742489222064,349.4168998755098,346.9459477878522,341.5691965305719,336.9412917227853,336.75736038073853,340.28581269630445,341.48888778526884,344.1785778379341
4,347.08960014525667,351.34422009231446,349.88504639956375,349.0155101608215,346.94823235146316,343.08071927190815,338.1849201005612,337.01171253182133,341.87758645470643,343.37765941738985,344.81332792151255
5,347.31422991872336,351.5677848473922,350.5049402335336,349.10984563523937,346.65855816384345,342.71813855123946,336.9213962584491,335.89414034965364,341.43032044878066,343.2124221631985,344.9362487566137
6,346.77252008493804,351.7260697234685,350.3910879964903,348.8138429100593,346.47718062357905,342.3783901443305,336.0705928327998,335.41269415777515,341.496709914283,343.13545924096945,344.69830641160763
7,346.24156464122393,351.47218181281016,350.177828085158,348.5904302143301,346.3231820400544,342.8758850018954,337.4508461571296,334.62967774375284,340.35171306424024,342.72809468176115,344.60124713173366
8,346.7531063103802,352.28114218679013,350.83640557588296,349.08915393639705,346.02308165108764,343.1690247629773,339.67480476261585,337.44072187330977,340.3118217585087,341.48956149427545,343.97801526563313
9,346.50607402386396,352.7438403545822,350.8258032157206,348.5500791028561,345.9063178924498,343.0826001750786,339.7648471499526,338.4400831085384,340.54576089707405,341.6393002275995,344.0945310675174
10,346.7858737370433,351.9763414101783,350.2062211973048,348.15662401511634,346.0429919119408,342.50575797939064,339.1396358777332,337.8309006620665,340.04401389637496,341.42132602895714,344.2218016368985
11,347.19041663487116,351.1779094988485,350.00351872302224,348.3311603716038,345.76854742341004,342.1541227827405,337.6206658288096,338.72241660428335,340.41338100685516,341.82773184013627,344.2800915813548
12,346.7419858073156,350.71447309937287,349.69006943619354,347.82252130471204,344.89952293076385,341.429449020809,337.75895407313755,339.0576876027628,340.9757111844276,342.160105097587,344.22797739048735
13,346.44468630436995,351.6052445833677,349.70393529430874,348.00045956111273,344.840965427067,342.23231601389807,337.1595461294662,338.7576929419712,340.99876439508256,342.0301577138687,344.20041079942996
14,346.2929231563497,351.3019180518113,349.3151970424361,347.4443446862016,344.5551461379905,342.1038648600023,337.7194354002788,338.566050208162,341.4597164764829,342.05220756238805,344.26375249742387
15,346.38685645537305,351.28011795716105,349.3224153242346,347.45740214101545,344.2706833431148,341.89730848560333,338.24073794016346,338.81944203183997,341.33203436816063,342.1221654595879,344.35864713253125
16,346.23414980817057,352.2702626353604,350.15926345413504,347.90335887607796,345.1376343328547,343.00730535075814,338.3501588716125,341.0401929699147,342.5560326171011,343.0991879529283,344.0000515122488
