,wind10
0,10.393802642822266
1,8.724231719970703
2,8.80097484588623
3,9.30109977722168
4,9.138006210327148
5,10.25004768371582
6,11.683615684509277
7,11.043142318725586
8,11.809449195861816
9,11.092794418334961
10,11.97287368774414
11,12.567233085632324
12,11.475369453430176
13,11.285161972045898
14,12.494006156921387
15,12.76197338104248
16,13.872115135192871
17,14.07878303527832
18,15.245372772216797
19,13.076108932495117
20,13.55075740814209
21,13.152191162109375
22,15.18359375
23,14.089715957641602
24,14.598320960998535
25,13.468563079833984
26,14.491541862487793
27,14.686455726623535
28,14.601095199584961
29,17.20474624633789
30,14.636609077453613
31,15.559915542602539
32,16.393390655517578
33,16.337099075317383
34,16.216899871826172
35,16.935707092285156
36,16.501506805419922
37,16.333141326904297
38,15.913816452026367
39,16.370277404785156
40,17.367700576782227
41,15.856895446777344
42,16.205995559692383
43,17.10934829711914
44,17.823318481445312
45,18.523237228393555
46,18.48405647277832
47,21.587343215942383
48,22.72843360900879
49,20.6295108795166
50,20.540555953979492
51,21.75137710571289
52,21.661928176879883
53,20.423276901245117
54,18.459251403808594
55,20.037574768066406
56,22.06772232055664
57,20.60095977783203
58,20.649349212646484
59,19.79118537902832
60,18.41146469116211
61,15.8800687789917
62,12.666973114013672
