,mslp
0,100508.4375
1,100533.125
2,100724.1875
3,100612.75
4,100367.9375
5,100345.3125
6,100418.625
7,100329.125
8,100130.875
9,100186.125
10,100296.5
11,100191.9375
12,100018.1875
13,100028.0625
14,100098.5625
15,100132.0
16,99986.1875
17,99989.3125
18,100013.0625
19,99995.375
20,99773.125
21,99790.0625
22,99747.5
23,99770.3125
24,99759.1875
25,99756.75
26,99631.9375
27,99463.0
28,99157.6875
29,99145.0625
30,99465.375
31,99530.9375
32,99211.5625
33,99359.375
34,99825.0625
35,99722.3125
36,99475.625
37,99543.375
38,99250.5625
39,99307.75
40,99352.8125
41,99472.9375
42,99646.8125
43,99548.875
44,99501.625
45,99685.6875
46,100170.0
47,100126.8125
48,100019.5
49,100187.5625
50,100315.4375
51,100322.75
52,100160.5625
53,100201.5
54,100282.6875
55,100197.6875
56,100155.875
57,100175.9375
58,100158.9375
59,100105.625
60,99980.875
61,99964.3125
62,99928.9375
63,99767.875
64,99680.3125
65,99735.0
66,99689.25
67,99652.25
68,99648.8125
69,99703.1875
70,99827.25
71,99832.6875
72,99894.8125
73,100011.5
74,100021.5
75,100004.125
76,100036.0625
77,100187.4375
78,100282.75
79,100220.875
80,100325.5625
81,100497.8125
82,100589.625
83,100667.75
84,100695.9375
85,100800.9375
86,100863.5
87,100869.5
88,100914.0625
89,100926.4375
90,100918.0
91,100917.8125
92,100898.4375
93,100934.5625
94,100938.5625
95,100894.5625
96,100962.875
97,101041.6875
98,101050.625
99,101151.875
100,101271.4375
