,mn_mslp,conv_rrate,ls_rrate,mn_conv_prate,mn_ls_prate,mn_tot_prate,sst
0,100518.59765625,0.00017226673662662506,3.90135683119297e-05,0.0001330878585577011,3.290548920631409e-05,0.00016599241644144058,302.8614273071289
1,100601.8505859375,0.00020805420354008675,5.972106009721756e-05,0.00020133517682552338,5.729217082262039e-05,0.00025863712653517723,302.89030838012695
2,100665.4375,0.00017086276784539223,8.584465831518173e-05,0.00018760142847895622,8.018128573894501e-05,0.00026778317987918854,302.89030838012695
3,100520.779296875,7.032416760921478e-05,0.00012438464909791946,9.009521454572678e-05,0.00011795619502663612,0.00020804256200790405,302.9182014465332
4,100443.1005859375,2.8388574719429016e-05,5.4729171097278595e-05,6.651226431131363e-05,6.464775651693344e-05,0.00013115722686052322,302.93194580078125
5,100499.1396484375,4.262058064341545e-05,5.68954274058342e-05,5.098176188766956e-05,6.635021418333054e-05,0.00011733081191778183,302.9440002441406
6,100552.80078125,6.027054041624069e-05,4.8939138650894165e-05,5.2670249715447426e-05,4.948768764734268e-05,0.00010216003283858299,302.86435317993164
7,100422.306640625,0.00011406140401959419,4.0347687900066376e-05,7.904553785920143e-05,4.9952883273363113e-05,0.00012901099398732185,302.89136123657227
8,100311.2080078125,0.000207515899091959,3.9114151149988174e-05,0.00024140626192092896,4.059122875332832e-05,0.00028198445215821266,302.8931999206543
9,100408.62353515625,0.00021102745085954666,0.0002023046836256981,0.00018889294005930424,0.00021015573292970657,0.00039904890581965446,302.8969917297363
10,100496.55712890625,0.0001744050532579422,0.0001864265650510788,0.00020734919235110283,0.00016926461830735207,0.0003766026347875595,302.90050888061523
11,100363.53857421875,0.00018234364688396454,0.0001760963350534439,0.0001502647064626217,0.00016843434423208237,0.0003187069669365883,302.9218101501465
12,100306.12548828125,0.0001262524165213108,0.0001787608489394188,0.00011101039126515388,0.0001840624026954174,0.000295072328299284,302.8733940124512
13,100341.18408203125,0.00018418068066239357,0.0001866728998720646,0.00020221364684402943,0.0001866249367594719,0.00038883835077285767,302.8640480041504
14,100439.51025390625,0.0001369072124361992,0.00024528661742806435,0.00018389453180134296,0.00023037008941173553,0.0004142681136727333,302.6918525695801
15,100319.1884765625,0.0001711500808596611,0.0002735080197453499,0.00015891878865659237,0.0002734111621975899,0.00043231621384620667,302.6060600280762
16,100270.9462890625,0.0002756104804575443,0.000304236076772213,0.000245668925344944,0.0002886224538087845,0.0005342918448150158,302.4952278137207
17,100377.84375,0.0002886098809540272,0.00031468644738197327,0.0002843583934009075,0.00032173702493309975,0.0006060749292373657,302.38448333740234
18,100520.5166015625,0.0003491640090942383,0.0003705145791172981,0.0003278313670307398,0.0003498820587992668,0.0006777113303542137,302.2072982788086
19,100418.71240234375,0.0003203130327165127,0.0004255911335349083,0.00031322240829467773,0.0004110671579837799,0.0007242979481816292,302.1059265136719
20,100400.50732421875,0.00024379370734095573,0.0004183845594525337,0.00022391579113900661,0.00041332049295306206,0.0006372546777129173,302.0147285461426
21,100424.72802734375,0.00023771310225129128,0.0002202834002673626,0.00022448203526437283,0.00025794561952352524,0.00048244185745716095,301.9759635925293
22,100497.10009765625,0.00026617152616381645,0.00018644053488969803,0.00023406930267810822,0.0001818775199353695,0.00041594309732317924,301.9047050476074
23,100417.91943359375,0.00022068573161959648,0.0002472512423992157,0.0002304252702742815,0.000228160060942173,0.0004586074501276016,301.9147262573242
24,100369.82275390625,0.0003296155482530594,0.0001659458503127098,0.0002910965122282505,0.00018637534230947495,0.00047746673226356506,301.95969009399414
25,100445.138671875,0.00019343756139278412,0.00017960648983716965,0.0002019593957811594,0.0001943092793226242,0.0003962786868214607,301.91865158081055
26,100486.86181640625,0.00010510813444852829,0.00012386590242385864,0.00012133759446442127,0.00015188753604888916,0.0002731960266828537,301.8909568786621
