,wind10
0,17.751590728759766
1,17.612316131591797
2,17.228456497192383
3,16.570491790771484
4,16.66642189025879
5,16.520666122436523
6,17.616090774536133
7,15.739656448364258
8,16.601089477539062
9,16.25121307373047
10,16.844745635986328
11,15.978479385375977
12,16.403594970703125
13,17.01036834716797
14,15.580519676208496
15,16.34193229675293
16,15.953837394714355
17,16.398334503173828
18,16.26274299621582
19,18.454160690307617
20,18.23232650756836
21,18.176362991333008
22,18.872047424316406
23,19.15969467163086
24,18.84165382385254
25,18.999250411987305
26,19.681129455566406
27,19.37596893310547
28,18.848142623901367
29,18.78597068786621
30,17.959571838378906
31,18.524385452270508
32,19.470611572265625
33,18.514896392822266
34,18.928316116333008
35,19.199752807617188
36,20.93283462524414
37,20.723581314086914
38,19.27845001220703
39,19.085771560668945
40,18.061260223388672
41,18.646949768066406
42,18.49939727783203
43,19.594463348388672
44,19.07594871520996
45,17.034086227416992
46,18.004653930664062
47,20.81955337524414
48,19.627941131591797
49,18.376394271850586
50,16.482006072998047
51,16.261737823486328
52,17.61665916442871
53,18.063621520996094
54,19.411611557006836
55,18.56279945373535
56,16.79795265197754
57,15.010647773742676
58,14.093294143676758
59,14.369816780090332
60,15.398667335510254
61,15.661298751831055
62,14.940422058105469
63,13.859211921691895
64,12.377338409423828
65,9.75511360168457
66,9.470337867736816
67,9.000167846679688
68,9.479236602783203
69,9.441213607788086
70,10.071139335632324
71,9.672259330749512
72,10.578398704528809
