,mslp
0,100780.3125
1,100753.0
2,100653.0625
3,100723.4375
4,100708.8125
5,100573.625
6,100485.9375
7,100571.75
8,100583.25
9,100456.5625
10,100360.3125
11,100388.25
12,100429.9375
13,100341.0625
14,100219.125
15,100264.875
16,100294.5
17,100275.375
18,100101.125
19,100118.125
20,100195.875
21,100023.8125
22,99797.0625
23,99807.25
24,99939.625
25,99837.5
26,99679.9375
27,99688.5
28,99575.25
29,99369.6875
30,99114.1875
31,99159.25
32,99240.75
33,99162.0625
34,98945.0625
35,98870.125
36,98983.4375
37,98923.75
38,98780.75
39,98766.9375
40,98643.375
41,98626.5625
42,98380.8125
43,98349.1875
44,98381.9375
45,98337.0
46,98110.1875
47,97969.0625
48,97707.375
49,97602.9375
50,97386.0
51,97337.1875
52,97105.1875
53,96935.3125
54,96759.25
55,96667.875
56,96827.125
57,96847.75
58,96784.6875
59,96821.8125
60,97027.5
61,97055.125
62,97032.75
63,97083.125
64,97323.0
65,97438.9375
66,97435.5625
67,97510.625
68,97718.9375
69,97789.0
70,97839.875
71,97879.0
72,98014.25
73,98064.9375
74,98091.9375
75,98227.5625
76,98722.4375
77,98781.0
78,98688.625
79,98636.5625
80,98769.75
81,98795.0625
82,98757.0625
83,98877.5
84,99171.0
85,99351.875
86,99458.875
87,99613.5625
88,99925.125
89,100069.125
90,100162.5625
