,mslp
0,100579.5
1,100460.3125
2,100277.0
3,100350.4375
4,100515.8125
5,100445.0
6,100251.375
7,100402.5625
8,100470.625
9,100371.875
10,100161.3125
11,100137.8125
12,100284.4375
13,100201.1875
14,99988.1875
15,99958.3125
16,100065.8125
17,99867.75
18,99631.875
19,99596.0625
20,99658.4375
21,99641.9375
22,99434.1875
23,99385.8125
24,99708.9375
25,99552.9375
26,99278.875
27,99190.375
28,99000.1875
29,98973.125
30,98861.9375
31,98891.0
32,98971.25
33,98873.4375
34,98580.375
35,98524.75
36,98614.5
37,98526.8125
38,98268.8125
39,97934.6875
40,98000.75
41,97846.875
42,97578.0625
43,97381.1875
44,97642.125
45,97686.75
46,97319.375
47,97366.875
48,97295.625
49,97073.125
50,96848.0625
51,96909.5
52,96730.5
53,96743.25
54,96569.375
55,96546.5
56,96825.4375
57,96677.1875
58,96547.375
59,96509.6875
60,97098.4375
61,97305.75
62,97478.1875
63,97609.8125
64,97920.0
65,97936.0
66,97890.875
67,97915.6875
68,98253.875
69,98532.25
70,98821.625
71,99165.5
72,99461.6875
73,99661.6875
74,99910.5625
75,100203.75
76,100526.1875
77,100637.5625
78,100733.8125
