,mslp
0,100415.0
1,100659.125
2,100648.5625
3,100417.4375
4,100345.4375
5,100477.625
6,100447.125
7,100301.9375
8,100226.25
9,100426.125
10,100455.5625
11,100215.8125
12,100187.4375
13,100332.8125
14,100368.1875
15,100212.6875
16,100160.25
17,100288.0
18,100338.8125
19,100132.25
20,100045.4375
21,100141.25
22,100249.625
23,100057.6875
24,99977.9375
25,100084.3125
26,100081.375
27,99878.0625
28,99633.5
29,99679.625
30,99815.875
31,99582.1875
32,99429.0
33,99643.5
34,99742.375
35,99412.375
36,99162.75
37,98998.625
38,98804.375
39,98655.5625
40,98620.3125
41,98890.5
42,98973.5
43,98819.8125
44,98763.1875
45,98894.5625
46,99021.625
47,98798.9375
48,98630.0
49,98712.1875
50,98857.75
51,98789.5625
52,98615.4375
53,98744.875
54,98883.625
55,98761.125
56,98631.9375
57,98664.125
58,98820.625
59,98824.75
60,98666.75
61,98593.5625
62,98514.4375
63,98458.0625
64,98332.375
65,98165.9375
66,98127.875
67,98144.4375
68,97946.3125
69,97993.375
70,97948.0625
71,97570.6875
72,97513.5
73,97422.5
74,98001.25
75,98069.5
76,97764.9375
77,97936.875
78,98140.4375
79,98201.0625
80,98014.6875
81,97981.3125
82,97741.625
83,97642.0
84,97372.0625
85,97051.5625
86,97142.6875
87,97198.8125
88,97051.1875
89,97309.6875
90,97562.3125
91,97736.5
92,97634.0625
93,97475.3125
94,97687.5
95,98010.625
96,98104.375
97,98121.0
98,98125.75
99,98190.25
100,98205.1875
101,98271.625
102,98406.5
103,98108.125
104,98035.25
105,98149.5625
106,98604.875
107,98984.25
108,99115.8125
109,99264.5625
110,99581.9375
111,99641.25
112,99517.6875
113,99444.1875
114,99894.25
115,100026.4375
116,99951.3125
117,100014.375
118,100182.6875
119,100195.125
120,100009.75
121,100055.75
122,100273.625
123,100284.375
124,100077.375
125,100055.875
126,99959.5
127,100012.4375
128,99946.6875
129,99959.6875
130,100140.5625
131,100164.375
132,100070.3125
133,99834.4375
134,100155.375
135,100010.375
136,99848.3125
137,99957.125
138,100176.3125
