,wind10
0,12.68274974822998
1,13.969605445861816
2,14.747551918029785
3,15.719627380371094
4,16.28099822998047
5,15.955899238586426
6,15.688458442687988
7,16.091886520385742
8,16.17892074584961
9,15.886540412902832
10,15.640268325805664
11,16.481773376464844
12,17.240131378173828
13,16.523357391357422
14,17.618919372558594
15,17.96556282043457
16,19.544660568237305
17,21.451412200927734
18,19.493642807006836
19,18.760435104370117
20,18.62665557861328
21,19.972660064697266
22,21.183874130249023
23,21.28738021850586
24,20.9356689453125
25,20.89047622680664
26,20.732345581054688
27,20.40766143798828
28,20.833242416381836
29,21.13114356994629
30,21.751567840576172
31,22.027605056762695
32,22.52806282043457
33,22.73403549194336
34,24.000446319580078
35,23.651748657226562
36,24.99410057067871
37,24.095613479614258
38,26.968198776245117
39,25.76921272277832
40,26.421154022216797
41,26.725704193115234
42,24.87312889099121
43,27.811973571777344
44,30.85687828063965
45,28.889854431152344
46,31.336124420166016
47,30.50368309020996
48,31.17483139038086
49,30.26247215270996
50,28.321449279785156
51,27.84717559814453
52,25.94466209411621
53,26.61913299560547
54,26.51616859436035
55,24.24709701538086
56,25.626813888549805
57,24.85750961303711
58,25.684614181518555
59,24.700550079345703
60,24.65374755859375
61,27.091304779052734
62,26.91895294189453
63,30.364940643310547
64,31.671682357788086
65,31.209932327270508
66,31.24840545654297
67,30.800922393798828
68,26.736595153808594
69,27.63811683654785
70,26.734243392944336
71,30.330211639404297
72,31.759614944458008
73,30.248416900634766
74,28.02100944519043
75,24.6422176361084
76,24.63843536376953
