,mslp
0,100939.625
1,100840.4375
2,100785.75
3,100948.375
4,101021.5625
5,100825.9375
6,100736.6875
7,100850.5
8,100949.75
9,100875.375
10,100783.0625
11,100830.4375
12,100856.5625
13,100715.0
14,100618.6875
15,100710.875
16,100792.3125
17,100662.6875
18,100555.9375
19,100606.25
20,100733.8125
21,100610.0625
22,100481.6875
23,100551.5625
24,100659.3125
25,100509.5
26,100387.5
27,100431.8125
28,100489.625
29,100285.1875
30,100151.25
31,100215.875
32,100332.0625
33,100194.1875
34,100027.5625
35,100052.1875
36,100118.75
37,100022.6875
38,99896.5625
39,99980.8125
40,100106.375
41,99967.9375
42,99826.0
43,99864.0
44,99907.875
45,99865.1875
46,99704.625
47,99730.375
48,99862.9375
49,99706.5625
50,99487.5625
51,99494.0
52,99467.0625
53,99446.875
54,99229.0625
55,99378.8125
56,99130.8125
57,98981.875
58,98879.625
59,98904.25
60,99011.3125
61,98988.625
62,98847.8125
63,98937.0625
64,98968.0625
65,98962.5
66,98910.0625
67,98906.3125
68,98791.125
69,98671.25
70,98451.375
71,98378.9375
72,98518.9375
73,98542.625
74,98451.0
75,98392.875
76,98411.125
77,98403.875
78,98283.375
79,98337.75
80,98447.4375
81,98249.1875
82,98182.25
83,98417.125
84,98818.1875
85,98948.0
86,98907.8125
87,99010.1875
88,99599.0
89,99765.125
90,99515.5625
91,99490.8125
92,99740.0625
93,99625.9375
94,99588.75
95,99648.5
96,99978.1875
97,99993.5625
98,99995.9375
99,100144.5625
100,100219.9375
101,100169.8125
102,100255.4375
103,100356.8125
104,100433.375
105,100543.4375
106,100543.375
107,100730.375
108,100830.4375
109,100834.6875
110,100931.1875
111,101131.25
112,101278.3125
113,101286.125
114,101237.125
