,outdiv_50,outdiv_100,outdiv_200,outdiv_250,outdiv_300,outdiv_400,outdiv_500,outdiv_600,outdiv_700,outdiv_800,outdiv_850,outdiv_925,outdiv_1000
0,3.4492695704102516e-06,6.781192496418953e-07,1.644521641234557e-06,3.626092802733183e-06,1.0192161425948143e-06,-5.811957331995169e-07,-1.833731463799874e-06,-7.5992817680041e-07,-3.3487255374590555e-07,-1.2378829220930736e-06,-6.130974118908246e-07,1.224068303902944e-07,2.7465478827555977e-07
1,2.739869523793459e-06,1.6672187484800815e-06,1.2832072873910268e-07,7.698972088595232e-07,1.213125263651212e-07,1.4648927996555965e-06,2.9322303210695587e-07,7.167613754669825e-07,-4.963018000125885e-07,-9.71183180809021e-07,-6.374825413028399e-07,-4.925454656283061e-07,-5.55417500436306e-07
2,1.7584684107808157e-06,1.3534532264802465e-06,-1.3354431482271535e-06,1.7015959031848987e-07,8.721845572296515e-07,2.772611067379164e-06,6.937348434539257e-07,4.060740323729535e-07,-1.5726917774969116e-06,-2.142017769059205e-06,-1.8542883647180691e-06,-1.5168259484515646e-06,-1.8667298295685859e-06
3,6.9224430869023e-07,2.859082693854968e-07,1.8292106688022613e-06,1.3303448213264347e-06,3.0250909427801767e-06,2.3862308201690514e-06,-4.51505184173584e-07,-1.1618171508113542e-06,-3.3282946484784284e-06,-3.4445663914084433e-06,-2.8282636776566504e-06,-2.0177258799473447e-06,-2.2124964743852616e-06
4,-2.7846933032075564e-07,-7.357370729247729e-07,2.674164716154337e-06,5.314277950674296e-06,6.489723455160857e-06,1.7450579131642976e-06,-1.1727485495309036e-06,-1.8027960322797298e-06,-3.3784347275892893e-06,-3.2384336615602177e-06,-2.558606987198194e-06,-1.526429938773314e-06,-8.193504375716051e-07
5,1.1419130411619942e-06,6.367025586465995e-07,2.0842843999465305e-06,5.3049375613530476e-06,5.7470092239479225e-06,7.956249949832757e-07,-1.7280690371990204e-06,-2.5771907530725004e-06,-2.671820887674888e-06,-1.7894431948661805e-06,-1.2066758548219998e-06,-2.608246480425199e-07,-4.2614992707967757e-07
6,-6.113346898928284e-07,1.960721177359422e-06,3.6182929761707784e-06,5.142930118987958e-06,5.743943620473146e-06,5.184556357562542e-07,-2.3504757943252724e-06,-2.6097986847162247e-06,-2.714269794523716e-06,-2.3733746881286305e-06,-2.204766497015953e-06,-1.5758676454424859e-06,-1.108009989062945e-06
7,-1.3294687960296868e-06,1.899428510417541e-06,7.0310547016561035e-06,4.605751018971205e-06,4.224956501275301e-06,-1.139275263994932e-06,-2.2971226523319882e-06,-3.160225848356883e-06,-2.2315459015468755e-06,-1.7997537118693193e-06,-1.9881408661603928e-06,-1.7366915320356688e-06,-7.673244302471478e-07
8,-3.2894022297114134e-06,1.918768975883722e-06,6.045420498897632e-06,4.008004907518625e-06,1.8740383287270864e-06,1.518482652803262e-07,-6.447429768741131e-07,-1.5744667810698351e-06,-1.7975961479047934e-06,-2.4211360141634943e-06,-2.4917535483837128e-06,-1.7678054670492809e-06,-8.578955506285031e-07
9,1.6898169027020535e-07,-1.5226464408139387e-06,6.062979809939861e-06,2.5667909843226273e-06,1.9994797185063364e-06,-1.6962100441257159e-07,-1.2197803395489852e-06,-7.801572792232037e-07,-4.1644476975003876e-07,-1.961799959341685e-06,-1.836824230849743e-06,-8.115001643697421e-07,-2.340801681081454e-07
10,9.49361128732562e-07,-7.794355042278767e-07,4.720090267558893e-06,1.6335359153648218e-06,1.2373590531448524e-06,-1.9109963128964106e-07,2.5797635316848754e-08,5.215794468919436e-07,-7.802930970986685e-07,-2.7934244523445764e-06,-2.790746899942557e-06,-1.636830468972524e-06,-7.986479128400484e-07
11,3.0428636819124224e-07,2.650842846681674e-06,5.1040551625192165e-06,2.744661954542001e-06,1.3584736734628678e-06,1.2562998260060946e-06,2.86761981745561e-07,-6.438698619604111e-07,-2.269508937994639e-06,-3.753447284301122e-06,-3.7709173435966175e-06,-2.129958011209965e-06,-9.257035950819652e-07
12,-2.9605192442735036e-07,1.7335677208999793e-06,5.9586095934112866e-06,3.0286134763931235e-06,6.259535439312458e-07,1.1018826626241208e-06,5.993914480010669e-07,-1.2672195831934612e-06,-2.4578572871784368e-06,-2.9079150408506393e-06,-2.928613685071468e-06,-1.722023201485475e-06,-8.651443446675937e-07
13,3.8347207009792325e-08,1.46209883193175e-07,4.0933994265894095e-06,1.48496280113856e-06,1.3462539451817672e-06,6.399815902113914e-07,-1.154122098038594e-06,-3.1497795134782793e-06,-2.338217260936896e-06,-6.547663360834121e-07,-5.722433949510257e-07,6.595936914285024e-07,1.4177833994229634e-06
14,2.0110358794530233e-07,1.0200931380192438e-06,3.188980432848136e-06,7.595711698134741e-07,1.8501227411131063e-06,-1.035712193697691e-06,-3.0328907693425813e-06,-2.450371781984965e-06,-3.075692802667618e-07,1.1604279279708862e-07,6.415260334809622e-08,6.20524709423383e-07,9.824754670262336e-07
15,3.059481969103217e-07,2.3327185772359373e-06,4.087815371652444e-06,1.2315150039891402e-06,1.0989761600891749e-06,-1.4030607417225839e-06,-2.3256560477117698e-06,-1.155627736200889e-06,-3.230525180697441e-07,-6.734005485971768e-07,-7.562028865019481e-07,-2.0867834488550822e-07,2.793191621700923e-07
16,7.323387156551083e-07,5.679080883661906e-06,3.810874962558349e-06,3.0140547702709833e-06,2.3684464395046233e-06,-6.48895123352607e-07,-2.74866276110212e-06,-1.0953013164301714e-06,-1.0019944359858832e-06,-1.2561911717057229e-06,-8.764055867989858e-07,-2.6916774610678353e-07,3.3035563925902046e-07
17,3.792713202225665e-06,5.1505824861427145e-06,2.888993670543035e-06,1.1337067311008772e-06,1.0508423050244649e-08,-5.265891862412294e-07,-1.948505329589049e-06,9.69739630818367e-09,-1.0063056834042073e-06,-1.2521864846348763e-06,-9.93690143028895e-07,-2.0770045618216198e-07,4.636667047937711e-07
18,4.4166304481526215e-06,1.2147900027533373e-06,5.682697519659996e-06,1.5170274612804253e-06,3.0016526579856874e-07,5.141521493593852e-07,-9.392000113924345e-07,-6.239550809065501e-07,-1.8984894268214702e-06,-2.785337467988332e-06,-2.852121057609717e-06,-2.1760274345676105e-06,-1.342121201256911e-06
