,outdiv_50,outdiv_100,outdiv_200,outdiv_250,outdiv_300,outdiv_400,outdiv_500,outdiv_600,outdiv_700,outdiv_800,outdiv_850,outdiv_925,outdiv_1000
0,5.633706071724494e-07,7.986254058778285e-06,8.311619361241658e-06,4.884499746064345e-06,6.160427195330461e-07,6.231168905893962e-07,-1.1393101885914803e-06,-1.9461576205988723e-06,-4.753842949867248e-06,-3.83184136201938e-06,-4.135801767309507e-06,-3.19072666267554e-06,-3.096531145274639e-06
1,4.497337310264508e-06,3.1733342135945956e-06,1.2124093094219765e-05,5.516332263747851e-06,6.102413559953372e-07,1.8885281557838123e-06,-1.4507599795858064e-06,-1.8197305810948213e-06,-4.082790110260248e-06,-5.0691654905676845e-06,-5.1712384447455404e-06,-4.282733425498009e-06,-4.351600849380096e-06
2,3.1660883299385506e-06,-1.3819274803002675e-06,1.0878336615860462e-05,5.319411866366863e-06,1.6060114527742067e-06,2.14395501340429e-06,-3.519367116192977e-06,-2.7835524330536524e-06,-3.847603996594747e-06,-4.276035663982233e-06,-4.776994076867898e-06,-4.336711329718431e-06,-4.7194383417566615e-06
3,-7.68347914951543e-07,-4.2416116533180075e-06,1.167991819481055e-05,6.349850445985794e-06,3.1311569424966972e-06,1.2986672421296438e-06,-3.797126313050588e-06,-2.2382747071484727e-06,-3.3404290055235226e-06,-4.703473920623461e-06,-5.49190832922856e-06,-5.590069728593032e-06,-5.328453456362088e-06
4,-2.3084459826350214e-06,-5.428384368618329e-06,1.1789158452302218e-05,7.831596303731202e-06,3.440864384174347e-06,7.590511813759804e-07,-2.4355365894734858e-06,-2.0081992261111735e-06,-2.3566652089357374e-06,-3.717700019478798e-06,-4.68026070545117e-06,-5.006153757373492e-06,-4.975897415230671e-06
5,4.3797384326656656e-08,-5.355663597583771e-06,1.4218292199075222e-05,7.526452342669169e-06,1.6783752168218295e-06,3.921915777027607e-07,-2.545630559325218e-06,-1.78520567715168e-06,-1.6860663890838624e-06,-3.666857567926248e-06,-5.025207065045833e-06,-5.1247033601005874e-06,-4.945641073087851e-06
6,4.201351354519526e-07,-2.144727235039075e-06,1.3712366732458273e-05,5.859715827227774e-06,6.825779564678669e-07,-2.8878372783462205e-07,-1.3555283658206462e-06,-2.2385967895388605e-06,-2.5061890482902527e-06,-4.579227728148302e-06,-5.482952110469341e-06,-6.011601847906908e-06,-5.795666947960854e-06
7,9.997204566995302e-07,5.019634651641051e-07,1.4919900180151064e-05,4.750691975156466e-06,-8.127070032060147e-07,-1.5587623541553815e-06,-2.6707304641604425e-06,-3.181688953191042e-06,-2.4703408901890118e-06,-4.083158758779367e-06,-4.76716086268425e-06,-5.89052215218544e-06,-5.654358149816592e-06
8,5.543115548789501e-07,-4.72836351643006e-07,1.7477180032680433e-05,6.835170400639375e-06,-4.0279701352119446e-07,1.6404471049706142e-07,-3.370060585439205e-06,-3.134358363846938e-06,-3.1804549507796766e-06,-4.303338937461376e-06,-4.11521177738905e-06,-4.6137720346450806e-06,-4.567656045158704e-06
9,3.2989987327406805e-06,-4.607233374069135e-06,1.9671015130976836e-05,8.48469790071249e-06,-1.3454700820147991e-06,-5.518319085240364e-07,-2.600504861523708e-06,-1.8337081807355085e-06,-1.9111515333255133e-06,-4.663473616043727e-06,-4.7907466068863865e-06,-4.46060827622811e-06,-4.796171560883522e-06
10,2.535232730830709e-06,-7.840416704614958e-06,2.0243623293936252e-05,8.852562556664149e-06,-1.3382057659327984e-06,-1.0111252777278423e-06,-3.6384173048039277e-06,-1.988916968305906e-06,-1.4198167870442072e-06,-4.5942453046639764e-06,-4.722302158673605e-06,-5.6336866691708565e-06,-5.714952324827512e-06
11,1.866860354008774e-06,-1.0942807421088219e-05,1.900967520972093e-05,6.079568993300199e-06,-1.7213790367046991e-06,-1.193078545232614e-06,-3.5089673474431037e-06,-1.1727213859558106e-06,-3.9634760469198226e-07,-4.560562471548716e-06,-5.252317835887273e-06,-5.678537612160047e-06,-5.458046992619833e-06
12,4.7634239308536054e-08,-6.279714095095794e-06,1.8059400220712028e-05,7.918174378573895e-06,3.3379998058080674e-06,-1.2441344248751799e-06,-3.8352639724810915e-06,-2.4046205605069796e-06,-2.2904287713269395e-06,-3.4390677077074844e-06,-3.5231700167059898e-06,-4.5245590930183726e-06,-4.768282330284516e-06
13,-2.8295849915593863e-06,-6.076449062675238e-06,1.712617619584004e-05,7.092785866310199e-06,1.5337097768982252e-06,-4.662751841048399e-06,-4.098137530187765e-06,-3.552064299583435e-06,-1.7508903207878271e-06,-1.585891004651785e-06,-1.4066463336348534e-06,-2.8651518126328787e-06,-3.5722313138345878e-06
14,-2.044381108134985e-06,-9.496952407062053e-06,1.5698967035859824e-05,2.3271267612775165e-06,6.945958981911342e-07,-4.394488253941139e-06,-3.472591439882914e-06,-3.9228005334734915e-06,-2.48587845514218e-06,-1.9434296215573948e-06,-1.9635578307012716e-06,-3.411360861112674e-06,-4.087299263725678e-06
