,outcape,outinst_10m_wnd_gst,outinst_moisture_flux,outinst_ssh_flux,outsurfmean_swr_flux,outsurfmean_lhf,outsurfmean_lwr_flux,outsurfmean_shf,outdwnwrdmean_swr_flux,outtopmean_lwr_flux,outtopmean_swr_flux,outvimean_moisture_div,outsurf_lhf,outsurf_shf,outtot_suprcool_liqwtr,outtot_wtr_vpr
0,746.7053941908714,7.557967605123381,-5.8264799702997585e-05,-16.16096971440612,287.4327103864108,-133.91726975816908,-45.87976935295643,-16.45661489399637,1017.2213676737551,-204.16829089406122,707.2577719787345,-0.00016335920426855443,-482102.132780083,-59243.858921161824,0.045993820760259985,55.38375256170376
1,776.1069010416667,7.731787800602615,-5.884420049066345e-05,-17.55806884765625,377.2643310546875,-137.8897501627604,-45.583412679036456,-17.176725260416667,1261.621183268229,-201.21903279622396,893.5858805338542,-0.00020189732313156128,-496403.4,-61836.875,0.058743007977803546,55.485433197021486
2,785.463058641178,7.693269807711586,-5.601092255658664e-05,-16.302582630659067,182.12088284680962,-135.4702914727501,-44.853389991281325,-17.788170387072945,827.4224279901835,-197.3817626511641,519.7949092611728,-0.00016298480437757187,-487692.56471196073,-64038.18548178765,0.06263313106220535,55.537290546020095
3,834.8238932291666,7.702304991707206,-5.348065557579199e-05,-14.17825927734375,4.877510579427083,-133.61862386067708,-43.08655598958333,-14.05906982421875,37.73780924479167,-200.2904500325521,22.193522135416668,-6.036075452963511e-05,-481027.1,-50613.15,0.03551404476165772,55.65188471476237
4,795.9061203319502,7.937711548786687,-5.798942904100131e-05,-14.27350739918309,0.0,-131.27284487649118,-44.040017788835584,-13.46707140657417,0.0,-210.20406711942428,0.0,-8.041934106359837e-05,-472581.22821576765,-48481.92946058091,0.033660674985513644,55.50186176220906
5,928.3658203125,8.042555495413641,-5.8143473385522766e-05,-14.99427490234375,0.0,-133.10789388020834,-45.23544514973958,-15.399003092447916,0.0,-216.49634399414063,0.0,-9.01486724615097e-05,-479187.5,-55436.28333333333,0.046659692128499346,55.511555989583336
6,1001.4668294270833,8.145162328084309,-5.8620467704410355e-05,-16.560050455729165,0.0,-135.37773844401042,-44.919108072916664,-17.252274576822916,0.0,-218.4574198404948,0.0,-0.00010796524584293366,-487359.95,-62107.933333333334,0.048834705352783205,55.75385358730952
7,1020.0166341145833,9.029562123616536,-5.7974902059261994e-05,-17.619632975260416,22.528413899739583,-145.81473388671876,-44.912129720052086,-17.709521484375,151.82069498697916,-217.62238159179688,88.69232584635417,-0.00017325592537720998,-524932.55,-63753.98333333333,0.05587890148162842,56.1475580851237
8,830.9986328125,9.218637275695801,-6.1032699886709454e-05,-17.99989013671875,276.9716796875,-146.529931640625,-44.67584025065104,-18.560677083333335,967.1706705729167,-212.69268188476562,656.713720703125,-0.0001849339654048284,-527507.75,-66818.78333333334,0.06125075022379557,56.674172973632814
9,787.1983072916667,9.27274125466744,-6.167635632057985e-05,-19.260758463541666,392.2674275716146,-148.78480224609376,-44.3580810546875,-19.650419108072917,1278.2529215494792,-206.56165974934896,907.8580891927083,-0.00016788374632596969,-535624.7333333333,-70740.8,0.060185933113098146,56.72095642089844
10,842.5111328125,9.271393278862039,-5.9373589465394616e-05,-18.114103190104167,230.05633138020832,-147.3795939127604,-42.436031087239584,-18.85008544921875,901.5989501953125,-200.9057820638021,594.476220703125,-0.00015204014877478282,-530566.9,-67860.36666666667,0.06025532881418864,56.918307759364446
11,860.73203125,9.106190199094515,-5.81290980335325e-05,-16.223042805989582,12.818660481770833,-145.50115152994792,-41.503072102864586,-16.355619303385417,91.1203125,-199.69247436523438,53.0619873046875,-9.645248452822367e-05,-523804.36666666664,-58880.51666666667,0.04496598243713379,56.98989461263021
12,841.1057291666667,9.16328247015675,-5.6978165715311965e-05,-14.79141845703125,0.0,-143.62513834635416,-42.195255533854166,-15.726607259114584,0.0,-206.3133748372396,0.0,-9.89598532517751e-05,-517050.88333333336,-56615.38333333333,0.0434157133102417,57.70153249104818
13,893.7352864583333,9.139800395568212,-5.6771957315504554e-05,-17.684806315104165,0.0,-143.81258544921874,-41.297892252604164,-17.6362060546875,0.0,-200.8112345377604,0.0,-0.00011897099514802297,-517725.43333333335,-63489.73333333333,0.04461798667907715,57.409342447916664
14,885.6185546875,8.867233349134525,-5.430055316537619e-05,-16.856982421875,0.0,-140.10057373046874,-43.11611531575521,-17.73935546875,0.0,-198.87266845703124,0.0,-4.842070241769155e-05,-504361.76666666666,-63861.333333333336,0.03144560654958089,56.741475677490236
15,887.75439453125,8.323612476543834,-5.241728892239431e-05,-14.84105224609375,8.006722005208333,-132.350390625,-42.938618977864586,-15.454996744791666,91.24267578125,-202.88031412760418,47.34500325520833,1.029005895058314e-05,-476461.81666666665,-55637.73333333333,0.028091255823771158,56.305206044514975
16,830.2593424479167,8.142588158324362,-5.2723299207476276e-05,-12.18856201171875,252.80425618489582,-128.85909016927084,-44.150516764322916,-13.892366536458333,907.0941975911459,-212.8859375,639.163525390625,-1.6202032566070556e-05,-463892.86666666664,-50012.38333333333,0.02646645704905192,56.13374354044596
17,878.0025065104167,8.040191316232086,-5.418065508517126e-05,-13.677042643229166,487.5211222330729,-128.74059244791667,-45.29082438151042,-13.708500162760417,1286.1665690104167,-222.23844197591146,1010.2057373046875,-3.3528109391530354e-05,-463466.23333333334,-49350.583333333336,0.0251935879389445,55.9504140218099
18,884.2452799479166,8.028024419210851,-5.462538683786988e-05,-13.42218017578125,336.9025146484375,-125.77223714192708,-45.393593343098956,-12.884867350260416,984.3869873046875,-224.21598307291666,734.06796875,-7.521888862053554e-05,-452780.35,-46385.13333333333,0.030703012148539224,55.92825520833333
19,933.2843098958333,9.297096994767587,-5.601866481204828e-05,-13.64278564453125,33.231075032552084,-140.978466796875,-44.02752482096354,-13.658406575520834,179.88749186197916,-227.75038248697916,113.14606119791667,-9.843794008096059e-05,-507523.11666666664,-49169.51666666667,0.02707209587097168,56.47512512207031
