,mslp
0,100333.875
1,100448.75
2,100566.3125
3,100490.1875
4,100372.8125
5,100374.6875
6,100414.75
7,100358.375
8,100243.4375
9,100261.0
10,100189.375
11,100083.0625
12,99877.25
13,99915.875
14,100002.125
15,99960.25
16,99771.375
17,99756.3125
18,99697.4375
19,99652.3125
20,99493.125
21,99415.0625
22,99634.9375
23,99581.5625
24,99469.125
25,99485.875
26,99626.25
27,99411.3125
28,99089.6875
29,99061.875
30,99454.625
31,99458.875
32,99400.125
33,99412.375
34,99630.9375
35,99578.125
36,99355.8125
37,99365.9375
38,99638.875
39,99642.875
40,99615.0625
41,99753.0625
42,100018.625
43,99918.5625
44,99776.125
45,99886.0625
46,100270.625
47,100374.0625
48,100277.0
49,100291.0625
50,100466.0
51,100448.9375
52,100259.9375
53,100231.5625
54,100323.75
55,100447.75
56,100382.3125
57,100359.625
58,100436.375
59,100376.3125
60,100213.3125
61,100266.875
62,100436.5625
63,100406.0625
64,100240.875
65,100292.8125
66,100510.1875
67,100513.5625
68,100331.375
69,100402.0625
70,100610.0625
71,100615.625
72,100547.5
73,100500.375
74,100707.0
75,100791.4375
76,100606.3125
77,100531.125
78,100657.4375
79,100784.1875
80,100675.3125
81,100541.9375
82,100738.625
83,100867.1875
84,100707.0625
85,100616.6875
86,100734.5
87,100937.6875
88,100887.875
89,100679.6875
90,100867.75
91,101079.0
92,100889.1875
93,100682.4375
94,100872.3125
95,101076.8125
96,101000.3125
97,100821.8125
98,100972.25
