,mslp
0,100146.5
1,100024.0625
2,99886.25
3,99903.0
4,100075.0625
5,100004.875
6,99891.4375
7,99967.8125
8,99954.9375
9,99846.0
10,99648.75
11,99693.25
12,99781.75
13,99677.5625
14,99542.0
15,99483.8125
16,99567.375
17,99499.8125
18,99392.875
19,99416.875
20,99121.25
21,99109.0
22,98999.9375
23,99014.25
24,98974.9375
25,98995.5
26,98960.875
27,98963.0625
28,98988.4375
29,99033.25
30,98978.0
31,98974.0
32,99005.875
33,98997.3125
34,98878.875
35,98783.0625
36,98631.6875
37,98545.6875
38,98484.4375
39,98442.75
40,98383.1875
41,97992.25
42,97856.6875
43,97754.0625
44,97858.9375
45,97704.9375
46,97719.875
47,97918.625
48,98656.0
49,98809.1875
50,98733.625
51,98700.5625
52,98682.1875
53,98448.9375
54,98294.8125
55,98300.6875
56,98235.5
57,98252.6875
58,98360.375
59,98517.8125
60,98507.6875
61,98473.6875
62,98510.875
63,98666.125
64,98804.9375
65,98966.0
66,98915.0
