,outdiv_50,outdiv_100,outdiv_200,outdiv_250,outdiv_300,outdiv_400,outdiv_500,outdiv_600,outdiv_700,outdiv_800,outdiv_850,outdiv_925,outdiv_1000
0,3.835066066433986e-06,-3.771053161472082e-06,1.0397199851771195e-05,3.317565036316713e-06,-1.2917094863951207e-06,-3.74956289306283e-06,-5.609220049033563e-06,-2.77154225235184e-06,7.899090026815732e-07,1.0896396512786546e-06,5.121265227595965e-07,-2.437170284489791e-06,-3.1960662454366684e-06
1,2.4204646858076257e-06,-3.991815416763226e-06,1.173286388317744e-05,2.27602431550622e-06,-9.855876366297404e-07,-3.4347758628427982e-06,-4.266970790922642e-06,-2.532246677825848e-06,1.9781291484832764e-07,6.905058398842811e-07,-8.58912244439125e-08,-3.0030574028690655e-06,-4.248181357979774e-06
2,-4.863172459105651e-07,-6.041613717873891e-06,1.0833415823678175e-05,3.4158661340673763e-06,-1.7736339941620826e-06,-4.250905476510525e-06,-4.1520572267472746e-06,-1.812256717433532e-06,7.938205574949583e-07,1.4561849335829416e-06,3.629674514134725e-07,-2.7765597527225813e-06,-4.283874295651912e-06
3,1.9115395843982695e-08,-5.895264136294524e-06,1.0501244105398655e-05,4.926075537999471e-06,-1.11236780261e-06,-3.4000840969383717e-06,-2.969568595290184e-06,-1.7889309674501418e-06,4.939502105116844e-07,1.019146293401718e-06,-2.2020346174637476e-07,-3.0881958082318308e-06,-4.107543888191382e-06
4,3.2921476910511653e-07,-6.15494791418314e-06,9.853101801127195e-06,4.660757258534431e-06,3.361686443289121e-07,-2.141991474976142e-06,-2.697928963849942e-06,-1.648805725077788e-06,4.6882778406143186e-07,3.175033877293269e-08,-9.94885340332985e-07,-2.952734939754009e-06,-4.03639084349076e-06
5,8.217418023074666e-07,-5.589825256417195e-06,9.230066401263079e-06,4.500639624893665e-06,5.981574455897013e-07,-1.2716162018477917e-06,-1.6416927489141623e-06,-1.1695471281806629e-06,-4.949979484081268e-07,-1.3543836151560149e-06,-2.1644945566852885e-06,-3.5712185005346933e-06,-4.312690968314806e-06
6,7.694005034863949e-07,-3.0096853151917458e-06,1.1105299927294255e-05,6.475454817215601e-06,2.0942844760914643e-06,-1.556841501345237e-06,-3.12995786468188e-06,-2.597256874044736e-06,-1.7180883636077245e-06,-9.531077618400256e-07,-1.0957708582282067e-06,-2.552840548257033e-06,-3.127210463086764e-06
7,2.213676149646441e-06,-2.3548762934903304e-06,8.971267379820348e-06,5.015210869411628e-06,2.041412517428398e-06,-8.259899914264679e-07,-2.7282396331429483e-06,-1.5153394391139348e-06,-1.6559225817521413e-06,-9.210314601659775e-07,-7.378635928034782e-07,-2.758197175959746e-06,-2.8750936811168987e-06
8,7.226907958587011e-07,-3.2240098031858603e-06,7.031462155282498e-06,2.871065710981687e-06,1.2560902784268062e-06,-7.832655683159828e-07,-2.1476570206383864e-06,-1.1285456518332163e-06,-1.886409396926562e-06,-1.443922519683838e-06,-1.2056824440757434e-06,-2.989242784678936e-06,-3.362815671910842e-06
9,-1.2871149616936843e-06,-3.715891701479753e-06,7.224191601077716e-06,2.1505247180660564e-06,1.8396919282774131e-06,-5.62545998642842e-07,-2.938532270491123e-06,-1.491225945452849e-06,-1.977143498758475e-06,-1.6028527170419693e-06,-1.5434731418887775e-06,-3.6487122997641564e-06,-4.197214730083943e-06
10,-2.3979460820555688e-06,-2.752050446967284e-06,6.970328589280446e-06,2.2134743630886076e-06,3.088459682961305e-07,-7.80207725862662e-07,-3.339614098270734e-06,-1.748352466772e-06,-1.044408418238163e-06,-3.923196345567703e-08,-3.1567178666591643e-07,-2.4580474322040876e-06,-3.3155083656311035e-06
11,-1.6232991280655066e-06,-1.1903621877233187e-06,6.303249392658472e-06,2.803203339378039e-06,3.0867522582411766e-07,5.465388918916385e-07,-2.647664708395799e-06,-2.0291151789327463e-06,-8.531302834550539e-07,1.0755999634663263e-07,-7.926486432552338e-07,-2.738585074742635e-06,-3.837995852033297e-06
12,-1.4019858402510485e-06,-6.671412847936153e-07,7.445194448033968e-06,4.460185300558805e-06,3.208918496966362e-06,1.1854378196100395e-06,-3.0576523082951704e-06,-3.187230322510004e-06,-1.535386157532533e-06,-4.130260397990545e-07,-1.5256499561170737e-06,-3.7802810159822303e-06,-4.061668490370115e-06
13,-1.639050121108691e-06,-5.426195760567983e-07,8.684680021057526e-06,5.79710661744078e-06,3.732927143573761e-06,-1.5306674564878145e-07,-3.078176329533259e-06,-3.277366825689872e-06,-1.6422903475662072e-06,-1.8060517807801565e-06,-2.1932879462838174e-06,-4.862792169054349e-06,-5.017861258238554e-06
14,-1.5312223695218564e-06,-2.177129499614239e-06,7.33096773425738e-06,4.1208462789654735e-06,3.7559385721882184e-06,-8.81054438650608e-07,-3.0077101352314154e-06,-1.2509524822235108e-06,-8.965337959428629e-07,-1.2874059999982516e-06,-1.3827191044886908e-06,-3.3463390233616033e-06,-3.744467782477538e-06
15,1.928225780526797e-07,-1.8594049227734406e-06,8.1760265553991e-06,3.1743780709803105e-06,3.2623841737707457e-06,-8.878608544667562e-07,-1.8020082886020342e-06,-1.0422663763165474e-06,-1.6905212153991064e-06,-2.0208070054650305e-06,-1.8505922829111418e-06,-3.300044530381759e-06,-3.4173989358047645e-06
16,-2.1224453424414e-07,-3.232387825846672e-07,9.788239064315954e-06,2.234828813622395e-06,3.180493755886952e-06,-7.540880081554254e-07,-2.218612159291903e-06,-2.2493496847649415e-06,-1.8845700348416965e-06,-2.00812549640735e-06,-2.4319936831792197e-06,-4.283827729523182e-06,-4.037822751949231e-06
17,-8.12846701592207e-07,-8.267738545934359e-07,7.4187565284470715e-06,2.0729843527078628e-06,1.835559184352557e-06,-5.59926653901736e-07,-2.107225979367892e-06,-2.379963795344035e-06,-1.6543626164396604e-06,-1.935156372686227e-06,-2.421120492120584e-06,-3.998253184060255e-06,-3.7259499852856e-06
18,-9.701567857215802e-08,1.1737924069166183e-06,5.1247809703151384e-06,2.1408506048222383e-06,1.7261326623459657e-06,8.149693409601848e-07,-4.096717263261477e-06,-2.8264475986361504e-06,-1.2820431341727574e-06,-4.614160085717837e-07,-9.129289537668228e-07,-2.406863495707512e-06,-2.892237777511279e-06
19,6.279597679773966e-07,-2.989002193013827e-06,3.562215715646744e-06,2.3529166355729105e-06,3.1616810398797196e-06,1.6754182676474254e-06,-4.157784860581159e-06,-3.0488745930294198e-06,-1.7361094554265341e-06,-2.4105732639630634e-07,-6.842737396558126e-07,-2.5736866518855094e-06,-1.943115300188462e-06
20,1.623205995808045e-06,-3.4194750090440113e-06,1.442184050877889e-06,2.8105530266960462e-06,4.307914059609174e-06,3.0994415283203126e-07,-4.3773519185682135e-06,-2.9496072481075924e-06,-8.408135424057643e-07,8.506079514821371e-07,-1.857833315928777e-07,-2.2610416635870934e-06,-1.788725300381581e-06
21,1.5663215890526772e-06,-1.4749433224399884e-06,2.5267712771892547e-06,1.104944385588169e-06,5.46359612296025e-06,-5.119596607983112e-07,-4.021136555820704e-06,-2.501187069962422e-06,1.679252212246259e-07,5.318705613414447e-07,-1.6502259920040767e-06,-3.56048500786225e-06,-3.637656724701325e-06
22,1.771181511382262e-07,1.4815285491446654e-06,4.744490919013818e-06,2.66353211676081e-06,4.9546108736346165e-06,-6.578940277298291e-07,-3.815391877045234e-06,-2.0470431384940943e-06,7.934790725509326e-07,-9.48683979610602e-07,-2.561172004789114e-06,-4.16308951874574e-06,-4.636430336783329e-06
23,2.9614214630176625e-06,5.600624717772007e-07,6.436114199459553e-06,3.004000366975864e-06,2.9351523456474145e-06,-1.1262639115254084e-06,-2.4909231190880138e-06,-1.9088620319962502e-07,3.9537747701009117e-07,-2.0120525732636453e-06,-2.8995292571683724e-06,-4.660671887298425e-06,-4.1967451882859075e-06
24,1.2567664574210842e-06,1.6158679500222207e-06,5.767215043306351e-06,2.1041564953823883e-06,1.0373565563289353e-06,-3.1644788881142936e-06,-2.920759531358878e-06,-2.764631062746048e-07,-5.666166543960571e-07,-1.9983466093738875e-06,-1.7881354627509912e-06,-2.92569554100434e-06,-1.871527638286352e-06
