,mslp
0,100381.5
1,100476.875
2,100576.1875
3,100432.875
4,100324.625
5,100450.75
6,100458.3125
7,100325.75
8,100218.875
9,100319.625
10,100378.1875
11,100203.9375
12,99998.125
13,100051.3125
14,99992.0
15,99714.125
16,99541.125
17,99632.5
18,99589.8125
19,99354.375
20,99222.4375
21,99327.75
22,99347.375
23,99209.0
24,99074.3125
25,99106.3125
26,99212.3125
27,98977.5625
28,98829.0625
29,98916.875
30,98856.0625
31,98583.25
32,98356.5
33,98327.875
34,97581.9375
35,97449.25
36,97376.75
37,97500.125
38,98053.8125
39,97788.5625
40,97706.4375
41,97676.6875
42,97830.8125
43,97649.375
44,97476.8125
45,97444.0625
46,97404.9375
47,97268.9375
48,97060.9375
49,97073.3125
50,97276.0625
51,97177.3125
52,97109.375
53,97025.5625
54,97092.625
55,97027.3125
56,96999.625
57,96951.125
58,96982.5
59,96855.6875
60,96797.25
61,96732.5625
62,96768.5
63,96775.125
64,96662.1875
65,96603.875
66,96785.1875
67,96945.0
68,97050.0
69,97120.1875
70,97257.9375
71,97232.4375
72,97130.4375
73,97059.5625
74,97352.0625
75,97283.125
76,97243.0
77,97083.0625
78,97141.9375
79,96809.3125
80,96447.25
81,96133.25
82,96181.8125
83,95905.625
84,95639.25
85,95505.375
86,94881.6875
87,94794.1875
88,95158.5
89,95503.25
90,96101.6875
91,96388.125
92,96619.5625
93,96942.375
94,97399.4375
95,97714.6875
96,98005.3125
97,98273.9375
98,98553.9375
99,98710.1875
100,98868.875
101,99070.625
102,99247.5
103,99327.8125
104,99344.375
105,99445.375
106,99524.5
107,99545.0
108,99599.5
109,99634.0625
110,99715.9375
111,99736.875
112,99729.875
113,99833.0625
114,99813.875
115,99845.25
116,99861.0
117,99844.6875
118,99771.625
