,shear_1000_200,shear_1000_300,shear_1000_500,shear_1000_700,shear_1000_850,shear_850_200,shear_850_250,shear_850_300,shear_850_500,shear_925_200,shear_925_250
0,14.717022663770088,11.615511243336368,8.856671628398665,3.5977792864398603,2.460013741859196,14.856482434117545,13.15727286663993,11.589703533402645,8.2550709365285,15.08741303900024,13.561597885009057
1,14.844782189811424,11.890120887290687,8.63484654731971,3.8436889770110914,2.542879653579924,14.894740185211413,13.534589647072911,11.961160227939642,8.195899401853483,15.234078430949982,13.938133390730945
2,15.58741357747155,11.773166471671235,8.639437269729873,4.710746982175624,2.781350016753034,15.019384628976695,13.502875949205675,11.767174229745676,8.360615211593297,15.718723271647468,14.176486339614106
3,16.61224878062494,11.675357152026844,8.289903301592373,5.014764945340963,2.9040907040936874,15.723656372019711,13.699325608865669,11.586736748086212,7.910937991039828,16.76817721730719,14.555343859984228
4,17.22398936204396,11.459896554057467,7.758130608526487,5.125857017630966,2.9927181031572325,16.195806572414718,13.727009221430311,11.29751561990943,7.431675227660361,17.385837722291466,14.73575465802366
5,17.72280941835294,11.21932025023513,7.310834120052944,5.056375403102235,3.157651112956713,16.653744283753138,13.739698548234689,11.050315524408749,7.217520851783532,17.816707184615854,14.783959350540924
6,17.65032585469438,10.904406945352516,6.60762127590872,4.777155844919785,3.2292408505126184,16.926245572903344,13.966355099331171,11.242149065159786,6.538214484126311,17.643272269841795,14.491451793423703
7,18.14119205678192,11.150856714435697,6.767394149834096,5.035408229803822,3.332111875361685,17.098115862316142,13.782636088264796,11.02947604888274,6.077910168897748,18.05738011036689,14.535203361790627
8,18.451862890909737,11.378528048330917,6.956008495631007,4.957535017414679,3.285182864036566,17.38397450397412,13.788098320846135,11.039509020730232,5.849016958506157,18.463118934755524,14.707898487709462
9,18.568721951427385,11.632924502715468,7.019740663971364,4.865437189326622,3.107818642735947,17.46610002196394,13.881349824694917,11.173027364040415,5.725840242796888,18.583321616860726,14.90198987936601
10,19.081233589568487,11.900577254368303,7.969451873545768,5.34862370537594,3.1955491024717046,17.974726393135885,14.563812773053845,11.335847154504155,6.473592800788659,19.206120016239584,15.709589874137116
11,18.99602299959709,12.02874829278638,7.792360163390792,5.128583421104122,3.0445284657262772,18.01682344029347,14.540152189973742,11.586417441543501,6.542641882622653,19.213098917280636,15.694054522008324
12,19.129489625338465,12.144546552114965,7.408410967329595,4.7071401308930945,2.9032680457574314,18.334383028745652,14.828275883321961,11.829877090267837,6.386690736705592,19.376212366980813,15.836055802821647
13,18.843617480869096,11.950880487821996,6.970833538623992,4.269092583221694,2.853853898002611,18.18606582265347,15.178554890180628,11.89622178574403,6.272604862689817,19.1224202974389,16.04634272151937
14,20.017216717187935,12.430010619449119,7.615982469590381,4.823921796809494,3.222425133124731,19.311745047476144,16.10387405163298,12.63274141290846,6.743371559203175,20.12973826266825,16.69018562659621
15,19.907435539923608,12.590908176236432,7.781724931202674,4.855085737813109,3.3348203279492736,19.05023901052773,16.04049379490316,12.714072933311884,6.718003522655151,19.974234986491503,16.71614603207757
16,19.164408537497124,12.270606002729618,7.599254047248784,4.5641324999431765,3.2291729028491925,18.229831582059465,15.47614006921649,12.472880894054349,6.610349277057685,19.27844202456375,16.205625299395372
17,18.589378940997026,11.500008620624431,7.373376213305164,4.472900533066907,3.234224450495094,17.48902348962923,14.86491931057535,11.606275756587275,6.381511922574524,18.700299709911146,15.751406414077307
18,18.664253992276887,10.715621236521596,7.274124611339842,4.596798974743191,3.4122299310275896,17.36355972910921,13.64987232874458,10.350381963009324,6.3165869729263555,18.644973326660693,14.76407079876711
19,17.815000918507575,10.867293679369807,6.654356348444708,4.401285317388829,3.410747082160863,16.883074593668184,13.400789170727755,10.429823762488862,6.034044662432279,17.98377761505544,14.37042728466913
20,17.383238347123065,11.041898692360459,6.3611669353112426,4.548977380585469,3.6708767525832324,16.63541500804325,13.03699885699898,11.04848649969402,6.076772496292445,17.654508537054063,13.790831269246215
21,16.895407374886176,10.644983736046319,6.281518952765327,4.793879001986352,3.954072022839682,16.151056795815627,12.711630880072091,10.852776324190199,5.845285454113037,17.120858817795913,13.237964592051382
22,16.075930255713562,10.255970752076488,6.519493041854973,4.971684391982853,3.8533571099658728,14.974610035990676,10.995005917688832,9.655880472413264,5.296528390267243,16.070998743797343,11.735952612555897
23,15.612469125026838,10.20316226291931,6.603002611821284,5.441591689549386,3.8917353475408163,14.532798335813762,10.671523153809055,9.39874985103961,5.334987790839902,15.59320766326661,11.536708155222005
24,15.375963058695197,10.366064181415519,7.164915614540223,5.975322924429687,3.9079660760811143,14.254905875679105,10.509729146697403,9.371437429271948,5.479551199652875,15.441067930093656,11.50202824199417
25,14.55003855029354,10.29343324144526,7.524001929210499,6.024221584713087,3.783050492829837,13.610183035722002,10.376955562829972,9.394808951152179,5.804889068605068,14.699498682864942,11.434124025089355
26,13.699072219075875,10.054607547282462,7.970158812790893,6.571963397778292,3.9600452725790998,12.704060550825478,9.83530349830838,9.243207696257198,6.535107805210076,13.541245194314303,10.660230913763687
27,13.346850043760302,10.145392411497111,7.897710814078649,6.353719340233753,3.7840949027391617,12.444710152518626,9.864876639722691,9.101659947625983,6.410187301476253,13.38475684862351,10.841160185676806
28,13.241523806283954,10.162633388214338,7.910717771060115,5.905518114624769,3.522170076712858,12.642229779874635,9.951589883637471,9.33646243630379,6.819391487571083,13.48708466389429,10.745661143684968
29,13.027878444261539,10.08968749391691,7.6780749780746795,5.176101074936256,3.322513446754116,12.713645939099175,10.032467000820906,9.50621811819001,7.147774319084904,13.523897137572446,10.730781181973482
30,14.092837143558004,10.961011816589046,8.147447473404318,5.082103207552828,3.4737995881944723,14.07839400499781,11.191404395562856,10.649545113065306,7.998781654158708,14.85764890980107,11.875239925489943
31,14.595621867012232,11.380252601167497,8.343102839866576,5.233746582772195,3.65351285788153,14.789052727244174,11.769671594324366,11.179387863508115,8.299278691011326,15.528967618740474,12.593614390554528
32,14.866018115791181,12.193785649988179,9.147498912434093,5.885403389774728,3.8443475754824856,15.031811365943092,12.120986515205974,11.968034821546947,8.828578017442487,16.069859330200902,13.205743176750063
33,15.263992559397593,13.176025484486793,10.116325838118792,6.451992620938109,3.9709878507244865,15.063096023967955,12.792988002723238,12.79283515829593,9.434814555225119,16.404916779176954,14.201038121113864
34,16.06479323914585,13.655391011169801,10.915660749624173,6.593953484717834,3.893407529569231,15.445011398009957,13.291199878773963,13.079877894107874,9.701610721828184,17.03282997988475,14.910146368915836
35,16.346304113219958,13.00351824509756,10.775327188754455,6.852472201954515,3.7414265494473513,15.791317720136915,13.384141011776713,12.533198067600217,9.765511843327355,17.56510402476415,15.21204132953814
36,16.912658191254984,12.438171661905168,10.438357191045846,7.24008820161301,3.6962428350040377,16.439628768712282,13.574132583367948,11.894456693409786,9.604557393173065,18.411735353354985,15.620716271966618
37,16.97000720750851,11.97091311911742,10.185374809460093,7.579434730807164,3.8806205225914407,16.455192749512694,13.351684509877426,11.10980977077658,9.171207306316743,18.48165406550591,15.53575748669294
38,17.111168583878317,12.273093796818284,10.152764102413009,7.331818181919516,4.164724351265856,16.417206048825754,13.805181472104353,11.193408562776556,9.01413930687122,18.233683384566877,15.873243916601252
39,17.116629978688433,12.122366484627127,10.025159047249083,7.6964772469519325,4.318690404661902,16.03260641132947,13.437565155296276,10.651574255300996,8.520173524942948,18.020418916867737,15.646541806380265
40,16.90778929717004,11.797390510869132,9.813233523772588,8.037577563263012,4.369319332912332,15.531636957001885,12.920314105416946,10.202939701472367,8.080854513987713,17.655842334897688,15.130204078969372
41,16.433472146644878,11.545446816789141,9.385995781654492,8.038696398904237,4.52166503155216,14.925512053080213,12.326515678539485,9.836840866420728,7.624114285351243,17.009385491341042,14.520625627500703
42,15.816141562458748,11.363824661215768,8.96420659457023,8.00040476550348,4.5578024234661525,14.170375739162166,11.599025125378587,9.630909870619265,7.278022480453364,16.124643892150683,13.687425256380811
43,15.298256566930407,11.220104208914563,8.263541078509297,7.7607921229559,4.679694853585291,13.876766203848335,11.11207991502403,9.762915568705647,6.812746557112162,15.708133833537188,13.055761823616923
44,14.70978438651655,10.87932500190412,7.593274530271689,7.448444305577626,4.757541717010706,13.452178551349789,10.59844832290352,9.67141706602997,6.174667621043045,15.216609927134899,12.4022824985402
45,14.322790988550212,10.534122277745821,7.063177704819342,7.167860228510108,4.854644295080409,13.12438118843129,10.460673733602743,9.665989375878901,5.71152104005414,14.822277665697039,12.05510307685472
46,13.587990295396109,10.835180849166742,6.959556965448428,7.030251890172561,5.1962545988926045,11.733991039412407,9.976735548791476,9.70126714600483,4.852894007249658,13.456189941389797,11.494380707852542
47,13.222384837913948,10.590778862615116,7.12159079030971,6.944588999650053,4.7959537460526915,11.029343513213098,9.597760184338162,9.262652981940967,4.641869164417343,12.871915314660873,11.123194234253607
48,13.07097383842144,10.645808749323866,7.51773422244781,6.827498287990845,4.344974687462672,10.743663780426141,9.436875819282916,9.164747699066842,5.010818441999921,12.720620666277439,11.314274837887691
49,13.17285366326978,10.8117305244746,7.934929077984998,6.67739581000836,4.453011212402877,10.771838930645027,9.50376898108904,9.014863573670542,5.496806624112651,12.881612609567432,11.592839626731196
50,13.060622123768553,10.9022498166208,8.344619139567174,6.695540407384397,4.712594507098644,10.346199228311889,9.36336783830969,8.772492469300778,5.835588625438201,12.744217168272007,11.87943357231561
51,12.726511709795643,10.71301800289851,8.379171559856816,6.507085342297796,4.518742173260155,10.34471496673262,9.497863557421564,8.775365687875698,6.039706190836538,12.510448242273803,11.785706796588299
