,mslp
0,100761.125
1,100557.3125
2,100609.25
3,100793.0625
4,100657.0625
5,100490.8125
6,100480.0625
7,100677.625
8,100604.625
9,100426.4375
10,100530.875
11,100766.6875
12,100758.75
13,100648.8125
14,100688.375
15,100854.5
16,100758.6875
17,100567.0625
18,100692.8125
19,100841.6875
20,100693.5
21,100602.625
22,100643.5625
23,100813.75
24,100671.625
25,100541.75
26,100607.25
27,100700.25
28,100661.875
29,100534.125
30,100537.4375
31,100678.125
32,100483.0625
33,100396.25
34,100452.125
35,100586.375
36,100466.8125
37,100352.625
38,100212.9375
39,100363.875
40,100305.6875
41,100225.1875
42,100128.4375
43,100091.0
44,99977.3125
45,99780.625
46,99702.0625
47,99881.625
48,100028.875
49,99757.875
50,99939.375
51,100051.25
52,100287.4375
