,outeqt1000,outeqt200,outeqt250,outeqt300,outeqt400,outeqt500,outeqt600,outeqt700,outeqt800,outeqt850,outeqt925
0,347.2537609400087,351.03134753123595,348.97311793131837,346.99495796799795,342.557440630023,338.9443161785451,336.44419823884294,336.5164655016185,338.26470001136715,339.72916743519806,343.96865831664655
1,347.52437276737885,351.322829174108,349.1658555655145,347.1321411441437,342.78091893284204,339.18221849965346,336.4387823068365,336.6454208988524,338.48547627386887,340.0149840938433,344.2233189949418
2,346.8567077889583,351.2372814183628,348.99397215953434,346.77840645081477,342.8961750135819,339.41694298841867,336.7522407717357,337.2756021064046,338.4497467209676,339.491459647414,343.28887240895443
3,347.2530522861584,351.02818767507245,348.9303864240546,346.5887478513519,342.7197707698079,339.1775341690135,336.46723348886474,337.0171419303752,338.6033279235123,339.70106235750967,343.45361832931445
4,347.60409165133683,351.00509442317474,349.0001902660459,346.57574287290726,342.7035363395395,339.15234013987043,336.4589489600463,336.96016617142425,338.82158234321446,339.9566834680293,343.51505947992496
5,347.72367643911576,351.07882900732744,349.1117063249018,346.629356739781,342.63517952023045,339.054881010905,336.22283364639213,336.7119201932384,338.83521912593704,340.08821043058805,343.48588968583067
6,346.9562907487801,351.3576671239287,349.15777428309116,346.83432286919657,343.0028003706057,339.61094696730936,336.9118883945589,337.75605029720583,338.70102045248035,339.3795582543956,343.0326564739136
7,347.5448464620149,351.71199359512354,349.4121917009752,347.0574298555641,343.0082366184118,339.96521419022537,336.91474518996836,337.70991523745397,339.0427569850097,339.85500148174884,343.7035000201328
8,348.1345367948041,351.9631231637484,349.6571386598747,347.2596164555381,343.2687851580615,340.38469778952464,337.05633212099747,337.93995693846216,339.36536353079447,340.2505260468508,344.2466716098281
9,348.1705597672554,352.03105788500665,349.67872911948837,347.2423052557237,343.18625696086224,340.36652312658083,336.8321216847072,337.99714239103616,339.45218600078647,340.37474301792344,344.3514593390243
10,347.73324754719414,352.04916506337634,349.43970911683357,347.0210253379264,342.81222651264324,340.10028681448915,336.7191987264612,337.83469154351883,338.9530528717326,339.9013645465954,343.7652332894129
11,347.9260354116899,351.8625318415378,349.22716519066915,346.85358493225067,342.5829767144,339.972240953797,336.439588912091,337.5079528640209,338.65326928412145,339.85150005980853,343.7659052050539
12,348.0524456432687,351.8513821617529,349.18939031205724,346.832618387258,342.4455849715912,339.77559708914856,336.21260295361515,337.33725161878215,338.73753668172645,339.90907912744575,343.64148390085563
13,348.0776018704552,351.77887141862016,349.1452613111726,346.8081909419355,342.3556554069218,339.47200787502214,336.09579398676345,337.08241954553375,338.78315937699915,339.93309190275664,343.51034559861813
14,348.2109666903483,352.1179038540351,349.2824602243454,347.0427291252957,342.3835335822609,339.18474203127977,336.4859323623845,337.8444098807418,338.7724821086029,339.30792115307037,343.3243928877328
15,348.80399498216894,352.39018669818466,349.8084112694994,347.4097057680353,342.37061351396864,339.1215376218724,336.5564174905838,337.9725493180256,339.1912274890275,339.7770327600172,344.01888120773026
16,349.3177759461545,352.6647739782389,350.29566311901993,347.7711927970932,342.4119662200211,339.17031656231796,336.7264555248608,338.1001284678954,339.61104546960007,340.29019428308106,344.74865190094107
17,349.50971114852763,352.74283680775403,350.45714135185983,347.9683218253397,342.39577147312315,339.16010337731547,336.6579909542299,337.91465360508107,339.77769786834574,340.5362447614408,345.07737237644176
18,348.4738666932574,352.656998358568,350.25238713793794,347.71214036941564,342.30715358797244,338.837237577635,336.59672554417,337.91644287819264,339.4407224681272,340.20726408635466,344.148594638391
19,348.819863262556,352.36784969478504,350.0566346086954,347.5756287631383,342.33052652264524,338.6908671587038,336.38439115265675,337.6637423977928,339.34473363158907,340.3329861785711,344.1942088852812
20,349.04919251512,352.28516478885274,349.95749843413006,347.56350398021874,342.2755081408434,338.47272592108794,336.13176536714906,337.41248381365375,339.2471361905061,340.437797429006,344.2825622679686
21,348.95200808360244,352.24372734795566,349.8562506103928,347.50561036409675,342.22724962561176,338.31721848889117,335.99727707648856,337.1689511658133,339.1528619433881,340.4840736486866,344.1106020153263
22,348.55569336641275,352.6185620068108,349.93617151266255,347.46435110194784,342.2315518917418,338.1391985656547,336.4937530297428,337.9776813303858,339.58478176233166,340.5284059060581,344.0451465889029
23,348.88951430152974,353.0276283172436,350.23202365339023,347.590243808467,342.3058009638706,338.17606674784105,336.5318196728271,337.9944123961302,340.0520665424587,340.9620731817525,344.4963862707242
24,349.2790689326691,353.4505823223287,350.4857146884729,347.66587346840834,342.2640819794066,338.19326882425344,336.6611869398518,337.943411233789,340.39458716427146,341.13161631590765,344.83954180223844
25,349.30283985223474,353.7518919227699,350.55934382095086,347.8251256370581,342.15419813272274,338.10906699967666,336.70557657817005,337.6645076811117,340.1121301250412,341.1650841175038,344.82497094057965
26,348.15699780195297,353.58599189935484,350.58718450913426,347.9217634830895,341.9232899295285,338.02306844039487,336.82052688938495,337.87117979522105,339.9808488751843,340.67987634684397,343.98166753402967
27,347.5529363988043,353.69706554728975,350.6032268342416,347.9490948975511,341.85455397059303,337.8708497916644,336.25285634710616,337.47475926839195,339.6439251183006,340.25630780985375,343.4527449684012
28,346.8483456020625,353.8468010718106,350.7683002334435,348.0536874340705,341.6318806729101,337.49959159858213,335.66832825409546,336.881502811264,339.0196218887316,339.69233901237436,342.60519025796265
29,346.3429823528086,353.8937446423085,350.9190386417815,348.1786137323194,341.4067271658565,337.05804199004984,335.1682186822512,336.3737053707479,338.61168613344245,339.33490103253905,341.9806864031847
