,outeqt1000,outeqt200,outeqt250,outeqt300,outeqt400,outeqt500,outeqt600,outeqt700,outeqt800,outeqt850,outeqt925
0,347.27582505437795,349.93753481636327,348.70034504597,347.1175450914478,342.63065035151874,339.0289656527369,335.2252719884931,335.5740621235867,337.9959969105496,339.65372995097874,343.39484963554224
1,347.6928468005163,350.4810537419358,349.0923796689303,347.33860264964903,342.6171347924947,338.9776108850413,335.4142259638325,335.7173222844592,338.32479935083956,340.0394110987643,344.0534623684536
2,348.2352204951278,351.2481788475104,349.6269081754273,347.7339120395707,342.7767208092029,339.13878344265527,335.5242895015935,335.9180913104938,338.5374007842152,340.36817428446534,344.34788483535056
3,348.40559907972806,351.5479247678047,349.8955735872306,347.8401563852874,342.8421073604047,339.1241260324197,335.6304487524781,335.88575216172336,338.56125384103046,340.35342700571005,344.2923598329191
4,348.2820376997536,351.1714865525593,349.5696145100273,347.6635310407548,342.5791259163927,338.7475726061035,335.15900695904685,335.55738387347503,338.1938535225162,339.84999768713277,343.6561802346829
5,348.2506391058961,350.7628909276616,349.4469245063671,347.63756970606926,342.48029989387044,338.5241283054583,334.8642023036943,335.54743941039976,338.09852874852515,339.6983902574203,343.62854136269925
6,347.7490987159327,350.48828130470315,349.37734421318424,347.6035787836133,342.6109934566777,338.48000536771144,334.5924040038992,335.43000676429114,337.96813296661577,339.66318457685975,343.6606617733831
7,347.6018833957696,350.3378842480602,349.2206988999677,347.4732162183745,342.74770685545263,338.33179817596164,334.31224397547095,335.0615627176563,337.78804472960024,339.43490011917555,343.4485515658684
8,347.48758752725433,350.7346591061393,349.39764515313146,347.5653148902879,342.72276672346754,338.25912340430284,334.1932560704221,335.05973857170704,337.9144669670725,339.5276434756336,343.55750739425133
9,347.8431193909774,351.3003130931017,349.83246613422585,347.8832263057057,342.94730873995826,338.47874003855526,334.2834165892529,335.1876342338032,338.1858190745267,339.86183825707525,344.1039213392023
10,348.37551648748655,351.9040594201108,350.3481244296879,348.30915670804217,343.2825056235249,338.8111810623196,334.3919726089893,335.2270013721009,338.33649940483787,340.164967827981,344.56256497028915
11,348.680527085553,351.9496057420977,350.3930891935166,348.36058626533185,343.276038641173,338.981861335924,334.695387137305,335.02634704522774,338.13355189991984,340.0887259010355,344.56110760540264
12,348.4705606262265,351.5524878464696,349.89994010934316,347.8822651476406,343.0196937843235,338.86851267732163,334.6766306305983,334.7412821001368,337.503049111979,339.42896043722084,343.9101184961539
13,348.4933802797916,351.1578926810169,349.61160260238347,347.59075876759164,342.9275418304112,338.75698623289645,334.7372100697367,334.49892956527873,337.10669670885557,339.1344615391239,343.8087223620878
14,348.54421230390244,350.8353781824979,349.3209516650129,347.301926896495,342.80731070339,338.5991297298368,334.77451074986413,334.42478656359435,337.027320744913,339.03363629743296,343.5824518233048
15,348.4483687167405,350.58108099857975,349.1055723297366,347.08583610202123,342.68426114784893,338.4875842239056,334.8269764892905,334.5630680573316,336.7914823766022,338.71787159843285,343.10192747132817
16,348.17380052688003,350.87242251846726,349.1694648954603,347.0623156942268,342.57693503924725,338.3253607965345,334.79929364386464,334.3697929995182,336.4642173172661,338.6054100222574,343.0712878010409
17,348.3867647423201,351.20426654120905,349.356421776174,347.2281153497132,342.4933212784428,338.45918645010096,334.8964956896124,334.33628739300394,336.42489493270836,338.73944388161715,343.5114169082747
18,348.9069475182245,351.5340043264885,349.6013832064269,347.42688701938255,342.38422338295265,338.4449702506666,334.9595796509161,334.5031295054018,336.7007221390482,339.064705534088,344.10794156943
19,349.2339515767532,351.59654809100647,349.67674815142556,347.4564534800392,342.1809796933594,338.30079823328623,334.98502045353683,334.5264034520936,336.72300766559226,338.94951083605594,344.3996239743743
20,349.3881960642793,351.3695704833637,349.5238007839593,347.3035187785357,342.1329086670125,338.0260278904963,334.8363768137932,334.31150386273345,336.2391656229787,338.4435575136492,344.2941520120128
21,349.5591619950395,350.97893725777357,349.1571825812085,347.0073645449013,341.8378678779799,337.71204606441154,334.95874351037975,334.08026678484225,336.33572043408134,338.4309088653877,344.13139956771806
22,349.5545820860549,350.6641002965781,348.85645464056967,346.7195741739782,341.59045976815185,337.6248081606397,335.13293940505326,334.2178348674162,336.56810502692474,338.36996134077367,343.96754049801945
23,349.44010009465404,350.4699226135713,348.65185500020283,346.52236617156086,341.5024660237611,337.6291393587747,335.2790595321804,334.34453847947174,336.5722046487663,338.4240817304866,343.635987938706
24,349.01298762879486,350.75613023970703,348.8660188279084,346.65170348195596,341.6322700365012,338.0141295988938,335.4127288085166,334.55890590175926,336.7649936210507,338.6529279146213,343.7562751251807
25,349.36379684972974,350.9903273136619,348.95547867245443,346.7861962752314,341.9188189315811,338.3803839055806,335.7950464202175,335.03626855249735,337.0873559152174,339.05026290485233,344.39196461250935
26,349.8991324170264,351.4169590214535,349.167985966241,347.0713405756966,342.2173637697554,338.6971552442354,336.1719643630433,335.5188327500798,337.4466181382961,339.45100468597957,344.9079628902353
27,350.1312862704141,351.7547776933911,349.35952428323594,347.29809847737516,342.45300169388213,339.01419244384414,336.3309386656917,335.7121299826263,337.51572642123324,339.49657397947175,345.10575101452224
28,349.64882964919997,352.0133929874529,349.4629120514181,347.29584399135086,342.70645687998,339.08682012340006,335.8325360700701,335.3649730237514,336.7507896648116,338.6045425984877,344.78268512048345
29,349.3379080667367,351.7774701435461,349.3383587409723,347.1096411139069,342.59002251665424,339.07670599135696,335.65714188086474,335.34905687491494,336.6490329722713,338.46692797449344,344.85341508008366
30,349.2219476991061,351.5772537496318,349.1802549398092,346.8511832256108,342.398402840908,338.89839135640926,335.3618302129623,335.16744002479015,336.62128909639665,338.35857507572143,344.5814873897499
31,349.08165779432915,351.45364231319303,349.01630839958295,346.66452757719344,342.38247514799565,338.7074957839928,334.9895125894667,334.9152077574712,336.75331185404866,338.4250915093255,344.2802037404517
32,348.83030621849133,351.7820844406829,349.3100244280631,346.87198893465046,342.7704434863067,338.6605145266939,334.6146107214252,334.74940742112005,336.8667630681991,338.42221800169966,344.2785658703447
33,349.2464604432588,352.11725313537283,349.76359374882543,347.22365853541464,343.2697584646357,338.81420376340225,334.5105469802007,334.6994426712379,337.10620423663073,338.79276638362995,345.0605623749945
34,350.06293486449994,352.5485413677387,350.24833328872086,347.6047741218912,343.66689311545457,339.0748148271716,334.47260539758753,334.8407056186986,337.4616746454303,339.28297744363977,346.0351022354233
35,350.71846199068483,352.65505828826815,350.4382941629917,347.7500542516427,343.76275216603136,339.02246912465387,334.4160361462908,334.84038793318956,337.66245521915124,339.5983947506224,346.25210546403366
