,outmslp,outconv_rrate,outls_rrate,outmn_conv_prate,outmn_ls_prate,outmn_tot_prate,outsst
0,101347.36381103074,4.3359230236624046e-05,5.501950627856401e-06,3.9557944401016964e-05,5.546296114023574e-06,4.511805228625302e-05,302.7363353148815
1,101456.79778645834,3.6520945529143015e-05,5.994550883769989e-06,3.9934786036610605e-05,5.863606929779053e-06,4.5804306864738464e-05,302.7367337544759
2,101543.58843360996,3.3612877006847335e-05,5.39010862097206e-06,2.8864600351737246e-05,6.017719561628286e-06,3.488599883075572e-05,302.73138351757
3,101423.42838541667,3.187116235494614e-05,7.288902997970581e-06,3.4215006356438e-05,7.099347809950511e-06,4.131520787874858e-05,302.74446461995444
4,101364.72490923236,3.753104768848024e-05,7.171724841802447e-06,3.6790008614172084e-05,7.233153487636835e-06,4.402044155785652e-05,302.7255755539257
5,101462.83467323652,3.519366761955483e-05,7.95780746768619e-06,2.9461867952742516e-05,8.406017083844703e-06,3.7869971817459804e-05,302.71937149491055
6,101518.80944010416,3.656148910522461e-05,6.359194715817769e-06,3.4302954251567526e-05,6.304805477460226e-06,4.060727854569753e-05,302.78835118611653
7,101395.49739583333,5.60303529103597e-05,6.826252986987432e-06,4.64610755443573e-05,6.56802828113238e-06,5.3029786795377734e-05,302.7813596089681
8,101283.0349609375,5.541412780682246e-05,7.249632229407629e-06,5.7211052626371385e-05,7.0374459028244015e-06,6.425383811195692e-05,302.7813596089681
9,101372.49734180498,3.704561608460929e-05,6.664065157229475e-06,3.59769524133057e-05,6.552182787186872e-06,4.2525224418560995e-05,302.75837549233336
10,101420.25891927084,3.900990510980288e-05,7.410409549872081e-06,4.219609933594863e-05,7.083173841238022e-06,4.928025106589e-05,302.7508270263672
11,101286.99895833334,4.068914180000623e-05,8.682844539483388e-06,4.105297848582268e-05,8.709045747915904e-06,4.977267235517502e-05,302.74290720621747
12,101228.18919270833,1.8809518466393152e-05,5.8032572269439696e-06,1.8552007774511972e-05,5.893285075823466e-06,2.4436103800932565e-05,302.7256149291992
13,101259.86178385417,2.5021315862735113e-05,6.865710020065308e-06,2.4288551261027656e-05,6.9926803310712176e-06,3.12794620792071e-05,302.7169911702474
14,101272.56569010417,2.2559364636739096e-05,7.66552984714508e-06,2.0043598487973215e-05,7.823606332143147e-06,2.7875105539957683e-05,302.7469576517741
15,101156.59752604166,4.4473477949698766e-05,6.922148168087006e-06,3.7392073621352515e-05,7.117167115211487e-06,4.450747122367223e-05,302.73875986735027
16,101033.8234375,4.111869881550471e-05,7.87908211350441e-06,3.99107268700997e-05,7.852291067441305e-06,4.7758532067139946e-05,302.7110211690267
17,101089.22955729166,2.559814602136612e-05,6.4141427477200825e-06,2.593941365679105e-05,7.350866993268331e-06,3.3293447146813074e-05,302.7034538269043
18,101151.42916666667,2.1817566206057867e-05,7.489137351512909e-06,2.2203149273991585e-05,6.894177446762721e-06,2.909461036324501e-05,302.6747253417969
19,101046.57233072916,3.648701434334119e-05,9.466459353764851e-06,3.566530843575796e-05,8.952307204405467e-06,4.4624507427215573e-05,302.6674077351888
20,100973.49987033194,3.845578531012001e-05,1.036483964484757e-05,4.051517525154525e-05,9.891155844407458e-06,5.0395912649225895e-05,302.63826716886024
21,101060.15696614583,4.36365914841493e-05,1.437968264023463e-05,4.5893512045343716e-05,1.3569494088490804e-05,5.945755789677302e-05,302.6303700764974
22,101121.19772135417,5.9801960984865826e-05,1.3374599317709605e-05,5.4428509126106896e-05,1.4623254537582398e-05,6.905499224861463e-05,302.6280685424805
23,101005.97239583333,8.244669685761133e-05,1.122386505206426e-05,7.970347069203853e-05,1.183819646636645e-05,9.15433590610822e-05,302.6199356079102
24,100942.39869791667,6.342865526676178e-05,1.02623055378596e-05,6.240331567823887e-05,1.0608198742071788e-05,7.301329945524534e-05,302.58686650594075
25,101025.55162760416,3.863889724016189e-05,8.129235357046128e-06,4.088642696539561e-05,9.120473017295201e-06,5.0008390098810195e-05,302.5794148763021
26,101136.9595703125,3.3897099395593004e-05,9.67153658469518e-06,3.4099180872241656e-05,9.058105448881786e-06,4.31519312163194e-05,302.55364278157555
27,101050.7826171875,3.848634660243988e-05,1.262997587521871e-05,4.024440422654152e-05,1.176241785287857e-05,5.201175808906555e-05,302.5202293395996
28,101032.9607421875,6.515616551041603e-05,1.603501538435618e-05,5.264240317046642e-05,1.8339790403842927e-05,7.097913573185602e-05,302.4856852213542
29,101148.55423177083,6.229694311817487e-05,1.912694424390793e-05,6.484288411835829e-05,1.8847299118836722e-05,8.368870864311854e-05,302.44502080281575
30,101201.984375,5.120796461900075e-05,1.4631760617097219e-05,5.694801608721415e-05,1.556454226374626e-05,7.251097510258357e-05,302.37241516113284
31,101142.42096354166,4.540874312321345e-05,1.3023925324281057e-05,4.9946239838997525e-05,1.3175358374913533e-05,6.312641004721323e-05,302.30421930948893
32,101105.07298177083,4.1567130635182065e-05,1.2172882755597432e-05,4.203105345368385e-05,1.2170989066362381e-05,5.4205954074859616e-05,302.26719182332357
33,101194.39049479166,2.9631704092025756e-05,1.165528471271197e-05,3.533083945512771e-05,1.1623650789260864e-05,4.695290699601174e-05,302.2313044230143
34,101282.97925311203,3.638208159767246e-05,1.2764050258145788e-05,3.8156649136444344e-05,1.2579640659553877e-05,5.0737031762530694e-05,302.16593939436916
35,101233.32063802083,3.766091540455818e-05,1.284535974264145e-05,3.5647271821896236e-05,1.3139409323533377e-05,4.878224184115728e-05,302.1347132364909
36,101197.42444661459,7.455600425601005e-05,1.4839507639408111e-05,6.649997085332871e-05,1.3973315556844076e-05,8.047018200159073e-05,302.10352020263673
37,101320.03297526042,7.727158566315969e-05,2.1422126640876133e-05,7.765712216496467e-05,2.219695597887039e-05,9.985764821370442e-05,302.04075724283854
38,101375.3804784751,6.077045968953999e-05,1.866970195809835e-05,6.485923630073358e-05,1.8580573228384944e-05,8.343818647732873e-05,301.92632752731134
39,101295.68046875,4.753135144710541e-05,2.235338712731997e-05,4.84160923709472e-05,2.218186855316162e-05,7.060545807083448e-05,301.85044264033945
40,101234.1275390625,4.2998883873224256e-05,2.225044493873914e-05,4.079681821167469e-05,2.4676788598299026e-05,6.547402590513229e-05,301.76725362781707
41,101265.70823567708,5.849776789546013e-05,2.548272411028544e-05,5.378123993674914e-05,2.660114939014117e-05,8.03849349419276e-05,301.6673374316715
42,101316.55247395833,6.554611027240754e-05,1.646336168050766e-05,6.754524074494838e-05,1.843698943654696e-05,8.599087595939636e-05,301.5592825244529
43,101233.33782552084,6.064393868048986e-05,2.00579563776652e-05,6.235277590652308e-05,1.9404167930285135e-05,8.176875611146292e-05,301.44818433550915
44,101182.1705078125,6.970465183258057e-05,1.7676502466201782e-05,6.62220021088918e-05,1.683936764796575e-05,8.306472251812617e-05,301.39029664361937
45,101232.31484375,5.20327128469944e-05,1.747071122129758e-05,6.133313290774822e-05,1.7019206037123998e-05,7.834999511639278e-05,301.20570489961074
46,101279.80690104167,6.168580924471219e-05,2.0420365035533906e-05,5.241126442948977e-05,1.808982342481613e-05,7.049571722745895e-05,300.9885913977926
47,101262.6294921875,4.6333111822605136e-05,1.785752053062121e-05,4.370718573530515e-05,1.8351338803768157e-05,6.205476820468903e-05,300.78224083818355
48,101242.01178385416,6.0887821018695834e-05,1.687972495953242e-05,6.132454921801885e-05,1.7652008682489396e-05,7.898202165961266e-05,300.6138856630068
49,101299.26555989584,3.128576402862867e-05,9.358208626508712e-06,3.16312691817681e-05,9.227513025204341e-06,4.0855972717205687e-05,300.4087750890511
50,101389.24390560166,3.4432780940503005e-05,1.3987213002200938e-05,3.334043617070463e-05,1.2463646558310481e-05,4.580589127243802e-05,300.0243963824547
51,101335.232421875,6.253610675533612e-05,1.603631923596064e-05,5.445576583345731e-05,1.572991410891215e-05,7.020241270462672e-05,299.6732715921407
52,101321.77962239583,5.4677451650301616e-05,2.4627149105072022e-05,5.782716907560825e-05,2.0911172032356263e-05,7.874136790633201e-05,299.3318251664019
53,101419.59329427083,5.370806902647018e-05,2.725993593533834e-05,5.1415121803681055e-05,2.7135852724313737e-05,7.85618710021178e-05,298.9222918254573
54,101435.549609375,4.4158411522706347e-05,3.0077372988065083e-05,4.4768877948323886e-05,2.893805503845215e-05,7.370548943678538e-05,298.4555192070118
55,101432.67825520833,3.9669219404459e-05,3.7019172062476476e-05,3.7585633496443434e-05,3.466972460349401e-05,7.226684441169103e-05,297.8802608531954
56,101421.74967447917,4.135863855481148e-05,3.141369670629501e-05,4.4221834590037666e-05,3.171140948931376e-05,7.594392324487369e-05,297.02453444491096
57,101492.40989583333,3.9148920526107155e-05,3.234020744760831e-05,3.9536599069833754e-05,3.0287572493155797e-05,6.983674441774686e-05,296.39534598578064
58,101560.35188802083,4.456642394264539e-05,5.35646453499794e-05,3.935674515863259e-05,4.92250236372153e-05,8.858215684692065e-05,295.7185008301418
59,101515.43743489584,4.634130746126175e-05,6.31045550107956e-05,4.6055515607198076e-05,6.276754041512807e-05,0.00010883050660292308,294.70553740699887
60,101498.66861979167,3.855318451921145e-05,5.804418275753657e-05,4.266227285067241e-05,5.937637761235237e-05,0.00010203861941893895,293.7058391009622
61,101553.566796875,3.1066530694564184e-05,4.9472879618406294e-05,2.9276699448625245e-05,5.034285907944043e-05,7.962646583716074e-05,292.771955871582
62,101486.64576822917,2.1354109048843383e-05,4.913971448938052e-05,2.314262092113495e-05,4.9184542149305344e-05,7.232008501887322e-05,292.0105962117513
63,101407.80266927084,2.22406970957915e-05,5.027291675408681e-05,2.0615942776203156e-05,5.063200369477272e-05,7.124592860539755e-05,291.25137786865236
64,101390.98014322917,1.7014735688765845e-05,3.636932621399562e-05,1.5376353015502294e-05,4.104735950628917e-05,5.6424395491679506e-05,290.0675383598638
65,101376.05006510417,1.7463322728872298e-05,4.260803883274396e-05,1.597840649386247e-05,4.2012364914019903e-05,5.7987403124570847e-05,288.86300422826696
66,101285.7890625,2.4754305680592855e-05,4.476786901553472e-05,2.244242156545321e-05,4.133979479471843e-05,6.379345431923866e-05,287.9647695478547
67,101190.88463541666,3.0096682409445444e-05,5.9963390231132505e-05,3.1613325700163844e-05,5.7666686673959094e-05,8.92625500758489e-05,287.6168532071271
