,temp_10,temp_20,temp_30,temp_50,temp_70,temp_100,temp_150,temp_200,temp_250,temp_300,temp_400,temp_500,temp_600,temp_700,temp_800,temp_850,temp_900,temp_925,temp_950,temp_975,temp_1000
10,232.07079315185547,221.64548873901367,217.9606475830078,211.60976791381836,200.91476821899414,193.63909912109375,207.4177360534668,223.78057861328125,236.45615005493164,246.40910720825195,261.4719352722168,270.65249252319336,277.39681243896484,284.43043518066406,289.8725280761719,292.21490478515625,294.53468322753906,295.6835632324219,296.8214569091797,298.6265869140625,300.66249084472656
11,232.42127227783203,223.5716896057129,216.92255020141602,210.7934455871582,202.5394744873047,193.34468460083008,207.39931106567383,223.33301544189453,236.08498764038086,246.21923828125,261.513370513916,270.80118560791016,277.64453125,284.5693130493164,289.90155029296875,292.2952117919922,294.6854782104492,295.83609771728516,296.9302062988281,298.7557144165039,300.85333251953125
12,230.05137252807617,225.94716262817383,217.61421966552734,209.97521209716797,202.77500534057617,192.69129180908203,207.5287628173828,223.2888641357422,235.95162200927734,246.1175651550293,260.99623107910156,270.590763092041,277.6379928588867,284.5912780761719,289.7017288208008,292.1903762817383,294.6400375366211,295.76100158691406,296.84461212158203,298.55438232421875,300.5503463745117
13,230.42229080200195,223.9341583251953,218.06608200073242,210.72371673583984,203.05527114868164,191.97806930541992,207.45179748535156,223.47747802734375,235.97818756103516,246.1082649230957,260.6775932312012,270.42723846435547,277.66556549072266,284.58489990234375,289.6060256958008,292.07718658447266,294.4976806640625,295.6206970214844,296.63224029541016,298.1134948730469,300.0444564819336
14,231.01651000976562,221.1822166442871,218.83064651489258,209.78461074829102,203.15049743652344,192.23904037475586,207.59442520141602,224.02791595458984,236.06832122802734,245.95613479614258,261.03066635131836,270.4399757385254,277.7578887939453,284.3492660522461,289.5175476074219,291.9951171875,294.4778823852539,295.656982421875,296.6346206665039,298.1431579589844,300.0112533569336
15,233.43728256225586,220.8197784423828,218.63046264648438,209.11342239379883,202.5099868774414,192.5211524963379,207.65827178955078,224.0769386291504,236.1220588684082,246.19010543823242,261.42760848999023,270.60619735717773,277.6166229248047,284.32643127441406,289.66542053222656,292.11148834228516,294.5532913208008,295.72398376464844,296.7306671142578,298.3085632324219,300.2554473876953
16,233.35377883911133,220.13781356811523,217.1192283630371,210.03428649902344,201.31900024414062,192.0940284729004,208.05352783203125,224.54460525512695,236.80863571166992,246.65703964233398,261.42638778686523,270.64892959594727,277.6517333984375,284.39220428466797,289.79798889160156,292.2630157470703,294.7180404663086,295.8833312988281,296.99703216552734,298.5479202270508,300.4024353027344
17,229.84497451782227,222.4907569885254,216.93931198120117,209.9124526977539,201.28611755371094,191.79279708862305,208.2968864440918,224.77973175048828,237.21271514892578,246.853515625,261.2755126953125,270.59819412231445,277.6508255004883,284.6966857910156,290.16197967529297,292.71800231933594,295.12071990966797,296.23474884033203,297.3943405151367,299.0319290161133,300.63805389404297
18,230.34197998046875,224.16279220581055,216.65151977539062,208.51266479492188,202.73794555664062,191.05781936645508,209.05163955688477,224.70123291015625,237.09829711914062,247.0082130432129,261.3076705932617,270.74169158935547,278.1125183105469,284.8936080932617,290.07643127441406,292.55582427978516,295.0875930786133,296.32706451416016,297.53004455566406,299.1042175292969,300.6722946166992
19,230.1584129333496,224.6831283569336,216.41206741333008,209.2176170349121,203.40354919433594,190.96694946289062,208.19756317138672,224.31029891967773,237.30155181884766,247.51264572143555,261.5379943847656,270.8908805847168,278.0031509399414,284.7467269897461,289.8992614746094,292.33714294433594,294.8399963378906,296.0592498779297,297.3245544433594,298.8690490722656,300.5046844482422
20,231.25721740722656,223.7242317199707,217.40578079223633,210.0760383605957,203.57337188720703,189.8805160522461,208.47925567626953,224.9040184020996,238.00317001342773,247.93084335327148,261.4562873840332,270.572811126709,277.1717071533203,284.35465240478516,289.6078338623047,292.1121139526367,294.68531036376953,295.98358154296875,297.1432571411133,298.5281677246094,300.13150787353516
21,231.3873176574707,222.19875717163086,218.8601951599121,208.86163711547852,204.86688232421875,188.5816192626953,208.06878662109375,224.82875061035156,237.8575668334961,247.58317184448242,261.21349334716797,270.6456489562988,277.0555419921875,284.3027572631836,289.6425323486328,291.8993682861328,294.31078338623047,295.50252532958984,296.6784896850586,298.1224594116211,299.6322708129883
22,231.37713241577148,221.26895904541016,218.77191925048828,209.00977325439453,202.80163192749023,189.84938430786133,207.97128295898438,224.83923721313477,237.75046920776367,247.62741470336914,261.4651641845703,270.4882469177246,276.68284606933594,284.1949462890625,289.7310791015625,291.91613006591797,294.1581039428711,295.3368453979492,296.5545120239258,297.9954833984375,299.4846496582031
23,232.52582931518555,220.7120475769043,216.85030364990234,210.52996444702148,202.2194938659668,192.70353317260742,207.68324279785156,224.49262619018555,237.56475830078125,247.47027969360352,261.2979049682617,270.2245101928711,276.68509674072266,284.1098098754883,289.6707458496094,291.8506774902344,293.8369140625,295.0746383666992,296.36219024658203,297.8879928588867,299.3907470703125
24,232.85365676879883,222.31697463989258,215.6335792541504,209.59007263183594,201.23120498657227,193.8303985595703,207.7898712158203,224.6864776611328,237.68378067016602,247.48705673217773,261.2718162536621,270.2034492492676,276.8531799316406,284.0830307006836,289.77921295166016,291.75965881347656,293.9375686645508,295.31504821777344,296.7893371582031,298.3725128173828,299.8268280029297
25,232.09967041015625,224.55467224121094,215.14258575439453,209.33291625976562,200.4017677307129,193.59002685546875,207.95970153808594,224.68942642211914,237.79502868652344,247.63776397705078,261.3839225769043,270.56479263305664,277.08548736572266,284.30741119384766,289.9881134033203,292.08629608154297,294.4900817871094,296.00440216064453,297.47303009033203,298.9482879638672,300.41541290283203
26,230.16696548461914,224.68473052978516,217.28206634521484,209.67713165283203,199.93312072753906,194.14978408813477,208.11297988891602,224.89960479736328,237.9649314880371,247.90277862548828,261.8155708312988,270.8210334777832,277.64505767822266,284.53780364990234,290.0380172729492,292.4184875488281,294.9327621459961,296.4101333618164,297.82056427001953,299.2815856933594,300.745361328125
27,228.96692276000977,224.30067825317383,218.76224517822266,211.0555419921875,199.10692596435547,193.13214492797852,207.98251342773438,224.74334335327148,237.69985961914062,247.72725677490234,261.8638038635254,270.88925552368164,277.2791519165039,284.2962112426758,289.70848083496094,292.1231689453125,294.77256774902344,296.07984161376953,297.4510726928711,298.90991973876953,300.3815155029297
28,229.94956970214844,224.09459686279297,217.93156051635742,210.6556739807129,200.10610580444336,192.30053329467773,207.82051849365234,224.33205032348633,237.39986419677734,247.47784042358398,261.7088737487793,270.918399810791,277.3604965209961,284.1936721801758,289.5342788696289,292.0622253417969,294.46080017089844,295.69112396240234,297.0645980834961,298.53772735595703,299.99828338623047
29,229.8441276550293,222.8799591064453,216.7069206237793,209.61291885375977,201.45601654052734,192.0314178466797,207.44696044921875,223.94706344604492,237.12711334228516,247.26553344726562,261.18561935424805,270.83349227905273,277.5433654785156,284.2185974121094,289.5015106201172,291.83036041259766,293.75926208496094,294.9419403076172,296.38514709472656,297.86446380615234,299.3067398071289
30,229.57877349853516,222.4813346862793,217.73054885864258,207.24232864379883,202.86251068115234,192.15359497070312,207.45609283447266,223.92183685302734,237.36914825439453,247.39900588989258,261.2152557373047,270.5211296081543,277.24303436279297,283.8959655761719,289.2124252319336,291.3256607055664,293.2615737915039,294.4835739135742,295.92261505126953,297.40904235839844,298.8437271118164
31,229.4068946838379,222.6188621520996,218.15736770629883,207.43019104003906,201.78641891479492,193.58095169067383,207.42629623413086,223.7044448852539,237.0526885986328,247.19232940673828,261.2832374572754,270.3166046142578,277.39894104003906,283.98600006103516,289.1409683227539,291.1919479370117,293.2627487182617,294.4927749633789,295.95787811279297,297.4178466796875,298.84810638427734
32,228.1221694946289,222.30609512329102,219.0060157775879,208.77985000610352,199.46264266967773,194.55993270874023,207.5283660888672,223.65178680419922,236.91390228271484,247.25443267822266,261.6254005432129,270.46653747558594,277.5426483154297,283.96055603027344,289.0683288574219,291.3506164550781,293.67061614990234,295.1750946044922,296.80279541015625,298.27347564697266,299.69761657714844
33,227.33349990844727,222.3110122680664,218.37264251708984,209.8741455078125,197.9415740966797,194.45463943481445,207.60845947265625,223.59420776367188,236.83498001098633,247.32872772216797,261.69208908081055,270.7046585083008,277.7910690307617,284.11600494384766,289.22161865234375,291.6961441040039,294.2726821899414,295.8577117919922,297.55516815185547,298.9991455078125,300.4306335449219
34,226.8613510131836,223.4227066040039,216.96490097045898,210.47748184204102,197.5519561767578,194.5641746520996,208.06757354736328,224.11722564697266,236.94257736206055,247.157958984375,262.1133728027344,271.0957565307617,278.1466369628906,284.45201873779297,289.4336929321289,291.9963073730469,294.67395782470703,296.2517623901367,297.76959228515625,299.24632263183594,300.69820404052734
35,227.97027969360352,224.17388916015625,217.03107833862305,210.23224258422852,199.0653533935547,193.77444458007812,208.1274185180664,223.70505142211914,236.54637145996094,247.1790542602539,262.0480499267578,270.8849220275879,278.0203857421875,284.22757720947266,289.3260498046875,291.8462905883789,294.2133255004883,295.6288070678711,297.0689697265625,298.5228729248047,299.9896240234375
36,229.55463027954102,224.192138671875,216.31834411621094,209.85418319702148,201.39322662353516,193.31251525878906,207.94884872436523,223.96421813964844,236.9193458557129,247.35424423217773,261.8546485900879,270.78106689453125,277.5866470336914,284.1246795654297,289.36975860595703,291.8564910888672,293.91284942626953,295.25402069091797,296.6359176635742,298.0462417602539,299.50140380859375
37,229.13700103759766,224.70470809936523,216.3960952758789,209.74884033203125,201.18815994262695,193.43532180786133,207.5830078125,223.98494720458984,236.70264434814453,246.8957977294922,261.48584365844727,270.50507736206055,277.25408935546875,284.3688278198242,289.55982208251953,291.85650634765625,293.85668182373047,295.1701354980469,296.55584716796875,297.9094772338867,299.38279724121094
38,228.33283615112305,223.5232810974121,217.6325569152832,209.0526580810547,201.81897354125977,194.65264511108398,207.44427108764648,224.04495239257812,236.59321212768555,246.7973747253418,261.274845123291,270.40306091308594,277.12728118896484,284.55638122558594,289.8164520263672,292.0603561401367,294.1202163696289,295.4508361816406,296.8537902832031,298.20460510253906,299.68646240234375
39,227.94604110717773,223.14822387695312,218.4452667236328,208.54683685302734,202.12310028076172,194.99933624267578,207.34975814819336,223.97644805908203,236.90786361694336,246.92964553833008,261.1755714416504,270.2741394042969,277.2705993652344,284.6565475463867,290.28929138183594,292.3690185546875,294.06707763671875,295.2744827270508,296.71915435791016,298.1596450805664,299.66512298583984
40,227.9712142944336,222.92892456054688,219.05284881591797,208.04327774047852,200.22002410888672,194.8857650756836,207.81425857543945,224.34502029418945,237.27807998657227,247.1830177307129,261.32058334350586,270.6350631713867,277.71509552001953,284.6679916381836,290.2028045654297,292.32884216308594,294.47137451171875,295.77003479003906,297.19124603271484,298.8676300048828,300.4413070678711
41,228.07576370239258,221.8796501159668,218.34614181518555,208.4268341064453,197.83191680908203,194.20170211791992,208.55730056762695,224.82622146606445,237.6880340576172,247.50922012329102,261.4328422546387,270.86570739746094,277.6426696777344,284.6054382324219,290.12860107421875,292.6192092895508,294.88390350341797,296.18289947509766,297.7240753173828,299.41516876220703,300.9569091796875
42,229.24047088623047,222.06106567382812,216.58649826049805,210.81939315795898,197.89225387573242,193.37771606445312,209.32949829101562,225.2229881286621,237.9560775756836,247.9225845336914,261.732852935791,270.6301574707031,277.5491638183594,284.81644439697266,290.25172424316406,292.84708404541016,295.15013885498047,296.36206817626953,297.70386505126953,299.24658203125,300.7718505859375
43,227.75238418579102,223.97743606567383,216.9675178527832,211.96771240234375,199.12935638427734,192.8522491455078,208.87253952026367,224.94229888916016,237.86769104003906,247.95313262939453,261.60993576049805,270.6417427062988,277.3770217895508,285.0153350830078,290.5000686645508,292.94156646728516,295.07054901123047,296.1780242919922,297.32686614990234,298.6925277709961,300.2320327758789
44,226.8687400817871,223.12973022460938,217.61252212524414,211.798583984375,200.74520874023438,193.49240112304688,208.57257843017578,224.73599243164062,237.78750610351562,247.60626602172852,261.55773162841797,270.4482841491699,277.2662124633789,284.91566467285156,290.5527114868164,292.85289001464844,294.91282653808594,295.9532470703125,296.9903564453125,298.3573532104492,299.90245819091797
45,226.18549728393555,223.38679885864258,219.09685516357422,209.53328704833984,199.64230346679688,194.35886764526367,208.45099639892578,224.86064529418945,237.5448112487793,247.40240478515625,261.46010971069336,270.3882865905762,276.9632263183594,284.6891860961914,290.24847412109375,292.5952835083008,294.7168273925781,295.72503662109375,296.7883758544922,298.02931213378906,299.62457275390625
46,227.48617553710938,223.1433219909668,219.03590393066406,209.12541580200195,200.10499954223633,194.75564575195312,208.3846664428711,224.2479591369629,237.27055740356445,247.5347137451172,261.62670516967773,270.4924125671387,276.95448303222656,284.42137908935547,290.36597442626953,292.8898162841797,294.7593688964844,295.60999298095703,296.71949005126953,298.10254669189453,299.728271484375
47,226.71006393432617,222.70428848266602,219.05377197265625,208.91475677490234,200.90877532958984,194.77192306518555,208.3961410522461,224.36016082763672,237.5780143737793,247.58613204956055,261.62524795532227,270.4658546447754,276.6597213745117,284.6473617553711,290.5471649169922,293.0066146850586,294.84539794921875,295.63358306884766,296.61119079589844,298.01786041259766,299.8168716430664
48,225.80147552490234,222.78921508789062,217.81802368164062,209.9555206298828,199.66001892089844,194.34890365600586,209.09091567993164,224.89241790771484,237.75422286987305,247.73183059692383,261.70002365112305,270.7675132751465,277.3838653564453,284.78688049316406,290.3598175048828,292.7420196533203,294.82593536376953,295.77808380126953,296.86572265625,298.3316879272461,300.25977325439453
49,225.89209365844727,222.43935775756836,217.3026351928711,210.7786102294922,198.97135162353516,192.85958862304688,209.4193992614746,225.2370491027832,238.00017547607422,248.01702117919922,261.72011947631836,270.9113349914551,277.45802307128906,284.8143081665039,290.18968200683594,292.61202239990234,294.87986755371094,295.9684371948242,297.08495330810547,298.54234313964844,300.33470916748047
50,225.6854591369629,223.67438125610352,217.44468307495117,210.66348266601562,200.00508880615234,193.51586151123047,209.04304885864258,224.90292739868164,237.64480590820312,247.83612442016602,262.0211601257324,271.2029266357422,278.1833038330078,285.2560577392578,290.63639068603516,293.06522369384766,295.32666015625,296.41197967529297,297.6217498779297,299.22393798828125,300.8848190307617
51,225.9315948486328,223.72483444213867,218.92189407348633,211.05713653564453,200.3214988708496,193.7865333557129,208.59938049316406,224.83076095581055,237.5320587158203,247.51227569580078,261.85961151123047,271.00090408325195,278.1459426879883,285.1283187866211,290.44068145751953,292.74603271484375,294.9894256591797,296.13572692871094,297.28009033203125,298.75425720214844,300.57994842529297
52,228.95617294311523,223.70876693725586,218.04580307006836,210.34491729736328,201.64048385620117,193.4024887084961,208.4874153137207,224.81977081298828,237.66765594482422,247.67470932006836,261.8454246520996,271.00156021118164,277.63277435302734,284.99180603027344,290.1966094970703,292.4525604248047,294.78318786621094,295.93753814697266,296.9493408203125,298.3525848388672,300.1967239379883
53,227.3573112487793,224.2459945678711,218.26256561279297,207.83313751220703,200.9788055419922,193.39738082885742,208.27761459350586,225.35578536987305,238.1546974182129,248.14406967163086,261.86693954467773,270.7403106689453,276.8442077636719,284.9140625,290.3135452270508,292.6367950439453,294.8894729614258,296.01206970214844,297.01963806152344,298.4506301879883,300.23319244384766
54,226.6683464050293,223.82307052612305,219.10619354248047,207.66084671020508,200.57213973999023,193.82434463500977,208.3632583618164,225.12853240966797,237.58966064453125,247.55139923095703,261.62928771972656,270.97509384155273,277.84586334228516,285.11026763916016,290.3311996459961,292.7323760986328,294.8867874145508,296.0216064453125,297.2348327636719,298.7935562133789,300.61754608154297
55,225.68289947509766,223.24869918823242,218.25722885131836,208.87208938598633,199.7097930908203,193.68774795532227,208.40710067749023,225.06060028076172,237.5640106201172,247.39993286132812,261.26852798461914,270.9107360839844,278.27587890625,285.0019073486328,290.20272064208984,292.5987319946289,294.8351821899414,296.0088806152344,297.13899993896484,298.6202087402344,300.5419616699219
56,227.15380859375,222.7299461364746,217.88983535766602,209.5559539794922,198.4928741455078,194.09003829956055,209.1760597229004,225.6606559753418,237.75955200195312,247.41803359985352,261.1923027038574,270.77453231811523,277.99676513671875,284.9268493652344,290.17862701416016,292.5624771118164,294.9641418457031,296.17867279052734,297.3170394897461,298.78582763671875,300.6560821533203
57,228.08773803710938,221.81829452514648,218.68512725830078,208.74928665161133,197.3052101135254,193.59840774536133,209.87332153320312,226.24105834960938,238.293701171875,247.54014205932617,261.087833404541,270.62586212158203,277.79451751708984,285.03514099121094,290.2937774658203,292.687744140625,295.11177825927734,296.3169631958008,297.5530776977539,299.1229019165039,300.886474609375
58,230.7005271911621,221.5911407470703,217.94677734375,208.5474967956543,196.70657348632812,194.3304557800293,209.65202713012695,226.08072662353516,238.44537353515625,247.62065887451172,261.2750358581543,270.79311752319336,278.5662841796875,285.6753616333008,290.41627502441406,293.0529098510742,295.70508575439453,296.9263153076172,298.0903015136719,299.64566802978516,301.2858352661133
59,233.20685577392578,222.09081649780273,216.99956130981445,208.21283340454102,197.58739852905273,195.91349029541016,209.3666534423828,225.80854034423828,238.1967430114746,247.42337799072266,261.32617568969727,271.01679611206055,278.2842102050781,285.46202087402344,290.53002166748047,292.9607696533203,295.2844696044922,296.43202209472656,297.6177215576172,299.1643981933594,300.90899658203125
60,230.9190559387207,222.85266876220703,216.66026306152344,208.81521606445312,196.6656951904297,195.9231719970703,209.04646682739258,225.57987594604492,237.8817901611328,247.51958465576172,261.39690017700195,270.93321228027344,278.24166107177734,285.4024124145508,290.7083511352539,292.81419372558594,294.90325927734375,296.0069885253906,297.26773834228516,298.9223937988281,300.7357864379883
61,227.32666397094727,223.4061164855957,216.52225875854492,208.3981819152832,196.8399543762207,195.55562591552734,208.88307571411133,225.27975845336914,237.74081420898438,247.35200881958008,260.8916358947754,270.51721954345703,278.1815414428711,285.55501556396484,290.54312896728516,292.6051483154297,294.7063980102539,295.87256622314453,297.19969940185547,298.77823638916016,300.5436553955078
62,225.5857162475586,223.30563735961914,216.90367126464844,208.12341690063477,198.55070877075195,194.34651565551758,208.92805862426758,225.01980590820312,237.62165069580078,247.2672996520996,260.7955513000488,270.7280807495117,278.86778259277344,285.4814987182617,289.98980712890625,292.57643127441406,294.950927734375,296.1199645996094,297.4525833129883,299.06805419921875,300.74925231933594
63,225.84287643432617,222.75857162475586,216.62781524658203,208.57859420776367,200.60614013671875,193.6192741394043,209.2364616394043,224.78837203979492,237.4188117980957,247.19010543823242,260.8770980834961,270.7035140991211,278.87662506103516,285.2579650878906,289.72589111328125,292.40122985839844,294.8590850830078,295.9836959838867,297.10701751708984,298.61061096191406,300.44690704345703
64,226.89330673217773,223.41917419433594,216.56000900268555,209.0934715270996,200.44963836669922,192.93236541748047,209.63040924072266,224.79555892944336,237.37884902954102,247.32153701782227,261.3035125732422,270.6563301086426,278.9075241088867,285.1721420288086,289.8840026855469,292.3214340209961,294.87457275390625,296.09925842285156,297.33953857421875,298.82481384277344,300.5949401855469
65,227.80247497558594,223.37844467163086,216.87293243408203,208.82533645629883,198.65354537963867,192.42102813720703,209.38066864013672,224.89115524291992,237.36783981323242,247.5004425048828,261.41954040527344,270.8876724243164,278.9553756713867,285.3978042602539,290.2988052368164,292.45960998535156,294.9299621582031,296.27476501464844,297.64550018310547,299.20909881591797,300.9094924926758
66,230.35129165649414,222.05530166625977,217.61421966552734,209.46879959106445,197.0782127380371,193.18871688842773,209.29411697387695,225.1505355834961,237.20317840576172,247.18128204345703,261.62126541137695,271.11314392089844,278.8017807006836,285.3309020996094,290.40979766845703,292.87992095947266,295.3768997192383,296.5662307739258,297.90000915527344,299.510498046875,301.1869430541992
67,232.12490844726562,221.84696578979492,217.1467742919922,210.16954040527344,197.66088485717773,194.23973846435547,208.7646141052246,224.51438903808594,237.34022903442383,247.1362762451172,261.909912109375,271.21458435058594,278.7710723876953,284.998046875,289.8117446899414,292.3887405395508,294.9184341430664,296.2184295654297,297.57788848876953,299.1653747558594,300.8900680541992
68,231.15260314941406,223.04386520385742,218.2306251525879,209.0892562866211,197.00055313110352,194.78966522216797,208.8477325439453,224.96368026733398,237.96310424804688,247.35573196411133,261.7003860473633,270.7479705810547,278.3999710083008,284.6155548095703,289.7412872314453,292.20760345458984,294.40438079833984,295.47557067871094,296.69403076171875,298.38256072998047,300.1863784790039
69,228.6036148071289,223.2970962524414,217.74649047851562,208.73829650878906,198.2338638305664,194.13628005981445,208.5706787109375,224.76044082641602,237.1209487915039,246.61636352539062,261.00976943969727,270.56731033325195,277.7178421020508,284.4103240966797,289.59305572509766,291.9469223022461,294.15865325927734,295.2627639770508,296.4409637451172,298.0910873413086,299.9154739379883
70,227.27595138549805,223.81782913208008,217.3193588256836,208.28042602539062,199.22372817993164,194.06970977783203,208.37346267700195,223.7799301147461,236.41868591308594,246.5968246459961,261.26147842407227,270.5817565917969,277.99776458740234,284.31058502197266,289.4156799316406,292.0597915649414,294.53820037841797,295.6598587036133,296.7887268066406,298.30126953125,300.09119415283203
71,228.19448471069336,223.17522430419922,217.3719596862793,208.4201889038086,199.9314079284668,194.592529296875,208.27555465698242,223.2149658203125,236.47661972045898,246.61568069458008,261.3117370605469,270.30988693237305,277.3763961791992,284.06813049316406,289.48805236816406,292.24302673339844,294.9733657836914,296.1000671386719,297.2294158935547,298.74825286865234,300.4762649536133
72,229.587890625,223.01225662231445,218.33055114746094,208.2620620727539,198.65606689453125,195.13424682617188,208.4387321472168,223.40428161621094,236.8871955871582,246.82785034179688,261.3091125488281,270.4167671203613,277.2005920410156,284.1767807006836,289.5280456542969,292.5165100097656,295.25262451171875,296.4560089111328,297.6242904663086,299.1694564819336,300.9811019897461
73,230.04380798339844,222.78675842285156,217.81427001953125,208.20409393310547,196.60435485839844,194.8093147277832,208.40353775024414,223.81370162963867,236.8285789489746,246.82733917236328,261.41121673583984,270.69571685791016,277.2946243286133,284.19600677490234,289.85396575927734,292.77796936035156,295.79429626464844,297.1758575439453,298.60875701904297,300.2521743774414,302.02708435058594
74,230.80414199829102,222.86952209472656,217.12497329711914,208.63117218017578,196.87520599365234,194.12266540527344,208.46362686157227,223.81876754760742,236.50355529785156,246.72127151489258,261.18511962890625,270.79648208618164,277.75953674316406,284.89349365234375,290.52367401123047,293.5186538696289,296.64209747314453,298.14368438720703,299.54642486572266,300.99620819091797,302.63138580322266
75,229.27892684936523,223.52453231811523,217.70960998535156,210.1572036743164,196.8556251525879,193.93910217285156,207.74152374267578,223.59040451049805,236.4218521118164,246.4699592590332,260.96252059936523,270.85366439819336,277.8917922973633,284.890625,291.2170944213867,294.1930160522461,296.9077682495117,298.17737579345703,299.4957580566406,300.94476318359375,302.60889434814453
76,228.64379119873047,223.91643905639648,217.8106346130371,210.58477401733398,197.20178604125977,194.37151336669922,207.516357421875,223.35308837890625,236.4548225402832,246.47300720214844,260.91918563842773,270.82811737060547,277.89525604248047,284.68914794921875,291.3054656982422,294.16649627685547,296.4264602661133,297.57667541503906,298.78975677490234,300.226318359375,301.90379333496094
77,227.69568634033203,224.58513259887695,218.52890014648438,208.97505569458008,197.859130859375,194.3266487121582,207.53477096557617,223.51478576660156,236.6449432373047,246.52154922485352,260.7801094055176,270.7298355102539,277.7318801879883,284.4104766845703,291.0613327026367,293.73294830322266,295.9350814819336,296.92359924316406,298.12327575683594,299.74246978759766,301.3785934448242
78,227.3841323852539,223.53351211547852,219.36996841430664,209.62517166137695,198.1577911376953,194.31248474121094,207.7070770263672,223.34294891357422,236.14287948608398,245.86881256103516,260.3815002441406,270.0783233642578,277.10230255126953,284.37813568115234,291.07960510253906,293.97657775878906,295.9855651855469,296.9460144042969,298.02123260498047,299.5369186401367,301.1608352661133
79,228.00666427612305,222.80188369750977,218.19178009033203,210.14562225341797,199.3328514099121,195.25670623779297,207.32001113891602,223.01184463500977,235.7719268798828,245.3805389404297,260.2385787963867,269.91340255737305,277.12718963623047,284.0594177246094,291.2304382324219,293.81383514404297,295.61202239990234,296.4735336303711,297.6301727294922,299.13629150390625,300.7534713745117
80,230.69273376464844,223.50304794311523,217.8238296508789,209.63478088378906,199.60417556762695,195.4764633178711,207.8872528076172,222.9422607421875,235.63354110717773,245.43105697631836,260.43053436279297,270.08076095581055,277.3458251953125,284.2073211669922,291.2331237792969,293.86900329589844,296.0278778076172,297.23997497558594,298.58782958984375,300.1944351196289,301.8284683227539
