,mslp
0,99549.5
1,99528.8125
2,99661.625
3,99520.625
4,99213.6875
5,99102.4375
6,98975.5
7,98779.875
8,98464.6875
9,98369.3125
10,98413.375
11,98267.125
12,98025.5625
13,97998.875
14,97943.0625
15,97733.875
16,97455.4375
17,97285.9375
18,97137.3125
19,96939.625
20,96754.125
21,96796.0625
22,96796.5625
23,96717.625
24,96417.25
25,96326.9375
26,96102.3125
27,96041.5625
28,95962.5625
29,95968.625
30,96016.75
31,95904.9375
32,95676.625
33,95661.0
34,95611.6875
35,95730.75
36,95630.1875
37,95652.0625
38,96091.5625
39,96249.0
40,96625.5
41,96840.1875
42,97561.5
43,97886.0
44,97998.5625
45,98101.9375
46,98476.375
47,98725.625
48,98792.375
49,99085.25
50,99359.3125
51,99526.3125
52,99587.5
53,99697.375
54,100012.875
55,100135.1875
56,100076.625
57,100233.9375
58,100595.1875
59,100691.25
60,100705.25
61,100814.25
62,100871.875
63,100834.8125
64,100639.0
65,100640.3125
66,100881.0625
67,100911.8125
68,100832.0625
69,100934.625
70,100999.875
71,100814.1875
72,100704.875
73,100787.1875
74,100771.5
75,100785.3125
76,100775.625
77,100798.0
78,100875.1875
79,100680.3125
80,100626.5625
81,100783.6875
82,100889.0
83,100868.875
84,100887.8125
85,100961.25
86,100987.375
87,100821.0
88,100817.5
89,100864.5
90,100714.625
91,100611.625
92,100616.1875
93,100643.375
94,100575.5625
95,100385.25
96,100300.125
97,100238.125
98,100008.0625
99,99824.625
100,99684.8125
101,99500.125
102,99358.1875
