,mslp
0,100396.125
1,100226.875
2,100045.25
3,100125.0625
4,100203.625
5,100093.4375
6,99961.75
7,99984.75
8,100056.75
9,99810.875
10,99630.375
11,99639.875
12,99752.625
13,99494.25
14,99176.625
15,99092.125
16,99081.625
17,98937.1875
18,98728.3125
19,98669.6875
20,98677.75
21,98543.1875
22,98281.9375
23,98210.5
24,97892.25
25,97684.5625
26,97403.625
27,97245.875
28,97044.6875
29,96850.5
30,96536.5625
31,96442.8125
32,96806.3125
33,96839.1875
34,96797.5625
35,96687.625
36,96631.875
37,96635.625
38,96560.5
39,96544.1875
40,96659.75
41,96780.5625
42,96781.4375
43,96721.1875
44,96962.625
45,97211.8125
46,97197.5625
47,97500.8125
48,97839.4375
49,98116.625
50,98296.625
51,98387.8125
52,98640.75
53,98865.1875
54,98879.25
55,98891.625
56,99114.9375
57,99272.8125
58,99328.625
59,99383.75
60,99512.8125
61,99792.3125
62,99826.5
