,outcape,outinst_10m_wnd_gst,outinst_moisture_flux,outinst_ssh_flux,outsurfmean_swr_flux,outsurfmean_lhf,outsurfmean_lwr_flux,outsurfmean_shf,outdwnwrdmean_swr_flux,outtopmean_lwr_flux,outtopmean_swr_flux,outvimean_moisture_div,outsurf_lhf,outsurf_shf,outtot_suprcool_liqwtr,outtot_wtr_vpr
0,579.9900390625,9.794904944424827,-5.624217252867917e-05,-10.64869384765625,88.03247884114583,-139.41747639973957,-38.547446695963544,-12.6910400390625,740.7589436848958,-164.3091593424479,388.63086751302086,-0.00012766942381858826,-501902.73333333334,-45687.13333333333,0.07138055960337321,57.574422050515814
1,634.0082194010416,10.133210439731677,-5.416228280713161e-05,-10.0360595703125,0.011507161458333333,-135.80376790364582,-37.139591471354166,-9.651371256510417,1.3923258463541666,-163.51846313476562,0.6515787760416667,-0.00011828293402989705,-488894.38333333336,-34746.03333333333,0.062411896387736004,57.6846684773763
2,598.63369140625,10.315162216623625,-5.6479312479496e-05,-12.50152587890625,0.0,-134.87306315104166,-37.15383707682292,-10.70684814453125,0.0,-165.5186747233073,0.0,-0.00011099036782979965,-485542.9166666667,-38544.13333333333,0.06911114056905111,58.160463058948515
3,663.11376953125,10.547353276237846,-5.710451902511219e-05,-14.698681640625,0.0,-137.22233072916666,-38.629372151692706,-13.35108642578125,0.0,-168.44817708333332,0.0,-0.00012219883501529694,-493999.76666666666,-48064.01666666667,0.06472295125325521,57.8639892578125
4,709.22939453125,10.94766396911194,-5.9367766759047906e-05,-15.584895833333333,0.0,-142.7234090169271,-39.827398681640624,-15.57313232421875,0.0,-170.69397989908853,0.0,-0.00014112293720245362,-513803.8,-56064.666666666664,0.06220730940500895,57.783164978027344
5,645.3689127604167,11.690318354095021,-6.123505881987512e-05,-14.126713053385417,13.391512044270833,-154.2753702799479,-38.33247680664063,-14.572957356770834,210.55078125,-164.90501302083334,99.97683919270834,-9.974706918001175e-05,-555390.8833333333,-52462.433333333334,0.055062723159790036,57.79408620198568
6,582.0969075520833,11.820801421503226,-6.031386437825859e-05,-11.290421549479166,222.57485758463542,-155.79816080729168,-38.98804524739583,-13.345438639322916,1081.5338623046875,-177.9334930419922,694.2391927083333,-9.076427668333053e-05,-560872.6333333333,-48043.583333333336,0.05414358774820963,58.10343744854132
7,625.7004557291667,11.712385575845838,-5.996064671004812e-05,-13.120381673177084,303.97435709635414,-154.91688639322916,-38.97660420735677,-14.23995361328125,1311.21376953125,-187.10346476236978,865.2755452473958,-0.00012792535126209258,-557701.5333333333,-51263.78333333333,0.0684355099995931,57.868910725911455
8,640.836328125,11.74461724056552,-5.914305220358074e-05,-13.01151123046875,131.66467692057293,-153.68670654296875,-38.06701761881511,-13.933561197916667,769.0111165364583,-188.1504333496094,450.00738932291665,-0.00014542428155740102,-553271.9833333333,-50160.48333333333,0.07320466836293539,57.93374930719535
9,618.3944986979167,11.424957945197821,-5.8125130211313564e-05,-11.6828369140625,0.035807291666666664,-144.94705403645833,-37.95478312174479,-11.74029541015625,2.8207438151041666,-182.09198811848958,1.325244140625,-0.00010053012520074844,-521810.05,-42264.71666666667,0.060641241073608396,57.854970901211104
10,591.4017252604167,11.471030144890149,-5.606563063338399e-05,-11.10994873046875,0.0,-145.13190511067708,-37.63637898763021,-11.67431640625,0.0,-185.12046915690104,0.0,-9.514403839906057e-05,-522474.85,-42027.816666666666,0.06150368054707845,57.56844738225142
11,599.9401692708333,11.46399052919199,-5.6948093697428706e-05,-12.266007486979166,0.0,-146.5154256184896,-37.8322021484375,-13.233858235677083,0.0,-192.2324686686198,0.0,-7.625681658585866e-05,-527455.8333333334,-47641.6,0.05290087064107259,56.843688533703485
12,635.5490234375,11.472841008504231,-5.916555722554525e-05,-13.439119466145833,0.0,-147.4591552734375,-40.334163411458334,-14.309126790364584,0.0,-197.42617797851562,0.0,-7.826207826534907e-05,-530851.2666666667,-51512.9,0.050070730845133464,56.670164010922115
13,648.07314453125,11.490702286176383,-6.008073299502333e-05,-12.64376220703125,17.657010904947917,-150.94501139322918,-39.7293212890625,-12.7577880859375,174.44603678385417,-197.70303751627605,91.11625162760417,-9.322501718997956e-05,-543400.75,-45927.066666666666,0.04665395418802897,56.896877070268
14,567.5005533854167,11.668433351566394,-6.0452693530047935e-05,-10.10880126953125,293.80347900390626,-153.5910400390625,-39.5261962890625,-11.987308756510417,1051.5476643880208,-204.65284220377603,717.1201253255208,-9.781420230865478e-05,-552929.0333333333,-43153.73333333333,0.04971055189768473,57.16539358695348
