,outeqt1000,outeqt200,outeqt250,outeqt300,outeqt400,outeqt500,outeqt600,outeqt700,outeqt800,outeqt850,outeqt925
0,345.5116855905573,350.2251767025947,348.73780618829784,346.8395565146164,342.11118013122734,338.06906265008143,333.8057306458796,333.8838911752924,335.94323819907373,337.6950091586572,341.46949297442006
1,345.69374331693234,349.80162956737433,348.38998879457966,346.6001099518113,341.9591831640154,338.028770100227,333.9803853535192,333.90196503434606,335.9769572595845,337.76229941296566,341.66405503010066
2,345.6482731521059,349.51604447908295,348.18936328974206,346.5601510999734,342.0096504510908,338.05045163724174,334.1859566015542,333.91624278536716,336.02460341983,337.8034530481136,341.69257625537955
3,345.50075222777645,349.43562202394946,348.0747158808852,346.5238330356761,342.1836695668274,338.11504732320026,334.37640453646395,333.78517625186305,336.07484949731946,337.8811566647897,341.719396965842
4,345.54631279910313,349.7536291543947,348.22755001666684,346.586082383943,342.4350776308738,338.50592231821787,334.8865165562621,334.6702714193272,336.805645125932,338.1240553988851,341.99328704608445
5,346.00311323332704,350.20065677735766,348.61947278167,346.8956700353978,342.9076275408417,339.0931391449838,335.2033076131342,334.8045574355751,337.1593214261469,338.489480051098,342.591551740568
6,346.47609384630994,350.43483609536696,348.6526131763926,347.0229572083589,343.05678582495415,339.23717227547706,335.48685544484965,334.74686453959345,337.31628776123796,338.8258908288249,342.9164976676361
7,346.6027337957229,350.1999084684855,348.43108168728565,346.8603868146385,342.86974982018694,338.97290402594916,335.6288987710388,334.672974874214,337.27468558170136,338.86219897799225,342.8226024738407
8,345.8858846620751,349.89539012020725,348.1022216093402,346.5275308923931,342.79261273045654,338.9377821444514,335.2214952024244,334.3037025069449,336.7038630496096,338.34765830586645,342.3839251128519
9,345.9193109897021,349.5727810442912,347.93808181312414,346.3386664842943,342.60605661452047,338.92240934991474,335.0108129911356,334.307305741462,336.6289969601302,338.24161886050365,342.22957100844775
10,345.8296296269177,349.42656328270385,347.7653950831984,346.16659804565546,342.39535206373523,338.7647564824114,334.61129298021456,334.3046227938975,336.64946364425884,338.2914352127868,341.9079927585667
