,wind10
0,9.79177188873291
1,8.793563842773438
2,7.528560638427734
3,7.044692516326904
4,7.2511372566223145
5,6.424491882324219
6,6.950355052947998
7,7.532189846038818
8,7.241189479827881
9,8.261316299438477
10,8.351847648620605
11,7.971349716186523
12,8.143847465515137
13,8.763463020324707
14,7.632345199584961
15,8.327790260314941
16,8.216119766235352
17,8.517155647277832
18,7.6258320808410645
19,6.605933666229248
20,7.630746364593506
21,8.931134223937988
22,9.675948143005371
23,9.777023315429688
24,9.372511863708496
25,8.951640129089355
26,9.349688529968262
27,8.734492301940918
28,8.8096284866333
29,8.931233406066895
30,9.371175765991211
31,9.914380073547363
32,8.371719360351562
33,8.755569458007812
34,10.248966217041016
35,10.386358261108398
36,10.295190811157227
37,10.405665397644043
38,9.74845027923584
39,10.58303451538086
40,9.943099021911621
41,10.358739852905273
42,10.463162422180176
43,12.189422607421875
44,10.359153747558594
45,10.46631145477295
46,11.284873962402344
47,11.608565330505371
48,11.266518592834473
49,11.129704475402832
50,11.423928260803223
51,11.564305305480957
52,12.899404525756836
53,15.381464004516602
54,15.057107925415039
55,14.350919723510742
56,17.61827278137207
57,16.611164093017578
58,16.39826202392578
59,16.03374481201172
60,17.162403106689453
61,16.970691680908203
62,16.933692932128906
63,17.946414947509766
64,16.31764793395996
65,15.757476806640625
66,18.567886352539062
67,19.559202194213867
68,20.022117614746094
69,18.62776756286621
70,18.320056915283203
71,17.587060928344727
72,17.72005271911621
73,18.972745895385742
74,19.280376434326172
75,18.050912857055664
76,17.640703201293945
77,18.220335006713867
78,18.32596778869629
79,19.98216438293457
80,20.153596878051758
81,21.01333236694336
82,20.869407653808594
83,21.412246704101562
84,21.430706024169922
85,21.671205520629883
86,21.689138412475586
87,24.403228759765625
88,21.99196434020996
89,23.124679565429688
90,22.332422256469727
91,21.92962074279785
92,20.644132614135742
93,22.897079467773438
94,21.67488670349121
95,22.642478942871094
96,20.992351531982422
97,19.929603576660156
98,15.732179641723633
99,13.716007232666016
100,13.20037841796875
101,12.376829147338867
102,11.353321075439453
