,mslp
0,100781.0
1,100650.875
2,100488.5625
3,100585.3125
4,100631.1875
5,100384.75
6,100320.125
7,100412.9375
8,100298.625
9,100093.4375
10,99994.75
11,100006.0625
12,100043.6875
13,99869.1875
14,99751.875
15,99867.125
16,99701.6875
17,99570.625
18,99503.5625
19,99531.4375
20,99334.875
21,99149.5625
22,99003.875
23,99098.625
24,98871.5625
25,98681.1875
26,98476.0
27,98387.8125
28,98380.375
29,98271.0
30,98190.0
31,98281.0625
32,98390.75
33,98395.0
34,98308.625
35,98299.3125
36,98382.3125
37,98331.3125
38,98334.4375
39,98433.875
40,98455.4375
41,98370.625
42,98288.1875
43,98310.625
44,98449.6875
45,98391.5
46,98360.1875
47,98374.4375
48,98481.875
49,98333.4375
50,98170.5
51,98132.5625
52,98089.3125
53,98034.5
54,97928.75
55,97977.9375
56,98209.875
57,98231.25
58,98232.375
59,98421.875
60,98555.125
61,98634.4375
62,98690.9375
63,98908.6875
64,99021.875
65,99118.5
66,99188.125
67,99194.5
68,99379.4375
69,99320.9375
70,99138.0
71,99152.25
72,99220.625
73,99237.0625
74,99300.5
75,99303.5625
76,99472.0625
77,99403.3125
78,99455.875
