,wind10
0,10.441892623901367
1,8.862569808959961
2,9.109086990356445
3,9.818364143371582
4,9.191962242126465
5,8.364269256591797
6,9.07946491241455
7,9.544720649719238
8,9.660411834716797
9,9.836455345153809
10,9.024957656860352
11,8.731544494628906
12,9.449024200439453
13,8.629034042358398
14,9.254279136657715
15,10.11931037902832
16,9.443855285644531
17,11.152907371520996
18,11.349626541137695
19,11.437078475952148
20,12.175334930419922
21,12.519193649291992
22,13.314242362976074
23,13.351118087768555
24,14.220216751098633
25,15.030682563781738
26,14.32210636138916
27,15.255533218383789
28,15.835287094116211
29,15.863980293273926
30,15.556296348571777
31,15.184064865112305
32,16.97064971923828
33,17.514490127563477
34,17.070470809936523
35,16.159364700317383
36,17.19289207458496
37,17.686643600463867
38,17.935537338256836
39,17.770790100097656
40,17.887805938720703
41,17.86115264892578
42,18.700496673583984
43,18.1890926361084
44,18.319198608398438
45,18.80861473083496
46,19.441495895385742
47,19.491424560546875
48,20.090497970581055
49,19.962575912475586
50,20.718963623046875
51,19.91252326965332
52,19.77293586730957
53,19.46811294555664
54,19.447052001953125
55,22.19013023376465
56,19.97659683227539
57,19.561826705932617
58,19.3586483001709
59,17.189722061157227
60,15.283707618713379
61,16.192459106445312
62,18.1978702545166
63,18.733509063720703
64,18.115009307861328
65,17.604042053222656
66,16.939128875732422
67,15.96162223815918
68,15.922734260559082
69,17.607086181640625
70,18.79681968688965
71,18.538915634155273
72,18.52968406677246
73,18.861167907714844
74,18.85011100769043
75,19.049142837524414
76,18.041767120361328
77,18.922367095947266
78,17.409122467041016
79,16.380041122436523
80,15.067529678344727
