,mslp
0,100835.0625
1,101034.375
2,100997.9375
3,100794.875
4,100764.4375
5,100913.3125
6,100890.4375
7,100757.125
8,100721.8125
9,100889.25
10,100935.375
11,100746.3125
12,100694.0
13,100827.625
14,100776.875
15,100643.5625
16,100612.3125
17,100722.5625
18,100785.5
19,100623.0
20,100589.9375
21,100672.8125
22,100583.3125
23,100446.25
24,100333.4375
25,100413.8125
26,100386.4375
27,100167.1875
28,99976.9375
29,100109.5
30,99991.6875
31,99749.6875
32,99683.4375
33,99731.6875
34,99572.25
35,99452.375
36,99334.625
37,99428.375
38,99307.0
39,99159.0625
40,99096.375
41,99079.625
42,99016.125
43,98840.9375
44,98762.3125
45,98816.75
46,98399.4375
47,98085.75
48,98100.375
49,98013.0625
50,97745.3125
51,97776.375
52,97411.1875
53,97287.3125
54,97393.3125
55,97467.75
56,97184.125
57,97054.75
58,97381.5625
59,97365.125
60,97280.625
61,97332.75
62,97046.875
63,96878.0
64,96934.4375
65,96969.5
66,97364.625
67,97615.125
68,97821.8125
69,98083.25
70,98351.5
71,98454.125
72,98640.5625
73,98903.9375
74,98987.875
75,99044.25
76,99135.75
77,99270.0
