,mslp
0,101103.5625
1,100906.0625
2,100838.0
3,100942.5625
4,100958.5
5,100716.375
6,100628.25
7,100735.0625
8,100740.8125
9,100491.9375
10,100377.625
11,100438.375
12,100442.375
13,100089.875
14,99968.1875
15,99927.1875
16,99789.9375
17,99453.6875
18,99328.6875
19,99309.8125
20,99227.3125
21,98891.3125
22,98702.875
23,98608.375
24,98574.75
25,98249.5
26,98033.3125
27,98017.875
28,97854.25
29,97573.75
30,97342.0625
31,97299.4375
32,97372.5
33,97128.0
34,96917.625
35,96829.0
36,96971.25
37,96686.4375
38,96508.875
39,96388.5
40,96449.75
41,96346.125
42,96129.3125
43,96113.125
44,96248.625
45,96214.875
46,96137.4375
47,96320.6875
48,96169.625
49,95939.5
50,95940.0625
51,96042.125
52,96093.875
53,95811.375
54,95566.0625
55,95474.6875
56,95308.3125
57,95312.6875
58,95255.9375
59,95265.3125
60,95305.0
61,95212.0625
62,95104.3125
63,95048.3125
64,95208.9375
65,95453.0
66,95564.625
67,95867.6875
68,96529.4375
69,96789.4375
70,97038.5
71,97267.5625
72,97925.0
73,98120.8125
74,98231.8125
