,cape,inst_10m_wnd_gst,inst_moisture_flux,inst_ssh_flux,surfmean_swr_flux,surfmean_lhf,surfmean_lwr_flux,surfmean_shf,dwnwrdmean_swr_flux,topmean_lwr_flux,topmean_swr_flux,vimean_moisture_div,surf_lhf,surf_shf,tot_suprcool_liqwtr,tot_wtr_vpr
0,445.8701171875,7.904362678527832,-4.6414119424298406e-05,-15.56402587890625,81.28497314453125,-121.56396484375,-37.5321044921875,-17.682861328125,801.2823486328125,-162.7919921875,418.27099609375,-0.0003106268122792244,-437630.5,-63659.5,0.13503694534301758,63.938385009765625
1,498.6533203125,7.9387407302856445,-4.637273377738893e-05,-16.588134765625,121.82464599609375,-124.8739013671875,-35.50828552246094,-17.87164306640625,1295.053955078125,-160.80343627929688,702.006103515625,-0.00033847521990537643,-449548.5,-64339.0,0.1462002992630005,64.16263744235039
2,536.935546875,8.3480090983212,-5.411045276559889e-05,-19.0125732421875,51.25213623046875,-134.8182373046875,-32.626129150390625,-20.13995361328125,1115.7838134765625,-144.6513671875,512.6754150390625,-0.0004539256915450096,-485350.0,-72504.5,0.1687551736831665,64.31590108573437
3,603.4228515625,8.87353801727295,-5.5702548706904054e-05,-19.9071044921875,9.641357421875,-137.8460693359375,-35.641387939453125,-18.63604736328125,368.74365234375,-138.80517578125,145.9146728515625,-0.00032968632876873016,-496245.5,-67088.25,0.07587325572967529,64.24703815579414
4,623.2109375,9.232952117919922,-5.3763476898893714e-05,-18.63482666015625,0.0,-142.9239501953125,-36.87005615234375,-19.39910888671875,0.0,-142.41259765625,0.0,-0.0003232555463910103,-514525.0,-69837.25,0.08319151401519775,64.81901550292969
5,611.294921875,9.148731106892228,-5.280770710669458e-05,-19.92828369140625,0.0,-143.22802734375,-36.09039306640625,-20.9168701171875,0.0,-144.280517578125,0.0,-0.00041381455957889557,-515618.5,-75302.5,0.11927223205566406,64.89998522400856
6,608.3447265625,8.798100598622113,-5.4746458772569895e-05,-20.30810546875,0.0,-136.665771484375,-37.398895263671875,-22.576416015625,0.0,-152.44009399414062,0.0,-0.0005203494802117348,-491995.75,-81276.25,0.1670767068862915,65.21310424804688
7,600.099609375,8.252162963151932,-5.315037560649216e-05,-19.65191650390625,0.0130615234375,-136.61041259765625,-35.412872314453125,-19.94952392578125,4.27734375,-125.57986450195312,1.6075439453125,-0.0005109384655952454,-491797.75,-71817.25,0.14160144329071045,64.95352172851562
8,403.052734375,8.19093132019043,-5.7051569456234574e-05,-19.84246826171875,33.970947265625,-133.5333251953125,-35.494598388671875,-19.54443359375,773.6702880859375,-127.17401123046875,345.689453125,-0.0003755427896976471,-480718.0,-70361.0,0.11793100833892822,66.22489893436432
9,455.2490234375,8.320497518405318,-5.919861723668873e-05,-19.8489990234375,112.27587890625,-136.4498291015625,-35.17311096191406,-18.59185791015625,1285.4542236328125,-135.99874877929688,690.8055419921875,-0.00025201868265867233,-491217.75,-66928.25,0.11322939395904541,66.09182739257812
10,498.6689453125,8.206068043597043,-5.809974391013384e-05,-21.13824462890625,79.118896484375,-129.246826171875,-34.175506591796875,-18.1224365234375,1134.0653076171875,-142.56051635742188,561.2989501953125,-0.00025504082441329956,-465288.0,-65240.5,0.08017838001251221,66.02852602303028
11,577.1953125,9.554874422959983,-6.033718818798661e-05,-22.2503662109375,4.47802734375,-149.8812255859375,-34.23284912109375,-22.1402587890625,408.3516845703125,-136.59710693359375,143.2098388671875,-0.0002639554440975189,-539571.5,-79705.5,0.1313263177871704,65.5516128540039
12,443.43359375,9.829545188695192,-6.129730900283903e-05,-19.38128662109375,0.0,-151.78021240234375,-34.414642333984375,-18.98486328125,0.0,-161.51947021484375,0.0,-0.0001841951161623001,-546409.5,-68343.5,0.093161940574646,66.09290255606174
13,392.5703125,8.980841655284166,-5.813289317302406e-05,-20.70831298828125,0.0,-134.88726806640625,-34.635467529296875,-16.14971923828125,0.0,-190.86605834960938,0.0,-0.00023672264069318771,-485596.25,-58137.75,0.08928680419921875,66.4264907836914
14,377.505859375,9.068552788347006,-6.0918653616681695e-05,-23.45281982421875,0.0,-129.49859619140625,-35.95672607421875,-18.0457763671875,0.0,-190.81597900390625,0.0,-0.0003413669764995575,-466193.5,-64965.5,0.1191856861114502,66.91471862792969
15,405.84765625,10.896061897277832,-6.308165029622614e-05,-23.2142333984375,0.0,-156.0904541015625,-33.587799072265625,-23.31011962890625,0.5296630859375,-161.39071655273438,0.2218017578125,-0.00046668294817209244,-561925.5,-83918.25,0.16611218452453613,66.88750417530537
16,427.3310546875,11.418054537847638,-6.891289376653731e-05,-22.50152587890625,33.8746337890625,-160.5826416015625,-32.7987060546875,-21.98968505859375,726.7742919921875,-158.63909912109375,312.561767578125,-0.0004172874614596367,-578098.0,-79164.25,0.1476043462753296,65.22557742893696
17,387.125,11.826171969994903,-6.884743925184011e-05,-20.51519775390625,136.9349365234375,-172.05072021484375,-33.690277099609375,-20.26544189453125,1269.7093505859375,-159.57525634765625,670.0064697265625,-0.0003069872036576271,-619382.0,-72951.75,0.14145708084106445,65.34307861328125
18,388.5322265625,11.62831799313426,-6.532185943797231e-05,-16.62579345703125,167.42108154296875,-162.0374755859375,-35.016876220703125,-18.3348388671875,1163.3099365234375,-170.90542602539062,649.56396484375,-0.00026432517915964127,-583334.75,-66005.25,0.14077746868133545,64.80457170307636
19,405.814453125,11.240030963905156,-5.881200195290148e-05,-15.27093505859375,54.34295654296875,-148.585693359375,-33.879150390625,-14.41522216796875,473.0152587890625,-183.35760498046875,250.682861328125,-0.00013526622205972672,-534909.5,-51893.5,0.05377519130706787,64.21650838851929
20,282.8642578125,12.280981063842773,-6.411562208086252e-05,-17.48382568359375,0.0,-154.81884765625,-35.0718994140625,-16.0430908203125,0.0,-193.99395751953125,0.0,-0.00012585055083036423,-557349.5,-57755.0,0.07081961631774902,64.29698944091797
21,389.0263671875,12.012075463309884,-6.105875945650041e-05,-20.2021484375,0.0,-152.7454833984375,-34.39813232421875,-16.16949462890625,0.0,-212.07904052734375,0.0,-0.00024087540805339813,-549886.0,-58209.25,0.09285938739776611,65.35239531099796
