,wind10
0,10.842730522155762
1,10.78132152557373
2,10.768453598022461
3,11.185986518859863
4,10.665590286254883
5,11.34207820892334
6,11.866735458374023
7,12.264148712158203
8,13.252084732055664
9,13.813703536987305
10,14.905130386352539
11,14.41633415222168
12,14.078620910644531
13,14.267738342285156
14,14.816751480102539
15,15.185869216918945
16,13.945591926574707
17,15.06912899017334
18,18.746660232543945
19,19.945940017700195
20,20.002153396606445
21,18.731996536254883
22,20.302501678466797
23,20.213651657104492
24,20.690059661865234
25,20.60513687133789
26,21.83125877380371
27,23.250757217407227
28,23.681413650512695
29,23.045982360839844
30,23.97347640991211
31,25.301483154296875
32,26.535396575927734
33,26.593801498413086
34,26.790233612060547
35,27.2249698638916
36,27.049728393554688
37,26.717439651489258
38,26.559024810791016
39,25.8104305267334
40,25.745433807373047
41,24.89125633239746
42,24.811519622802734
43,24.592729568481445
44,25.894973754882812
45,26.233203887939453
46,27.847190856933594
47,29.076047897338867
48,28.978761672973633
49,28.862783432006836
50,30.52159881591797
51,30.43973159790039
52,30.348508834838867
53,31.181032180786133
54,30.577682495117188
55,28.870630264282227
56,30.833494186401367
57,30.114595413208008
58,28.630672454833984
59,28.17678451538086
60,27.68779182434082
61,29.511474609375
62,31.69131088256836
63,30.70752716064453
64,31.828882217407227
65,34.028533935546875
66,32.47439193725586
67,31.769432067871094
68,31.07917022705078
69,30.97742462158203
70,30.953746795654297
71,29.249589920043945
72,30.090614318847656
73,29.895662307739258
74,30.939762115478516
75,30.631237030029297
76,27.677438735961914
77,26.888431549072266
78,27.091922760009766
79,28.402738571166992
80,25.957536697387695
81,28.499284744262695
82,27.904052734375
83,28.278512954711914
84,28.183835983276367
85,27.27068519592285
86,26.385263442993164
87,27.021785736083984
88,29.31915855407715
89,30.425498962402344
90,29.51109504699707
91,26.569761276245117
92,28.622854232788086
93,27.850406646728516
94,25.462045669555664
95,25.27284812927246
96,26.98711585998535
97,26.31159019470215
98,25.775684356689453
99,25.308700561523438
100,25.136810302734375
101,24.929058074951172
102,23.59463882446289
103,26.20427131652832
104,28.1844539642334
105,28.45987319946289
106,27.901321411132812
107,26.733356475830078
108,28.478504180908203
109,29.807769775390625
110,30.242536544799805
111,30.82855796813965
112,29.30780029296875
113,28.030670166015625
114,27.733890533447266
115,26.180465698242188
116,26.0983829498291
117,25.794797897338867
118,25.474746704101562
119,25.40645980834961
120,25.558408737182617
121,24.850004196166992
122,23.782882690429688
123,23.29754638671875
124,23.484134674072266
125,21.802186965942383
126,20.655426025390625
127,20.059795379638672
128,20.11354637145996
129,19.275224685668945
130,19.917613983154297
131,18.83317756652832
132,17.62716293334961
133,17.797779083251953
134,17.313831329345703
135,16.81192970275879
136,16.9215030670166
