,wind10
0,11.323213577270508
1,11.270807266235352
2,11.182039260864258
3,11.993011474609375
4,11.305771827697754
5,11.109528541564941
6,10.912703514099121
7,11.114121437072754
8,12.386533737182617
9,12.004316329956055
10,11.247930526733398
11,11.88120174407959
12,11.589826583862305
13,12.327787399291992
14,11.565739631652832
15,12.237709045410156
16,13.229037284851074
17,13.44128131866455
18,12.675115585327148
19,14.164426803588867
20,14.578872680664062
21,14.889304161071777
22,14.223393440246582
23,15.10273551940918
24,15.949166297912598
25,16.74465560913086
26,16.112937927246094
27,16.632957458496094
28,16.96137237548828
29,17.040884017944336
30,17.361061096191406
31,18.02963638305664
32,17.741113662719727
33,16.182851791381836
34,17.029296875
35,15.10863208770752
36,14.37272834777832
37,15.624003410339355
38,13.642687797546387
39,12.721702575683594
40,12.305482864379883
41,11.408970832824707
42,12.765847206115723
43,14.266722679138184
44,13.411484718322754
45,11.977280616760254
46,11.725598335266113
47,12.135756492614746
48,12.848442077636719
49,13.254022598266602
50,13.86335563659668
51,14.860304832458496
52,14.343606948852539
53,14.338967323303223
54,14.200408935546875
55,14.618219375610352
56,13.155229568481445
57,13.847029685974121
58,13.71290397644043
