,mslp
0,100662.6875
1,100851.75
2,100782.5625
3,100511.375
4,100551.0625
5,100709.5625
6,100811.6875
7,100629.5625
8,100594.1875
9,100793.3125
10,100839.4375
11,100568.4375
12,100582.125
13,100717.9375
14,100746.4375
15,100557.625
16,100467.9375
17,100493.5625
18,100400.125
19,100170.5625
20,100188.5625
21,100333.4375
22,100295.25
23,100151.375
24,100092.125
25,100274.5625
26,100411.8125
27,100173.0
28,100157.9375
29,100240.1875
30,100278.3125
31,100055.25
32,99912.375
33,100019.5
34,99945.0
35,99764.1875
36,99699.5
37,99699.25
38,99530.6875
39,99251.0625
40,99142.3125
41,99205.9375
42,99268.375
43,99159.75
44,98985.9375
45,99041.5
46,99351.3125
47,99439.875
48,99505.5
49,99664.8125
50,99713.4375
51,99412.375
52,99458.3125
53,99650.8125
54,99509.25
55,99317.375
56,99087.1875
57,98977.3125
58,99594.1875
59,99460.625
60,99378.4375
61,99525.8125
62,99766.0625
63,99558.0625
64,99267.1875
65,99111.25
66,99368.625
67,99275.5625
68,99246.5625
69,99016.375
70,98908.9375
71,98933.875
72,98774.9375
73,98805.0
74,98660.5625
75,98487.3125
76,98266.3125
77,98282.3125
78,98268.875
79,98206.375
80,97856.1875
81,97741.875
82,97419.25
83,97325.25
84,96562.375
85,96850.4375
86,97047.6875
87,97149.6875
88,97476.6875
89,97639.6875
90,98539.3125
91,99507.0
92,99564.0625
93,99480.6875
94,99870.75
95,99995.0
96,99765.8125
97,99710.6875
98,100984.375
99,100684.5625
100,100393.75
101,100433.9375
102,100499.625
103,100613.9375
104,100606.875
105,100621.125
106,100868.25
