,wind10
0,11.634048461914062
1,11.513044357299805
2,11.866033554077148
3,12.446515083312988
4,12.733633041381836
5,13.055163383483887
6,13.389140129089355
7,13.453611373901367
8,12.373607635498047
9,12.754498481750488
10,12.301314353942871
11,12.756714820861816
12,13.110429763793945
13,13.788973808288574
14,13.998396873474121
15,13.982268333435059
16,13.549643516540527
17,13.666614532470703
18,15.345159530639648
19,16.204641342163086
20,15.44312858581543
21,15.98936653137207
22,16.494901657104492
23,17.17789649963379
24,17.3298397064209
25,17.478939056396484
26,17.95787811279297
27,19.21870994567871
28,18.84093475341797
29,19.80599021911621
30,19.265878677368164
31,20.24829864501953
32,21.618206024169922
33,20.52680206298828
34,20.948362350463867
35,20.916168212890625
36,21.556488037109375
37,20.94735336303711
38,21.710494995117188
39,21.35884666442871
40,21.677906036376953
41,21.540616989135742
42,21.68927574157715
43,24.24232292175293
44,25.392152786254883
45,25.310073852539062
46,29.348392486572266
47,28.348243713378906
48,26.481359481811523
49,25.956565856933594
50,27.709569931030273
51,27.753908157348633
52,26.889280319213867
53,29.207687377929688
54,28.13968276977539
55,25.878673553466797
56,22.943288803100586
57,21.571178436279297
58,23.691020965576172
59,21.217605590820312
60,19.83209228515625
61,19.777257919311523
62,19.333646774291992
63,16.031274795532227
64,15.04252815246582
65,14.4581937789917
66,13.467370986938477
67,13.410408020019531
68,12.706563949584961
69,12.480175018310547
70,12.270222663879395
71,11.730226516723633
72,12.853086471557617
73,14.860111236572266
74,15.359414100646973
75,14.473160743713379
76,13.375699996948242
77,13.253586769104004
78,12.525753021240234
79,12.819580078125
80,13.748794555664062
81,14.23785400390625
82,12.766190528869629
83,14.123478889465332
84,14.315047264099121
85,14.867915153503418
86,14.111349105834961
87,14.909204483032227
88,14.787171363830566
89,14.770790100097656
90,15.108154296875
91,15.93924617767334
92,17.5565242767334
93,17.465124130249023
94,14.85522747039795
95,14.865735054016113
96,15.199224472045898
97,16.500972747802734
98,15.522439956665039
99,14.918427467346191
100,14.597331047058105
101,14.09239673614502
102,12.731070518493652
103,12.25061321258545
104,11.711938858032227
105,10.579712867736816
106,9.921074867248535
