,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,shear_850_200,outdiv_50,outdiv_100,outdiv_200,outdiv_250,outdiv_300,outdiv_400,outdiv_500,outdiv_600,outdiv_700,outdiv_800,outdiv_850,outdiv_925,outdiv_1000
10,18.372446268125593,18.372446268125593,18.372446268125593,18.372446268125593,18.372446268125593,18.372446268125593,18.372446268125593,18.372446268125593,18.372446268125593,18.372446268125593,18.372446268125593,18.372446268125593,18.372446268125593,18.372446268125593,18.372446268125593,1.1238308312992255e-06,2.736858247468869e-06,7.784188104172548e-06,-1.4405309533079466e-06,-2.9257809122403462e-06,1.6884140980740388e-06,1.1841533705592155e-06,6.424301924804847e-07,6.625816846887271e-07,-1.752283424139023e-07,-8.663473029931386e-07,-3.655503193537394e-06,-4.21484000980854e-06
11,18.565430744895053,18.565430744895053,18.565430744895053,18.565430744895053,18.565430744895053,18.565430744895053,18.565430744895053,18.565430744895053,18.565430744895053,18.565430744895053,18.565430744895053,18.565430744895053,18.565430744895053,18.565430744895053,18.565430744895053,-3.0306917595912807e-07,1.555735716804924e-06,8.2445292273745e-06,9.473531093463858e-07,-1.995178921094079e-06,2.93845797722765e-07,1.679245127496383e-06,1.3998039144079714e-06,1.1314361653758282e-06,-8.257565811214605e-07,-1.8620732166955085e-06,-4.110405708496996e-06,-4.915025904465513e-06
12,19.13966886482793,19.13966886482793,19.13966886482793,19.13966886482793,19.13966886482793,19.13966886482793,19.13966886482793,19.13966886482793,19.13966886482793,19.13966886482793,19.13966886482793,19.13966886482793,19.13966886482793,19.13966886482793,19.13966886482793,-7.617880524565076e-07,-1.1855968239396439e-06,9.214101722502609e-06,-3.9558795848822695e-07,-1.7652079401174522e-06,-1.9092586169722662e-06,1.8740548168722525e-07,1.5001732438679058e-07,1.3548231594790066e-06,3.156130476487623e-07,-6.54672430944146e-07,-3.1000269862873426e-06,-4.644847679805953e-06
13,19.782525674067436,19.782525674067436,19.782525674067436,19.782525674067436,19.782525674067436,19.782525674067436,19.782525674067436,19.782525674067436,19.782525674067436,19.782525674067436,19.782525674067436,19.782525674067436,19.782525674067436,19.782525674067436,19.782525674067436,-2.3758116488655407e-06,-2.9457927060623965e-06,1.0239332914352417e-05,1.0307102153698604e-06,-5.286264543732007e-07,-2.584944013506174e-06,4.129600711166859e-07,3.9767085885008177e-07,1.645740121603012e-06,8.541780213514963e-07,-7.46455043554306e-07,-3.763179605205854e-06,-5.404794743905465e-06
14,19.735479722296198,19.735479722296198,19.735479722296198,19.735479722296198,19.735479722296198,19.735479722296198,19.735479722296198,19.735479722296198,19.735479722296198,19.735479722296198,19.735479722296198,19.735479722296198,19.735479722296198,19.735479722296198,19.735479722296198,2.52376776188612e-07,-2.4621821163843076e-06,1.0647842039664586e-05,3.3270645265777905e-06,2.3592729121446608e-07,-2.4979157994190853e-06,7.743403936425845e-07,8.937669917941093e-07,2.594967372715473e-06,1.0632754613955816e-06,-1.3021907458702723e-06,-4.2854342609643934e-06,-4.828767850995064e-06
15,19.63878920922677,19.63878920922677,19.63878920922677,19.63878920922677,19.63878920922677,19.63878920922677,19.63878920922677,19.63878920922677,19.63878920922677,19.63878920922677,19.63878920922677,19.63878920922677,19.63878920922677,19.63878920922677,19.63878920922677,2.2085926805933317e-07,-2.3360053698221844e-06,1.217368214080731e-05,3.852144194145997e-06,2.0588437716166178e-07,-1.3458038059373697e-06,4.309345968067646e-07,1.101630429426829e-06,1.1940331508715947e-06,-4.021140436331431e-07,-2.4843961000442504e-06,-5.634323072930177e-06,-5.146333326896031e-06
16,18.234066792701682,18.234066792701682,18.234066792701682,18.234066792701682,18.234066792701682,18.234066792701682,18.234066792701682,18.234066792701682,18.234066792701682,18.234066792701682,18.234066792701682,18.234066792701682,18.234066792701682,18.234066792701682,18.234066792701682,-2.1483050659298896e-06,4.166698393722375e-07,1.3659110603233179e-05,1.828341434399287e-06,-2.3966267084081966e-06,-2.2176963587601978e-06,-1.3345852494239807e-06,-2.0562826345364252e-07,-4.241941496729851e-07,-4.623240480820338e-07,-1.5891545141736667e-06,-4.814526376624902e-06,-4.475656896829605e-06
17,18.007588525901692,18.007588525901692,18.007588525901692,18.007588525901692,18.007588525901692,18.007588525901692,18.007588525901692,18.007588525901692,18.007588525901692,18.007588525901692,18.007588525901692,18.007588525901692,18.007588525901692,18.007588525901692,18.007588525901692,-3.755566010954964e-06,3.306767072420397e-06,1.2644464188715235e-05,1.419635216176077e-06,-2.9045236354917905e-06,-2.995241603416031e-06,-5.549272035414747e-07,6.84089278531767e-07,2.042591355400956e-07,-8.199783235293701e-07,-1.6271432328397309e-06,-3.840724060396931e-06,-3.620596695304906e-06
18,17.711001209914684,17.711001209914684,17.711001209914684,17.711001209914684,17.711001209914684,17.711001209914684,17.711001209914684,17.711001209914684,17.711001209914684,17.711001209914684,17.711001209914684,17.711001209914684,17.711001209914684,17.711001209914684,17.711001209914684,-1.3967704338332017e-06,2.3861260463794074e-06,1.1333667983611424e-05,2.0470470190048218e-06,-4.043228303392728e-06,-3.748243519415458e-06,1.534059022863706e-06,2.4733754495779675e-06,8.738134056329727e-07,-6.632103274265925e-07,-1.2314800793925922e-06,-3.1545525416731836e-06,-3.1461978020767373e-06
19,17.822042946579554,17.822042946579554,17.822042946579554,17.822042946579554,17.822042946579554,17.822042946579554,17.822042946579554,17.822042946579554,17.822042946579554,17.822042946579554,17.822042946579554,17.822042946579554,17.822042946579554,17.822042946579554,17.822042946579554,6.666717429955801e-07,2.3094704374670983e-06,9.188824333250522e-06,1.0677846148610116e-06,-5.067112700392802e-06,-2.5104847736656667e-06,3.360530051092307e-06,3.2980926334857942e-06,-1.7469283193349837e-07,-6.838313614328702e-07,-1.2609021117289862e-06,-2.6767685388525327e-06,-3.7880963645875454e-06
20,18.260142159598,18.260142159598,18.260142159598,18.260142159598,18.260142159598,18.260142159598,18.260142159598,18.260142159598,18.260142159598,18.260142159598,18.260142159598,18.260142159598,18.260142159598,18.260142159598,18.260142159598,-8.457355757719253e-08,-8.600425840784406e-07,9.653644435324115e-06,1.0399037732499268e-06,-6.062918655667068e-06,-5.91057495704825e-07,4.2802194342079003e-07,1.502516041838282e-06,-1.670888342983495e-06,-5.109753475149637e-07,-1.0305490051067716e-06,-1.5550652418393812e-06,-2.8089123596417955e-06
21,19.238864312280757,19.238864312280757,19.238864312280757,19.238864312280757,19.238864312280757,19.238864312280757,19.238864312280757,19.238864312280757,19.238864312280757,19.238864312280757,19.238864312280757,19.238864312280757,19.238864312280757,19.238864312280757,19.238864312280757,-3.611032282972237e-06,-4.490932132816908e-06,8.014724415985875e-06,1.2803289467368382e-06,-6.913864420904658e-06,-1.1432602908848727e-06,-1.0414572656772939e-06,1.1080680840119286e-06,-4.856702311281347e-07,6.579629752274865e-07,-3.9535416174231724e-07,-1.66072591335447e-06,-2.6197089616564792e-06
22,19.614754826948047,19.614754826948047,19.614754826948047,19.614754826948047,19.614754826948047,19.614754826948047,19.614754826948047,19.614754826948047,19.614754826948047,19.614754826948047,19.614754826948047,19.614754826948047,19.614754826948047,19.614754826948047,19.614754826948047,-3.0290063781042894e-06,-3.0591307828823726e-06,8.830474689602852e-06,2.1718442440032958e-07,-5.302772236367067e-06,6.030624111493428e-07,-6.082816980779171e-07,1.950476629038652e-06,3.575580194592476e-07,2.5093710670868555e-07,-1.0989606380462646e-06,-2.7921128397186596e-06,-3.3102968397239844e-06
23,19.32302236718436,19.32302236718436,19.32302236718436,19.32302236718436,19.32302236718436,19.32302236718436,19.32302236718436,19.32302236718436,19.32302236718436,19.32302236718436,19.32302236718436,19.32302236718436,19.32302236718436,19.32302236718436,19.32302236718436,-1.4450013016661009e-06,3.154234339793523e-07,1.2740062084048987e-05,-1.8153417234619457e-07,-5.0120598947008455e-06,-5.589759287734826e-07,-3.672631767888864e-07,1.8879965258141358e-06,-1.6443276156981786e-07,-5.723210051655769e-07,-1.9486450279752414e-06,-3.527873195707798e-06,-3.4516716065506142e-06
24,19.553361710657676,19.553361710657676,19.553361710657676,19.553361710657676,19.553361710657676,19.553361710657676,19.553361710657676,19.553361710657676,19.553361710657676,19.553361710657676,19.553361710657676,19.553361710657676,19.553361710657676,19.553361710657676,19.553361710657676,-4.763260949403047e-06,1.12665972361962e-06,1.4037945463011663e-05,3.903638571500778e-07,-5.002641895165046e-06,-2.6828376576304437e-06,-1.6917707398533822e-06,-4.5052341495951017e-07,-5.264572488764922e-07,-1.4227504531542461e-07,-1.9358936697244645e-06,-3.3573247492313386e-06,-3.1868151078621546e-06
25,19.292031899963817,19.292031899963817,19.292031899963817,19.292031899963817,19.292031899963817,19.292031899963817,19.292031899963817,19.292031899963817,19.292031899963817,19.292031899963817,19.292031899963817,19.292031899963817,19.292031899963817,19.292031899963817,19.292031899963817,-8.858740329742432e-07,-3.302004188299179e-07,1.3455220808585484e-05,-1.8956993396083513e-06,-4.868655620763699e-06,-1.8558348529040813e-06,-8.494399177531401e-07,-9.033091676731904e-07,-6.313629758854707e-07,3.190943971276283e-07,-1.1750884974996248e-06,-2.443573127190272e-06,-2.5140664850672087e-06
26,19.42017887917658,19.42017887917658,19.42017887917658,19.42017887917658,19.42017887917658,19.42017887917658,19.42017887917658,19.42017887917658,19.42017887917658,19.42017887917658,19.42017887917658,19.42017887917658,19.42017887917658,19.42017887917658,19.42017887917658,3.680551890283823e-06,1.745981474717458e-06,1.2583953017989794e-05,-1.916203958292802e-06,-5.032296758145094e-06,-2.2494932636618614e-06,-6.948597729206085e-07,-2.871383912861347e-07,-2.0894998063643772e-07,3.6847777664661405e-07,-1.088871310154597e-07,-1.051090657711029e-06,-1.4680360133449237e-06
27,19.770578581218917,19.770578581218917,19.770578581218917,19.770578581218917,19.770578581218917,19.770578581218917,19.770578581218917,19.770578581218917,19.770578581218917,19.770578581218917,19.770578581218917,19.770578581218917,19.770578581218917,19.770578581218917,19.770578581218917,5.19601550574104e-06,-7.859120766321818e-07,1.2361025437712669e-05,-6.773664305607478e-07,-5.380623042583465e-06,-1.9896232212583224e-06,-1.1936489803095659e-06,-1.3319853072365126e-07,-5.331278468171756e-07,7.705607761939367e-07,3.792655964692434e-07,1.6943085938692094e-07,-1.1309205243984858e-06
28,19.69499571046394,19.69499571046394,19.69499571046394,19.69499571046394,19.69499571046394,19.69499571046394,19.69499571046394,19.69499571046394,19.69499571046394,19.69499571046394,19.69499571046394,19.69499571046394,19.69499571046394,19.69499571046394,19.69499571046394,3.7821550772397844e-06,-2.3435592589536643e-06,1.1988552248576864e-05,-5.717827895988567e-07,-4.2091529522693996e-06,-1.97426377335772e-06,-1.8386693895481435e-06,-3.3726629750857215e-09,-8.504887988705853e-07,-3.326550914415185e-07,-5.590070533678245e-07,-7.317673909589958e-07,-2.586269264275602e-06
29,20.01264967530345,20.01264967530345,20.01264967530345,20.01264967530345,20.01264967530345,20.01264967530345,20.01264967530345,20.01264967530345,20.01264967530345,20.01264967530345,20.01264967530345,20.01264967530345,20.01264967530345,20.01264967530345,20.01264967530345,1.6947160474956036e-07,1.0095924759904544e-06,1.1616126478960116e-05,-1.326963926355044e-06,-3.6315293982625006e-06,-2.5574001483619215e-06,-1.2000052568813166e-06,7.202615961432457e-08,2.204518144329389e-07,-5.199108272790909e-08,-1.1154295255740484e-06,-1.5667639672756195e-06,-2.6876844155291716e-06
30,19.370167626502614,19.370167626502614,19.370167626502614,19.370167626502614,19.370167626502614,19.370167626502614,19.370167626502614,19.370167626502614,19.370167626502614,19.370167626502614,19.370167626502614,19.370167626502614,19.370167626502614,19.370167626502614,19.370167626502614,6.587360985577107e-08,3.730994649231434e-06,1.1803978122770786e-05,-2.0057156992455324e-06,-3.7164039288957915e-06,-2.8140804109474023e-06,-5.170780544479688e-08,-7.683139604826768e-07,3.1869858503341674e-07,1.2563386311133703e-06,7.830637817581494e-07,-1.3819895684719087e-06,-2.34538068373998e-06
31,18.612330220888058,18.612330220888058,18.612330220888058,18.612330220888058,18.612330220888058,18.612330220888058,18.612330220888058,18.612330220888058,18.612330220888058,18.612330220888058,18.612330220888058,18.612330220888058,18.612330220888058,18.612330220888058,18.612330220888058,1.0627671144902707e-06,4.8005293744305766e-06,1.122419591107852e-05,-2.344177725414435e-06,-3.457465209066868e-06,-2.686601753036181e-06,-5.03826110313336e-07,-1.5816263233621916e-06,5.771871656179428e-07,1.2761913239955902e-06,4.51807864010334e-07,-1.7382437363266944e-06,-2.706788169840972e-06
32,18.190809588506816,18.190809588506816,18.190809588506816,18.190809588506816,18.190809588506816,18.190809588506816,18.190809588506816,18.190809588506816,18.190809588506816,18.190809588506816,18.190809588506816,18.190809588506816,18.190809588506816,18.190809588506816,18.190809588506816,6.31165069838365e-07,8.747680112719536e-07,6.107613444328308e-06,-2.1260775004824e-06,-2.896184256921212e-06,-3.5621381054321924e-06,-1.0589991385738055e-06,-1.3485318049788474e-06,8.470766867200533e-07,7.916629935304323e-07,4.909234121441841e-07,-1.098914071917534e-06,-2.354721073061228e-06
33,18.03376400619745,18.03376400619745,18.03376400619745,18.03376400619745,18.03376400619745,18.03376400619745,18.03376400619745,18.03376400619745,18.03376400619745,18.03376400619745,18.03376400619745,18.03376400619745,18.03376400619745,18.03376400619745,18.03376400619745,-2.281755829850833e-06,-5.407685724397501e-07,5.163601599633694e-06,-8.98893146465222e-07,-2.4043178806702297e-06,-2.270595480998357e-06,-2.464341620604197e-06,-6.253443037470182e-07,1.7234589904546737e-06,1.551629975438118e-06,1.2094232564171155e-06,-1.701029638449351e-06,-3.0574388802051545e-06
34,17.886939075558136,17.886939075558136,17.886939075558136,17.886939075558136,17.886939075558136,17.886939075558136,17.886939075558136,17.886939075558136,17.886939075558136,17.886939075558136,17.886939075558136,17.886939075558136,17.886939075558136,17.886939075558136,17.886939075558136,-1.6763243669023116e-06,1.0803031424681346e-06,4.547166948517164e-06,8.796923793852329e-07,-2.1291974311073623e-06,-5.839198517302672e-07,-2.551816093424956e-06,5.230850850542386e-07,2.194502546141545e-06,1.6615958884358406e-06,1.454702578485012e-06,-1.698918640613556e-06,-3.9029711236556375e-06
35,17.9903223518885,17.9903223518885,17.9903223518885,17.9903223518885,17.9903223518885,17.9903223518885,17.9903223518885,17.9903223518885,17.9903223518885,17.9903223518885,17.9903223518885,17.9903223518885,17.9903223518885,17.9903223518885,17.9903223518885,8.372077911597564e-07,1.7919032776504136e-06,4.431251165963308e-06,1.1067078120357269e-06,-2.3234875184866404e-06,2.853614877121082e-07,-2.1920734591380195e-06,1.4296941521009469e-06,1.770906011222309e-06,1.382442090768537e-06,1.4009854574668457e-06,-1.9051314281353811e-06,-4.197649572709289e-06
36,18.62073286805163,18.62073286805163,18.62073286805163,18.62073286805163,18.62073286805163,18.62073286805163,18.62073286805163,18.62073286805163,18.62073286805163,18.62073286805163,18.62073286805163,18.62073286805163,18.62073286805163,18.62073286805163,18.62073286805163,1.3382293871329534e-06,2.382628434179235e-06,3.928090619595714e-06,1.3732274074524766e-06,-2.520903751748726e-06,5.622763434015369e-07,-2.4348568882314e-06,1.3528436159568208e-06,8.769464752486138e-07,1.15977677505046e-07,4.3201484404411555e-07,-2.0455882045985257e-06,-4.234546950063765e-06
37,18.2219760024144,18.2219760024144,18.2219760024144,18.2219760024144,18.2219760024144,18.2219760024144,18.2219760024144,18.2219760024144,18.2219760024144,18.2219760024144,18.2219760024144,18.2219760024144,18.2219760024144,18.2219760024144,18.2219760024144,-1.0780408047139644e-06,2.0655104890465735e-06,2.9654397318760555e-06,8.831421534220377e-07,-2.8565564813713235e-06,1.2066215276718139e-06,-1.733462947110335e-06,1.2961565516889095e-06,8.160326008995374e-08,-2.086705838640531e-07,-4.470348358154297e-07,-2.7679915850361186e-06,-4.563115847607454e-06
38,17.69966105277422,17.69966105277422,17.69966105277422,17.69966105277422,17.69966105277422,17.69966105277422,17.69966105277422,17.69966105277422,17.69966105277422,17.69966105277422,17.69966105277422,17.69966105277422,17.69966105277422,17.69966105277422,17.69966105277422,-1.8215761423358285e-07,6.318859431382531e-07,3.922030260144922e-06,1.2131964331840579e-06,-1.9081843112637887e-06,2.4127824177880503e-06,-1.9428316364644475e-07,1.1928667434147285e-06,-6.172504600647574e-07,-2.7767807647153053e-07,-9.501190601048134e-07,-2.866971240807866e-06,-4.218399516959902e-06
39,17.15675486048373,17.15675486048373,17.15675486048373,17.15675486048373,17.15675486048373,17.15675486048373,17.15675486048373,17.15675486048373,17.15675486048373,17.15675486048373,17.15675486048373,17.15675486048373,17.15675486048373,17.15675486048373,17.15675486048373,1.011618102590243e-06,-2.1293526515364646e-07,4.269780280689398e-06,1.3023770103851955e-06,-2.0657976468404133e-06,3.0706947048505146e-06,-8.852609122792879e-08,3.654897833863894e-07,-1.197424717247486e-06,-3.4819822758436203e-07,-1.1141877621412276e-06,-3.1740404665470122e-06,-4.421966150403023e-06
40,16.275687449627245,16.275687449627245,16.275687449627245,16.275687449627245,16.275687449627245,16.275687449627245,16.275687449627245,16.275687449627245,16.275687449627245,16.275687449627245,16.275687449627245,16.275687449627245,16.275687449627245,16.275687449627245,16.275687449627245,2.673654428993662e-06,-1.9607172968486946e-06,5.4657148818174996e-06,7.076965024073919e-07,-3.7183209011952084e-06,1.294914788256089e-06,-1.665662663678328e-06,-1.486914698034525e-06,-1.3184850104153157e-06,9.868138780196507e-07,8.442516749103864e-07,-1.731173445781072e-06,-3.4994368130962055e-06
41,16.109042138497657,16.109042138497657,16.109042138497657,16.109042138497657,16.109042138497657,16.109042138497657,16.109042138497657,16.109042138497657,16.109042138497657,16.109042138497657,16.109042138497657,16.109042138497657,16.109042138497657,16.109042138497657,16.109042138497657,2.852444110127787e-06,-3.839225973933935e-06,3.997438276807467e-06,1.065650333960851e-06,-3.486235315601031e-06,7.674098014831543e-08,-3.1820265576243402e-06,-1.7060510193308195e-06,1.8216281508406003e-07,1.8726762694617112e-06,1.6171795626481375e-06,-1.095848468442758e-06,-3.302834617594878e-06
42,16.384130260616075,16.384130260616075,16.384130260616075,16.384130260616075,16.384130260616075,16.384130260616075,16.384130260616075,16.384130260616075,16.384130260616075,16.384130260616075,16.384130260616075,16.384130260616075,16.384130260616075,16.384130260616075,16.384130260616075,9.834863400707643e-07,-4.4377443070213e-06,4.290572057167689e-06,2.492840091387431e-07,-2.716264377037684e-06,8.116709068417549e-07,-2.290983684360981e-06,-1.6310446274777254e-06,1.3907051955660185e-06,2.1584487209717434e-06,1.6499854003389676e-06,-9.957080086072287e-07,-3.3686791236201922e-06
43,15.927491200362176,15.927491200362176,15.927491200362176,15.927491200362176,15.927491200362176,15.927491200362176,15.927491200362176,15.927491200362176,15.927491200362176,15.927491200362176,15.927491200362176,15.927491200362176,15.927491200362176,15.927491200362176,15.927491200362176,-1.9538080474982658e-06,-4.359792607525985e-06,4.519009962677956e-06,7.534399628639221e-07,-1.558723549048106e-06,6.590426589051882e-07,-2.022692933678627e-06,-1.2542353942990302e-06,1.849280670285225e-06,1.0213310209413369e-06,7.113674655556679e-07,-2.0211407293876013e-06,-3.932540615399679e-06
44,16.359116711172586,16.359116711172586,16.359116711172586,16.359116711172586,16.359116711172586,16.359116711172586,16.359116711172586,16.359116711172586,16.359116711172586,16.359116711172586,16.359116711172586,16.359116711172586,16.359116711172586,16.359116711172586,16.359116711172586,-2.885411959141493e-06,-4.213749586294095e-06,6.7979563027620316e-06,5.818670615553856e-07,-2.874721152087053e-06,-7.418721603850523e-07,-9.441748261451721e-07,5.21754069874684e-07,1.0758483161528906e-06,-4.21664056678613e-07,-7.023413976033529e-07,-2.758212698002656e-06,-4.378500549743573e-06
45,16.602108923858033,16.602108923858033,16.602108923858033,16.602108923858033,16.602108923858033,16.602108923858033,16.602108923858033,16.602108923858033,16.602108923858033,16.602108923858033,16.602108923858033,16.602108923858033,16.602108923858033,16.602108923858033,16.602108923858033,-3.343063872307539e-06,-2.3276622717579206e-06,8.033720465997855e-06,1.6949139535427094e-06,-3.1900048876802128e-06,-6.13031443208456e-07,-1.7593343121310076e-06,1.6803736798465251e-06,6.239395588636399e-07,-8.202778796354929e-07,-1.6307962747911611e-06,-3.434966007868449e-06,-3.8860637384156385e-06
46,16.329907736312055,16.329907736312055,16.329907736312055,16.329907736312055,16.329907736312055,16.329907736312055,16.329907736312055,16.329907736312055,16.329907736312055,16.329907736312055,16.329907736312055,16.329907736312055,16.329907736312055,16.329907736312055,16.329907736312055,-2.457200961585516e-06,-1.463105832516405e-06,7.4693065569484874e-06,1.4020317462099043e-06,-1.9867284246623765e-06,8.507399854570998e-08,-1.709717924849621e-06,3.1326435645462566e-06,1.189752029741948e-06,-5.982771778626066e-07,-1.6315824727052476e-06,-2.5044442676162324e-06,-2.612675737234072e-06
