,u10,v10,2mdewtmp,2mtmp,conv_ppt,tot_cld_ice,tot_cldwtr,tot_cld_rain,vi_div_cld_froz_wtr,vi_div_cld_liq_wtr,vi_div_gpot_flux,vi_div_ke_flux,vi_div_mass_flux,vi_div_moisture_flux,vi_div_olr_flux,vi_div_tot_enrgy_flux,vi_ke,vi_pe_inte,vi_pe_ie_latentenrgy,vi_temp,vi_olr,vi_tot_enrgy,vi_moisture_div
71,1.6706161499023438,6.024833679199219,298.41739654541016,300.8749542236328,0.0008693449199199677,0.24870455265045166,0.23514461517333984,0.4665412902832031,5.340712959878147e-06,-5.702138878405094e-06,4595.49609375,-3.2593994140625,0.00010463595390319824,-0.000670168548822403,-2981.0859375,-77.45703125,1150866.8552246094,2683809024.0,2849376000.0,2655330.0,2683807488.0,2850526080.0,-2.3552627563476562
72,1.245025634765625,5.171733856201172,298.2918472290039,300.6333541870117,0.001012052409350872,0.2427157163619995,0.17987215518951416,0.32453393936157227,1.1218071449548006e-06,-1.2507662177085876e-06,3993.796875,-3.182861328125,-0.0005512088537216187,-0.0004729852080345154,-2935.171875,-148.22265625,1253612.8542480469,2686069504.0,2851797120.0,2657569.25,2686068480.0,2853049600.0,-2.1286888122558594
73,0.1862335205078125,5.25921630859375,298.2858352661133,300.6831512451172,0.0008844314143061638,0.23629212379455566,0.1591806411743164,0.30097007751464844,2.7688656700775027e-06,-2.711603883653879e-06,3936.19140625,-9.2933349609375,0.0010206401348114014,-0.0004616202786564827,-2490.27734375,283.87109375,1272472.7751464844,2684190720.0,2848989312.0,2655775.375,2684189952.0,2850262144.0,-1.5662879943847656
74,0.16061019897460938,5.191852569580078,298.3328857421875,300.4267349243164,0.0010047415271401405,0.3556675910949707,0.16376757621765137,0.2956662178039551,8.861010428518057e-06,-2.1664309315383434e-06,5525.3359375,-4.969482421875,0.0002763420343399048,-0.000667329877614975,-3825.8359375,57.05859375,1373597.3504638672,2678928512.0,2842972928.0,2650617.875,2678926848.0,2844346240.0,-1.7633705139160156
75,-0.6875724792480469,5.864139556884766,298.21680450439453,300.2438659667969,0.0017215758562088013,0.36125099658966064,0.156843900680542,0.34267711639404297,4.1004386730492115e-06,-2.860149834305048e-06,5125.37890625,-9.520263671875,0.00016020238399505615,-0.0006769467145204544,-3510.140625,-79.94140625,1430017.1514892578,2678647168.0,2842602880.0,2650357.0,2678643968.0,2844032896.0,-2.4784011840820312
76,-1.3324203491210938,3.0221214294433594,298.0689468383789,300.1541213989258,0.0013561490923166275,0.3285120725631714,0.15666735172271729,0.41069507598876953,2.0063016563653946e-06,-1.8042628653347492e-06,5105.3828125,-15.69873046875,-0.000830337405204773,-0.0006700921803712845,-3765.94921875,-355.859375,1681939.4289550781,2677824000.0,2843945728.0,2649321.5,2677825152.0,2845627264.0,-2.4597740173339844
77,-0.13270950317382812,1.4647750854492188,298.06011962890625,300.04029083251953,0.0016762074083089828,0.42909741401672363,0.19112086296081543,0.36969947814941406,1.1417781934142113e-05,-8.861534297466278e-07,8238.109375,-8.903076171875,0.0014326423406600952,-0.0009436830878257751,-5147.9921875,736.14453125,1801678.749633789,2677248768.0,2845289472.0,2648576.25,2677248256.0,2847092864.0,-3.2264442443847656
78,-0.6329193115234375,2.4023094177246094,298.01182556152344,299.89088439941406,0.0014241412281990051,0.586773157119751,0.15672612190246582,0.3182234764099121,6.187008693814278e-06,-3.0954834073781967e-07,7229.765625,-11.1732177734375,0.0016580969095230103,-0.0007749013602733612,-4432.1640625,850.6328125,2008735.8168945312,2674898048.0,2842753536.0,2646264.0,2674899584.0,2844762368.0,-3.168670654296875
79,-2.6651077270507812,2.1253395080566406,297.9669647216797,299.8393020629883,0.0015372317284345627,0.5467418432235718,0.1756887435913086,0.34986066818237305,8.13620863482356e-06,1.9406434148550034e-07,6110.453125,-10.07861328125,-0.000386163592338562,-0.0006309337913990021,-4471.2421875,68.2734375,2064196.75,2674157440.0,2840599936.0,2645673.875,2674158976.0,2842664448.0,-2.313201904296875
80,-2.2600059509277344,0.38251495361328125,297.6809387207031,299.47476959228516,0.0014158692210912704,0.37163734436035156,0.17636418342590332,0.5394763946533203,1.0834075510501862e-05,3.07220034301281e-07,4248.01171875,-2.7083740234375,-0.00156460702419281,-0.0005686022341251373,-3435.79296875,-568.0703125,2469612.2431640625,2674382080.0,2839371648.0,2646039.75,2674383104.0,2841838592.0,-3.211761474609375
81,-1.8558616638183594,1.9931373596191406,297.5284118652344,299.4528274536133,0.0016710739582777023,0.30657708644866943,0.22607803344726562,0.5148582458496094,1.1188792996108532e-05,-1.517939381301403e-06,4562.46484375,-2.921875,0.001237332820892334,-0.0006581172347068787,-2720.953125,184.15625,2403361.2908935547,2672272640.0,2838404480.0,2643828.375,2672274560.0,2840807936.0,-3.1904029846191406
82,-1.3999710083007812,1.845977783203125,297.47205352783203,299.3481216430664,0.0012586666271090508,0.24505949020385742,0.20971381664276123,0.5301990509033203,5.585141479969025e-06,2.095417585223913e-06,5481.875,-6.849853515625,0.0004549473524093628,-0.0008140485733747482,-3460.7109375,-10.328125,2353460.5447998047,2668817024.0,2834348672.0,2640447.5,2668822528.0,2836704128.0,-2.4626922607421875
83,-1.4174766540527344,1.4578742980957031,297.3549118041992,299.28380584716797,0.0011626612395048141,0.31985771656036377,0.21703684329986572,0.3937053680419922,7.487309630960226e-06,1.623528078198433e-06,5083.90625,-5.705322265625,-0.0016668885946273804,-0.0006975140422582626,-4029.48828125,-712.7421875,2328393.7514648438,2669898112.0,2835127424.0,2641553.25,2669901056.0,2837455616.0,-2.4943084716796875
84,-1.7410888671875,0.9730873107910156,297.3892059326172,299.2013854980469,0.0007721083238720894,0.17498433589935303,0.20319676399230957,0.3363947868347168,2.2985623218119144e-06,-2.9173679649829865e-07,2759.4921875,1.8875732421875,-0.000383719801902771,-0.00042277295142412186,-1912.8828125,-210.36328125,2449848.2481689453,2670833920.0,2836212992.0,2642495.5,2670836352.0,2838662528.0,-1.7948379516601562
