,wind10
0,14.457927703857422
1,14.968070983886719
2,15.106959342956543
3,14.82191276550293
4,14.971256256103516
5,14.12667179107666
6,14.089438438415527
7,14.868478775024414
8,14.583847999572754
9,14.995077133178711
10,15.306007385253906
11,15.832599639892578
12,15.913816452026367
13,17.072860717773438
14,16.23958969116211
15,16.946271896362305
16,17.00838851928711
17,17.435117721557617
18,19.769794464111328
19,19.969444274902344
20,20.678382873535156
21,20.936967849731445
22,20.28972053527832
23,19.9305419921875
24,19.934471130371094
25,19.515153884887695
26,18.674501419067383
27,20.145610809326172
28,19.735462188720703
29,20.6751708984375
30,20.424541473388672
31,19.49812889099121
32,16.04569435119629
33,18.241605758666992
34,16.107885360717773
35,16.49518394470215
36,15.465052604675293
37,15.526430130004883
38,16.640621185302734
39,15.18148422241211
40,15.30095386505127
41,15.97729206085205
42,17.374868392944336
43,17.415332794189453
44,16.3570499420166
45,15.976240158081055
46,16.735620498657227
47,17.835643768310547
48,18.87555694580078
49,19.621376037597656
50,18.480104446411133
51,19.459203720092773
52,27.363645553588867
53,28.2088565826416
54,27.157371520996094
55,27.49614715576172
56,28.244808197021484
57,28.397071838378906
58,29.284467697143555
59,32.3007698059082
60,30.58310890197754
61,31.655324935913086
62,33.28202819824219
63,30.279027938842773
64,30.008445739746094
65,30.36968231201172
66,29.697879791259766
67,28.53891372680664
68,26.11561393737793
69,23.896562576293945
70,23.86233139038086
