,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt800,eqt850,eqt925
0,344.7658424591148,350.2503068303556,349.7123328057499,348.980766025746,346.5163170005367,343.658079227555,337.47068134445635,337.0302019447944,339.97901219874973,340.8611859743692,342.82457799794656
1,345.09259457970285,349.9484478778187,349.5715227413974,348.8455874413139,346.4475159253828,343.5573925427385,337.57974826133943,336.5740991479644,339.9189270713367,340.8879740198937,343.42419219335164
2,346.0901944228709,350.5457658753822,349.3732658783984,348.38346024941825,346.016281005069,343.87737593995325,339.1951152345228,337.53624899081024,339.1515314858244,340.0640287997263,342.95481797999514
3,346.51047662409246,350.78522644526095,349.58836506917066,348.5423908574411,346.2092281367644,344.26667394996343,340.13822335551396,338.6411496968462,339.6333803921571,340.2169537995575,343.44956171127217
4,346.36668148308115,350.52318335681156,349.77262146511987,348.8345063604807,346.2288212589416,344.08003957522425,340.4626510701722,339.5216721761061,339.97533254520965,340.78098532607027,343.6755524682152
5,346.2972351114187,350.6543289127035,349.78429557152435,348.6540771697098,346.1968249906068,343.9043768444567,340.0356090848986,339.35525311601367,340.34025197653676,340.92158702808445,343.92219780566205
6,346.02390960011684,350.40647173696357,349.1711800126662,348.0393940240564,345.77827904488845,343.2480579841497,339.46836760934815,339.8612610885959,341.04084121743347,341.1716191235748,343.95143239500806
7,345.90774457375375,350.3966510347874,349.3602207464507,347.96014320664847,345.54748017819776,342.5482772734214,338.75784487141715,339.36077302181184,341.1092611850941,341.5005837714628,344.5571039438492
8,345.9954664619131,350.58922954839153,349.8057907593586,348.41858011483913,345.456396487904,342.23497772387094,338.2934909778507,338.4744570282884,340.9402418875427,341.52755077131565,344.2721078224995
9,345.68069639566033,350.9751778094284,350.18322686484044,348.28063810508075,345.14780468202883,341.80723637537665,337.9946896494575,337.74503243128686,340.36897428806117,341.67311020905873,344.2036107588743
10,345.5353886745203,350.8420561893681,349.5574831549708,347.2649943769064,344.12856236600965,341.65617625541535,338.5013927847596,337.84249337477667,339.3722670139127,340.3723709081127,343.7442820498209
11,345.81305543184004,351.53002364423446,349.92186186628,347.05657072316455,343.78568680402594,341.1751974213249,338.4743505872794,337.86683364924176,340.3886260997374,341.351540281266,344.0527867242391
12,345.7242940662527,351.85034391263054,349.6660895923892,347.0302209397578,343.5640970764009,341.1369386460724,337.9993495926452,338.24780383544055,340.80586627814006,341.90671681148746,344.1473006375901
13,345.95859460578873,350.9089704018832,349.1769006087379,346.46572920527535,343.28312989423193,340.5424090156047,337.3148517386431,338.2079880062946,340.9956842503539,342.0828218143378,344.6587102026807
14,345.829654176021,350.9527398899868,348.6764315494193,346.4731739589891,343.3574005926398,340.9824843832371,337.36611935548217,339.3058673698618,342.25887731845205,342.810781975956,344.5050518995351
15,346.13994142631446,350.6430071384632,348.84379030209175,346.961800662954,343.1810022588552,340.1461687607403,336.6034827911702,339.7715733064054,342.4708905227334,342.9890221854887,344.71327736623687
16,345.75812068391076,351.2117082833361,349.9020531131059,347.81383061701956,343.3796078927246,340.0581698651448,335.8180858043604,339.3628692970776,341.62153984955455,342.14490499933083,344.1656119998255
17,345.71664723999424,351.7445832653831,350.51786357399334,348.2235404584352,343.2235061881775,339.81213530854586,336.0918180243099,338.50189429769205,340.2424698425373,341.32600013738164,343.78275073973083
18,346.0357911851462,351.37216382072745,350.2052290460761,348.153528938954,343.7218641681229,340.51102431890047,337.5561806000523,338.656232494759,339.69164367709004,340.0793472265593,343.1179072270333
19,346.51150478882977,351.4783664133889,350.12167276116327,348.47919007819553,343.71224748315035,340.02102365654605,337.9067209159555,338.3226664088538,339.3025142707534,340.051071289137,342.7323943871656
20,346.21269057820257,351.55996259113203,350.47667084239754,349.0921028322496,344.0843063132736,340.0767626286414,337.91621969559947,338.11250034997164,338.15014301845656,338.8906216518949,341.7258145902343
21,346.1614557393701,351.3846520702089,350.1286586787683,348.55027107322707,343.6508783020103,340.24208823079084,338.1253247488659,338.5189846466187,338.27345192703854,339.0221813736168,342.47318095721596
22,346.48848209247876,351.02476727656733,349.7251627194239,348.5752953181277,344.5752997125569,340.8112393875641,338.317094073022,339.26267530764693,339.5782395456333,340.4421330199906,343.57990632950566
23,346.6596321652111,351.69065213008014,350.1128670229718,348.76991468428594,344.42691091490104,341.05634324064704,337.5045972939786,338.49943923380874,340.2721656907382,341.2243532149157,344.86245836421307
24,347.1752332819724,352.35812263206105,350.9450068784861,349.36456757104986,344.63940534620417,340.8823528813755,337.81008542507993,337.9160235789442,339.6671827980522,341.25445670024317,344.0095163099557
25,347.15990324276817,352.3895545391928,350.8375059446187,348.86440464655584,344.13811965439436,340.0630697278326,337.94138464295133,337.39763546734207,339.69882652790517,340.96700858652997,344.23499248979994
26,346.91530088031027,352.30935618829824,350.3151220141142,348.7745805736373,344.70005203737776,340.25389298944117,338.1129339118349,336.10840552249397,338.82158747842175,340.2120994897075,344.43870847112873
27,348.10419676833646,353.0977890825541,350.9779593005367,348.9878489020295,345.06533575399317,340.7891545709572,338.76422587813875,336.00481414207763,338.5609885825745,340.99094847869594,344.27436720075326
28,348.2886094409338,352.76613033046044,350.1475500874019,348.56451353976297,344.9481764850682,341.0554559780028,338.5701444009942,336.139798786827,338.8783290927713,340.9028644793183,344.65794865160785
29,348.564126023342,351.3507469651465,349.58526282543266,348.42637105846853,344.6690908329627,340.4015591541503,338.70144347227233,336.41217671310824,338.738444217519,341.2481072432098,345.07412977392596
30,347.3854102522002,351.78355443904275,349.8636593981257,348.5656730261574,343.8854835202859,339.779551050025,338.3242391741245,336.6346498317736,339.9319900528767,341.84474103488685,344.50965610446156
31,348.00036177515227,351.80092384017985,349.41330472365155,347.94598942369527,343.3914367676591,339.37442953053426,338.4848620839295,336.8892206173295,339.4313533955187,342.03789051694946,345.47895996393027
32,348.65477912834774,352.0604653063158,349.64288901224853,347.5007582183891,343.0397790296641,339.5209809240092,338.5918638517908,336.5968962855118,339.950602120677,341.6484812752537,345.89598395151467
33,348.68374007789794,352.06265271025677,349.64833309835376,347.22611512106323,343.0569162925595,339.77662706302345,338.8172385835329,336.4192075898653,339.88305966643287,342.01252521028067,346.5115101493651
34,349.05110242191995,352.2383431299886,349.03709769544486,347.01737219573073,342.5263581437846,339.518674472699,339.4332050064694,337.16856410700257,342.0173860833009,344.07567176486805,346.589421202517
35,349.0818961191763,352.6191767466287,349.1211469980217,347.39887181350025,341.88092246150455,339.45760810083925,339.70728448515683,337.8295666071632,342.0472234220945,344.9760943735439,347.3207948456023
36,349.81884466608784,352.26854177347957,349.06736111309533,347.23144732248454,341.5647102679477,339.2362147847356,339.7038709147831,337.8784779766283,340.81125979087733,344.47253397243634,347.5199386274803
37,350.38220435707717,351.16756009406396,348.725385686216,347.014911559041,341.9616709908527,339.46204285312405,339.42976902887267,338.2901655938678,340.1813583023238,343.2707576048,346.7725581421196
38,349.39303871702583,351.9956324917273,349.38964587379166,347.06349260623205,342.0544532696293,339.35621018456715,338.7428177267559,339.4122575041663,340.43744207978693,342.0229221447321,344.6550934153281
39,348.1655089593351,352.21711630957657,349.5602297720407,346.8574927755109,341.5546331349716,339.0038629132824,338.2113089266088,339.67714836880174,342.29991672834564,343.2879553670591,345.3555605079648
40,347.9870878932501,351.2723587775205,349.5856625590834,347.12165354006316,341.44720228790464,338.6198510235547,337.84560116659134,340.16253136961774,343.1073311094532,343.9090002928034,345.36093003336526
41,348.31398774244497,351.4882306843315,349.83881778608367,347.4195199330353,341.9389069948579,338.48212415721554,338.34259783240043,339.9029818435161,343.134336067528,344.0048758938496,345.9197578498602
42,347.3245462978142,352.1781629793185,350.600320395246,348.0305435900822,342.9757567865883,338.77783808900006,338.3267328289634,340.09719533041016,341.2209919652535,341.8907343529837,344.4179117828048
43,347.5220601056679,353.20202312800905,351.1975265585771,348.14591260125985,342.7409487094899,338.60716983755253,338.89861518932514,339.62492659659597,341.39916934413395,341.68593591604355,344.14383652424306
44,348.07083871879104,353.3703338491973,350.99865338234946,348.27136139516443,343.00510909845093,339.13810983555936,338.63657529573334,339.0808500245635,339.95482468139517,340.94131956131866,344.7978593180429
45,348.6429689108679,352.5978422517082,350.5015364588911,347.6119818046801,342.64807726736944,338.9091946830368,338.3804625254305,338.8586048908589,339.4152600081411,340.51214382313765,344.3276931149948
46,347.8120846307525,352.54370981362115,350.43615204891387,347.0732299405287,342.4107618596416,338.6010087398814,338.05681729727246,340.2288585319633,340.6218287641447,341.90551738133945,344.1866678191027
47,348.2654669224162,352.678131625411,350.7383750288012,346.88545133822083,342.26320716320146,339.2453577712722,338.3579257929416,340.110667636863,341.3993295693985,342.98876410010416,346.4886159804542
