,outmslp,outconv_rrate,outls_rrate,outmn_conv_prate,outmn_ls_prate,outmn_tot_prate,outsst
0,100928.08444010417,9.481456751624743e-05,0.00014783876637617746,9.575999962786833e-05,0.00014744146416584652,0.0002432089919845263,301.9208401997884
1,100717.25846354167,9.998877843221028e-05,0.00015107483292619387,9.814174845814704e-05,0.00015292055904865266,0.00025106184184551237,301.88375295003254
2,100710.40911458334,0.00011226472755273183,0.00016060546040534972,0.0001113458847006162,0.00016089991355935733,0.00027225057904918987,301.84614486694335
3,100924.23896484375,0.00011013839393854141,0.00013938738654057186,0.00011983389655749004,0.0001364856337507566,0.00025632611165444055,301.8153783162435
4,100946.4544921875,0.00010213336596886317,0.0001483420530954997,9.927617696424326e-05,0.00014420595640937488,0.00024347895135482152,301.83221638997395
5,100714.98522135416,8.849302927652995e-05,0.00015150771165887514,9.512606387337048e-05,0.0001461974655588468,0.00024132595087091128,301.80792948404945
6,100633.80481770834,7.902346551418305e-05,0.00015777722001075745,7.738832694788773e-05,0.0001553026648859183,0.00023269529143969217,301.7934206644694
7,100795.45930989583,9.140844146410624e-05,0.00019105613852540653,9.093082820375761e-05,0.00018830851962169012,0.0002792426074544589,301.77210261027017
8,100860.15247395834,0.00010913144797086716,0.0001826415459314982,0.00010433512118955454,0.00017926196257273357,0.00028359231849511466,301.750178527832
9,100679.05872395834,0.00010458631440997123,0.00018175536145766577,0.00010556623650093873,0.0001803905082245668,0.00028595691546797755,301.69633127848306
10,100622.85071614584,9.686763708790143e-05,0.00017554421598712602,9.611438338955244e-05,0.00017743827775120735,0.0002735566347837448,301.6322219848633
11,100778.46575520834,9.870945165554682e-05,0.00016373880207538606,0.00010087238624691963,0.0001673460006713867,0.00026821748663981754,301.56886189778646
12,100831.2427734375,9.237304329872132e-05,0.0001609894757469495,8.857993719478449e-05,0.0001599337284763654,0.000248515543838342,301.5239153544108
13,100646.58229166667,9.166402742266655e-05,0.00015880620727936427,9.254300966858864e-05,0.00015352641542752584,0.00024606765558322273,301.48775049845375
14,100565.93404947917,7.536178454756737e-05,0.00015251412987709044,7.57591798901558e-05,0.00015133873869975408,0.0002270997812350591,301.44259414672854
15,100760.7662109375,6.549066553513209e-05,0.0001275109127163887,6.776095057527224e-05,0.0001249200974901517,0.00019267865767081578,301.39553349812826
16,100835.45989583334,6.576416393121084e-05,0.00011364327122767767,6.649623004098734e-05,0.00011193271105488141,0.00017842898766199747,301.40137379964193
17,100704.5578125,7.322526847322783e-05,0.00010037844379742941,7.66208084921042e-05,0.00010048371429244677,0.0001771068200469017,301.3492706298828
18,100629.10846732365,7.528752954174375e-05,8.60228578084732e-05,7.819208119420095e-05,8.84132266539261e-05,0.00016661263476763525,301.2375283142343
19,100793.02766927083,4.627316569288572e-05,9.0724416077137e-05,5.136731391151746e-05,9.560398757457733e-05,0.0001469723880290985,301.116015625
20,100843.90677083333,3.402096529801686e-05,7.025053103764852e-05,3.417115658521652e-05,6.9517083466053e-05,0.000103694386780262,301.0520217895508
21,100690.71243489583,3.4361860404411955e-05,5.481193463007609e-05,3.248507467408975e-05,5.548776437838872e-05,8.797465513149897e-05,300.93476791381835
22,100625.6109375,4.155496135354042e-05,4.345675309499105e-05,4.014347990353902e-05,4.230796669920286e-05,8.244918038447698e-05,300.7606595357259
23,100790.3587890625,2.5875431795914967e-05,2.9921097060044606e-05,2.449707438548406e-05,3.0662181476751966e-05,5.5157703657944995e-05,300.6453336079915
24,100877.47259114584,3.716197485725085e-05,2.7050450444221497e-05,3.5452920322616895e-05,2.7447504301865895e-05,6.290084371964136e-05,300.5316912333171
25,100815.70794270834,2.996837720274925e-05,2.701394259929657e-05,2.9903495063384376e-05,2.7519154051939647e-05,5.742833018302917e-05,300.4203549702962
26,100747.53098958333,3.198652217785518e-05,2.73865337173144e-05,3.068844477335612e-05,2.692434936761856e-05,5.760981390873591e-05,300.36845143636066
27,100867.7375,2.6047136634588243e-05,2.843389908472697e-05,2.62781356771787e-05,2.7797743678092955e-05,5.406700074672699e-05,300.262131245931
28,100958.7373046875,2.4083380897839863e-05,3.535803407430649e-05,2.6986577237645783e-05,3.182276462515195e-05,5.880901589989662e-05,300.1618502298991
29,100860.7853515625,2.2789991150299707e-05,2.9915509124596913e-05,2.3680273443460464e-05,3.0326067159573236e-05,5.4008513689041135e-05,300.0995257059733
30,100746.68893229167,2.3862564315398534e-05,2.3101394375165304e-05,2.3491897930701574e-05,2.3857783526182173e-05,4.735213393966357e-05,299.9658780415853
31,100849.1193359375,2.587912604212761e-05,2.6288131872812908e-05,2.555654694636663e-05,2.7468241751194e-05,5.302627881368001e-05,299.8224398295085
32,100962.94095052083,2.7547994007666907e-05,2.6764223972956338e-05,2.618410314122836e-05,2.7569817999998727e-05,5.375376592079798e-05,299.7460006713867
33,100917.35970052083,3.220299258828163e-05,3.4930681188901265e-05,3.355791171391805e-05,3.4728708366552986e-05,6.828522309660911e-05,299.584513092041
34,100874.45065104167,3.215863058964411e-05,3.662013138333956e-05,3.335525592168172e-05,3.806883469223976e-05,7.142679144938787e-05,299.40800450642905
35,100995.93515625,2.71156740685304e-05,2.5628382960955302e-05,2.5192570562163988e-05,2.6801414787769317e-05,5.199521159132322e-05,299.1133239746094
