,mslp
0,100286.125
1,100361.4375
2,100421.25
3,100264.5
4,100261.4375
5,100389.625
6,100396.4375
7,100233.4375
8,100236.125
9,100332.1875
10,100394.1875
11,100321.3125
12,100261.375
13,100388.0
14,100501.875
15,100412.3125
16,100392.5
17,100466.9375
18,100537.0
19,100371.3125
20,100274.1875
21,100333.8125
22,100173.125
23,99949.75
24,99839.1875
25,99840.8125
26,99630.125
27,99436.875
28,99259.25
29,99249.625
30,99145.8125
31,98983.25
32,98873.3125
33,98842.9375
34,98884.0
35,98800.6875
36,98766.6875
37,98883.5625
38,98779.3125
39,98769.9375
40,98829.0625
41,98924.4375
42,98870.5625
43,98800.125
44,98832.4375
45,98982.0625
46,98945.6875
47,98938.1875
48,99109.1875
49,99260.5625
50,99240.125
51,99291.0625
52,99337.75
53,99498.25
54,99521.9375
55,99588.4375
56,99663.125
57,99792.4375
58,99849.0625
59,99838.75
60,99810.9375
61,99943.0625
62,99949.25
63,99929.0625
64,99924.625
65,100002.9375
66,99951.5625
67,99963.1875
68,99919.6875
69,100058.1875
70,100019.5625
71,99985.25
72,100003.1875
73,100072.875
74,100084.6875
75,100013.9375
76,100019.875
77,100103.4375
78,99890.0625
79,99761.9375
80,99746.25
81,99709.875
82,99602.0625
