,mslp
0,100578.75
1,100618.875
2,100687.875
3,100641.25
4,100477.9375
5,100496.25
6,100505.0
7,100374.8125
8,100162.25
9,100183.8125
10,100274.1875
11,100164.6875
12,99912.4375
13,99908.625
14,99936.8125
15,99773.0
16,99558.5625
17,99561.125
18,99541.9375
19,99462.5625
20,99301.375
21,99321.0
22,99251.4375
23,99146.8125
24,98923.1875
25,98994.8125
26,98941.25
27,98897.25
28,98721.6875
29,98671.875
30,98807.4375
31,98631.625
32,98357.375
33,98350.6875
34,98371.0
35,98363.25
36,98097.1875
37,97894.9375
38,97562.375
39,97456.4375
40,97336.9375
41,97210.0625
42,97481.375
43,97443.5625
44,97517.125
45,97567.0
46,97834.5625
47,97766.75
48,97694.25
49,97994.125
50,98241.75
51,98422.3125
52,98550.625
53,98663.875
54,99226.25
55,99308.9375
56,99391.0625
57,99777.6875
58,100271.5
59,100408.6875
60,100544.8125
