,mslp
0,100461.875
1,100518.375
2,100529.1875
3,100444.125
4,100330.75
5,100397.125
6,100468.6875
7,100367.375
8,100223.0625
9,100330.5
10,100449.9375
11,100262.0625
12,100203.375
13,100224.6875
14,100245.625
15,100104.75
16,100011.125
17,100109.9375
18,100262.125
19,100100.4375
20,99989.5625
21,100035.875
22,100106.625
23,100014.1875
24,99949.75
25,99962.25
26,99928.25
27,99872.375
28,99844.5
29,99899.1875
30,99786.875
31,99585.0
32,99455.75
33,99472.5625
34,99426.75
35,99291.3125
36,99101.3125
37,99133.75
38,99447.25
39,99511.125
40,99539.3125
41,99742.0625
42,100029.1875
43,100074.5625
44,100084.125
45,100196.1875
46,100232.625
47,100083.5625
48,100044.375
49,100128.625
50,100309.5
51,100326.5625
52,100272.375
53,100282.75
54,100314.0625
55,100212.5625
56,100132.6875
