,mslp
0,100252.125
1,100368.4375
2,100445.5
3,100365.5625
4,100208.875
5,100319.125
6,100385.375
7,100164.25
8,100063.5
9,100193.875
10,100237.6875
11,100094.6875
12,99944.125
13,100022.3125
14,100171.0
15,99998.4375
16,99929.125
17,100047.75
18,100015.5625
19,99917.3125
20,99783.5
21,99865.6875
22,99889.3125
23,99675.375
24,99569.3125
25,99641.9375
26,99537.5
27,99434.25
28,99241.8125
29,99339.5625
30,99400.25
31,99184.1875
32,99104.875
33,99157.5
34,98869.5
35,98528.0625
36,98195.625
37,98279.125
38,97192.0
39,97196.125
40,96994.9375
41,97111.4375
42,97405.0625
43,97138.125
44,97179.1875
45,97486.9375
46,97441.0
47,97219.5
48,97187.4375
49,97432.1875
50,97323.0625
51,97044.25
52,97410.0625
53,97579.6875
54,97653.5
55,97624.1875
56,97659.375
57,97794.6875
58,97978.1875
59,97971.6875
60,98161.5625
61,98598.8125
62,98782.625
63,98822.5625
64,99083.75
65,99345.6875
66,99425.3125
67,99411.875
68,99250.3125
69,99435.0625
70,99638.4375
71,99520.4375
72,99512.875
73,99630.75
74,99433.9375
75,99280.8125
76,99178.125
77,99133.625
78,98818.0625
79,98046.3125
80,98034.8125
81,97970.875
82,97665.8125
83,97588.0625
84,97369.625
85,97427.125
86,97557.25
87,97413.5625
88,97372.75
89,97527.875
90,97456.8125
91,97260.625
92,97078.9375
93,97104.9375
94,97209.875
95,96861.0625
96,96876.1875
97,97042.375
98,96722.25
99,96338.5625
100,96378.25
101,96440.25
102,96575.375
103,96659.4375
104,96934.375
105,97097.375
106,97154.0
107,96837.8125
108,96663.4375
109,96987.6875
110,97023.9375
111,97178.8125
112,97448.4375
113,97778.625
114,97935.0625
115,97784.75
116,97892.625
