,wind10
0,10.836906433105469
1,10.891146659851074
2,11.146241188049316
3,10.620603561401367
4,10.873865127563477
5,11.139405250549316
6,10.93933391571045
7,10.86865520477295
8,10.888257026672363
9,11.088936805725098
10,11.511675834655762
11,11.315144538879395
12,11.34229850769043
13,10.84082317352295
14,11.114729881286621
15,12.873769760131836
16,13.319823265075684
17,13.158132553100586
18,13.633440971374512
19,14.646320343017578
20,14.603165626525879
21,14.967710494995117
22,14.261835098266602
23,15.675055503845215
24,17.07012367248535
25,18.9925594329834
26,19.516897201538086
27,19.473203659057617
28,19.69750213623047
29,19.80951690673828
30,18.54621124267578
31,19.074474334716797
32,18.658544540405273
33,19.1727352142334
34,17.811433792114258
35,16.25046730041504
36,16.868967056274414
37,18.886625289916992
38,18.50452995300293
39,20.669876098632812
40,21.10805892944336
41,21.725812911987305
42,20.102144241333008
43,21.257734298706055
44,23.066282272338867
45,25.107032775878906
46,23.79215431213379
47,24.727096557617188
48,26.091541290283203
49,23.544036865234375
50,25.37188720703125
51,25.27309799194336
52,24.6573543548584
53,24.12129020690918
54,24.853370666503906
55,25.44313621520996
56,25.21999168395996
57,26.214393615722656
58,26.81460189819336
59,27.131208419799805
60,28.594385147094727
61,28.8372859954834
62,28.10990333557129
63,28.48737144470215
64,28.38311767578125
65,28.318511962890625
66,27.897693634033203
67,27.511648178100586
68,29.636249542236328
69,27.481060028076172
70,29.1103458404541
71,29.38435935974121
72,27.810836791992188
73,27.3972225189209
74,26.55443572998047
75,26.177881240844727
76,25.902523040771484
77,25.26972198486328
78,24.484785079956055
79,22.83578872680664
80,21.95389747619629
81,20.681848526000977
82,17.993799209594727
83,17.600439071655273
84,17.060625076293945
85,16.52053451538086
86,16.151453018188477
87,14.912832260131836
88,15.853372573852539
89,15.440506935119629
90,16.911487579345703
91,18.39834213256836
92,17.204299926757812
93,16.503097534179688
94,16.128339767456055
