,outdiv_50,outdiv_100,outdiv_200,outdiv_250,outdiv_300,outdiv_400,outdiv_500,outdiv_600,outdiv_700,outdiv_800,outdiv_850,outdiv_925,outdiv_1000
0,3.4966118012865384e-07,2.1873119597633678e-06,7.113783309857051e-06,-5.646608769893646e-07,-2.0567987424631913e-06,-3.995773537705342e-06,-4.146170491973559e-07,1.3067387044429778e-06,-4.4525368139147756e-07,-1.8598201374212901e-06,-2.5798100978136064e-06,-3.7616817280650137e-06,-3.288042110701402e-06
1,-4.6916538849473e-07,-1.952114204565684e-06,8.610713606079419e-06,8.453226958711942e-07,-2.196019825836023e-06,-3.6894033352533977e-06,-2.473903199036916e-07,1.9867632848521075e-06,-7.308631514509519e-07,-2.544287902613481e-06,-3.31621461858352e-06,-4.310626536607742e-06,-3.6280912657578785e-06
2,-1.783154827232162e-06,9.062273117403189e-07,1.028367260005325e-05,4.207505844533443e-06,-1.0731688234955073e-06,-5.34662976861e-06,-9.986571967601776e-07,8.913339115679264e-07,-1.1834665201604366e-06,-2.9073407252629596e-06,-4.017585888504982e-06,-5.417029994229476e-06,-5.212674538294474e-06
3,3.522106756766637e-07,3.7993304431438446e-06,9.463551881102225e-06,4.211953895113159e-06,-1.6202345098766576e-06,-5.528113494316737e-06,-1.3122645517190297e-06,7.137423381209374e-08,-5.638886553545793e-07,-1.80897768586874e-06,-2.708674098054568e-06,-4.475587047636509e-06,-4.379478438446919e-06
4,1.8872863923509915e-06,4.344483992705743e-06,9.89662172893683e-06,1.4037592336535455e-06,-3.1911535188555717e-06,-4.084214257697264e-06,-2.993037924170494e-07,-1.6401754692196847e-07,-5.10892520348231e-07,-1.737079583108425e-06,-2.8484345724185306e-06,-5.73347012201945e-06,-4.6475635220607126e-06
5,1.4550809282809495e-06,3.5439346296091876e-06,9.941445508350929e-06,1.5736635153492292e-07,-2.959087335815032e-06,-2.4765225437780223e-06,-2.7788026879231135e-06,-8.130834127465884e-07,-1.310363101462523e-06,-1.962653671701749e-06,-2.512281450132529e-06,-4.750936447332302e-06,-4.632119089365005e-06
6,-8.439140704770883e-07,3.7920661270618437e-06,9.864588112880787e-06,1.7785777648289999e-06,-8.177245035767555e-07,-3.400491550564766e-06,-3.6223791539669037e-06,-7.811584509909153e-07,-1.1068303138017655e-06,-1.981555639455716e-06,-2.758953875551621e-06,-5.146709736436606e-06,-4.6521929713586966e-06
7,2.288981340825558e-06,1.1715882768233617e-06,8.481091894433727e-06,3.01419161890711e-06,-6.623372125128905e-07,-3.6671718892951806e-06,-1.5652117629845938e-06,1.3209879398345948e-06,-9.759484479824702e-08,-2.3639217639962833e-06,-3.6982276166478792e-06,-6.03763231386741e-06,-5.6398295176525915e-06
8,5.754954569662611e-06,2.4311477318406107e-06,7.101362784093605e-06,1.2042766722212642e-06,-1.5027083766957123e-06,-3.074839090307554e-07,-2.925517037510872e-08,3.6518322303891183e-07,-8.821021765470505e-07,-3.2159266993403433e-06,-4.616845399141312e-06,-7.088940280179183e-06,-6.165138135353724e-06
9,3.7261537120987973e-06,7.011578418314457e-06,1.0330594765643279e-05,2.0558557783563933e-06,-3.8517949481805166e-08,6.486661732196808e-07,4.659057594835758e-07,-1.7525550598899524e-06,-3.296098050971826e-06,-4.774277719358603e-06,-6.0837094982465105e-06,-8.354452438652515e-06,-6.75905030220747e-06
10,2.9698412011687952e-06,6.331548017139236e-06,1.2159871403127909e-05,3.218060980240504e-06,-2.3948183904091516e-07,-1.0559956232706705e-06,-7.348367944359779e-07,-3.112231691678365e-06,-3.051393044491609e-06,-3.0159833841025828e-06,-4.171223069230715e-06,-6.614439189434051e-06,-5.779260148604711e-06
11,5.131248811570307e-06,1.2415542732924223e-05,1.0178890079259872e-05,1.9354202474157017e-06,-2.0445246870319047e-06,-2.1952049185832343e-06,-1.3902046096821626e-06,-3.0837060573200383e-06,-1.6949915637572607e-06,-5.331666519244512e-07,-1.6403074065844218e-06,-4.949521583815416e-06,-4.391403247912725e-06
12,4.269129667176065e-06,1.6259533813014565e-05,7.631286159466906e-06,2.6698544992450854e-06,-1.3828285316708672e-06,-3.837730109506128e-06,-1.7974902469958506e-06,-2.0806451571556544e-06,-4.1731173381271203e-07,-4.464165303717016e-08,-1.2136881792322729e-06,-5.5926471283945305e-06,-5.4501045371610595e-06
