,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt800,eqt850,eqt925
0,344.97462834790855,351.10926658710224,348.0145665257529,345.56926007956383,342.1392935494273,341.9235852343262,338.0034039677,338.965280402246,339.5475037979455,340.1232130224598,342.89898282146135
1,344.92038894336,350.5936737908871,348.11631792419456,346.1096235237013,342.6828728239718,342.28518097855954,337.5974023601107,338.27953666776267,339.2842635343273,339.88388453580455,342.78559196841866
2,344.4830238191091,350.54992462062717,347.8948005623149,346.565519709415,343.3198413636924,342.54366587792697,337.7388245720179,337.8378034722789,339.5799628639337,340.12870045975706,342.78738266164237
3,344.8355162168989,349.58786988298993,348.1493467953177,346.86321619093394,343.2076229513734,341.8133717844431,337.7916068045852,337.6257385126551,340.00097699163973,340.7746346381092,343.00774242771104
4,345.2348006501631,349.8280943232888,348.5511622394495,347.16279503312444,342.78029118444,340.9153334310805,337.8418990544204,337.17121783969884,340.53290991374524,341.2558399281633,343.2148940405022
5,344.76848087266137,349.8297616020576,348.5832157506179,347.167131374969,342.4603053228834,341.1618652248592,338.73580230440575,337.0795084075445,340.523471422033,341.39460081206045,343.1782115050237
6,344.46403936148874,351.40400462929387,349.27658654811194,347.34894266188974,342.43376515049647,340.37655471591614,337.9836172190259,336.62159450271565,339.87774962266735,340.70871068983894,342.47600151156803
7,345.52462555398165,352.07225072384955,349.9333410974792,347.66625894564976,343.3489623885679,341.43070645637175,337.64973731029005,336.4520215428638,339.07323414088785,340.65295505033396,343.03658092986007
8,345.65302489981684,351.96665733530017,349.9231594989001,348.22452985472853,344.5235242326134,342.9365950130373,337.1195614313828,336.15181887483743,338.59895091965825,339.99656826380726,343.56371147410323
9,345.5546854547798,351.25517100405887,349.77046423392244,348.31246502354946,344.8585701613152,343.2802193458887,337.5833967199206,335.8195210368697,339.33277117095315,340.4523244516446,343.65548785047577
10,345.47305908374005,351.3791639016038,350.00051249401884,348.88403109414344,345.0861261864779,342.6128206051381,338.169467277447,337.12214635651605,341.64570536403187,342.50209930357624,344.18370586697426
11,346.1482882189843,351.5742029984033,350.2569601849824,349.17306659499525,345.4875405617154,343.04493306346626,338.1539649505495,337.0792511659217,341.34857180424854,342.3880880838273,344.28687669771386
12,346.2000903800921,351.3193254370922,350.49657783937687,349.315050541972,346.0237091221942,343.7411236246188,338.56693043509244,336.75021147145486,340.3262980439274,341.77667452204446,343.9475911712588
13,346.43179787209726,351.5890260563748,350.53524486379325,349.34524648803665,345.69714213428233,343.59124210108536,338.7279264252502,336.2187523672835,340.44757845109973,342.13282897522924,344.2081273693648
14,346.28900540040485,352.9495818032306,351.75371576535133,349.48549049275846,345.9016498408072,343.8729944536269,338.81063089815217,337.2440087264291,341.5981872748837,343.658143612568,344.9786429404669
15,347.25811209717654,353.2590004165014,352.17849979181494,350.4133853795254,346.72345550483556,344.36609499027276,339.16904709342646,337.6567315064515,341.5602921146727,343.817642605741,345.7223617870466
16,347.5165483600395,353.4609100979083,352.41170525863333,350.9521653897832,348.1478690373745,345.83160229115674,339.41575988916213,338.03309873106116,341.413446028424,343.77289398415155,345.7044731190383
17,347.2895006711313,353.1065482902177,351.64746188550464,350.59333473444275,348.67232308993914,345.8938032158112,339.5812363326455,338.5567712026565,341.810869649699,343.8274685512358,345.57313119330007
18,345.50839924251636,353.1579977237647,351.894487859699,350.77230989796476,348.1823724727358,345.1225202529906,339.41415445721117,338.0493137435709,341.3127443581821,343.2764337844499,344.66255270095235
19,346.05123289473033,352.49687586647866,351.2648564190796,350.2295207846141,348.2781867444004,345.6038447172057,340.516296232849,338.333812539769,341.384314011308,343.2862485169839,344.92280191400204
20,346.2714673682657,352.2662662446822,350.8963422554556,350.06120774296414,348.6176607446596,345.7589294169965,340.89721612466553,338.7044849326914,341.6665744232182,343.38825639042034,344.65683732615537
21,346.37003618071344,352.4522386637674,350.8947761983793,349.7290521784438,347.7069775142493,345.69983849243494,341.1266472496991,339.5197706901182,341.746854387497,343.3664042273132,344.47971993674605
22,346.0279299845791,354.0974192662303,352.1926019276061,350.6820224606965,348.23230655295686,346.3099762811617,340.71470718641706,339.631941535364,342.4289467598944,344.1442968629218,345.3421433457356
23,346.7993498094518,354.2194502717776,352.08045508334493,350.4702350696451,348.5811993953856,347.0640547242979,341.6741302931423,340.08293000537293,342.7778424823772,344.3504514168607,345.56112534692636
24,346.82473006050515,354.1655483532645,351.9231588516771,350.5021404227494,348.80314381507486,347.829882567706,342.27524930069876,340.73823220724967,343.2015545973616,344.46461017499166,345.68012365434186
25,347.056087171832,353.948869927728,351.84167137220237,350.50446641606874,348.8342046470972,348.0582288442798,342.504747373673,341.3248533076879,343.49839489506996,344.4961600450285,345.70810593721023
