,outu10,outv10,out2mdewtmp,out2mtmp,outconv_ppt,outtot_cld_ice,outtot_cldwtr,outtot_cld_rain,outvi_div_cld_froz_wtr,outvi_div_cld_liq_wtr,outvi_div_gpot_flux,outvi_div_ke_flux,outvi_div_mass_flux,outvi_div_moisture_flux,outvi_div_olr_flux,outvi_div_tot_enrgy_flux,outvi_ke,outvi_pe_inte,outvi_pe_ie_latentenrgy,outvi_temp,outvi_olr,outvi_tot_enrgy,outvi_moisture_div
0,-1.0918230692545572,-1.7089668273925782,297.4157368977865,300.27003224690753,0.00036568256715933484,0.07866324583689371,0.09524102210998535,0.06372769673665364,1.8582989772160848e-07,-5.558249540627003e-07,1142.70546875,2.5185221354166667,-0.0011186709006627401,-9.11002978682518e-05,-1218.9151041666667,-304.34140625,808676.9038492838,2683503948.8,2821095756.8,2654857.975,2680638830.9333334,2821904349.866667,-0.27816238403320315
1,-1.4016764322916666,-1.6868296305338542,297.43874308268227,300.05165506998696,0.00044089773048957187,0.08501786390940348,0.10140342712402343,0.06559956868489583,4.771941651900609e-07,-4.197858894864718e-07,1193.2494791666666,2.09814453125,0.0004767527182896932,-8.319976429144541e-05,-737.0541666666667,252.52421875,802408.4921223958,2683220590.9333334,2819829205.3333335,2654878.4,2680563712.0,2820631108.266667,-0.3243052164713542
2,-1.5109354654947917,-1.6496498107910156,297.414860534668,299.79930267333987,0.00047509527454773587,0.08482049306233724,0.09711572329203287,0.05552113850911458,4.613810839752356e-07,-5.740672349929809e-07,1062.6106770833333,1.388916015625,0.0010986606280008952,-6.87334065635999e-05,-407.0669270833333,488.0734375,791153.7166666667,2678620680.5333333,2813713476.266667,2650652.691666667,2676167364.266667,2814504064.0,-0.3620045979817708
3,-2.0718104044596353,-1.5872889200846354,297.30463256835935,299.8178212483724,0.0003295698513587316,0.07522423267364502,0.09670912424723307,0.05232156117757161,3.130796054999034e-07,-5.46569935977459e-07,891.6424479166667,0.6845540364583333,-0.00119839608669281,-8.603495856126149e-05,-988.2083333333334,-311.48359375,797000.225,2679846877.866667,2813411225.6,2652018.316666667,2677397666.133333,2814208691.2,-0.24832661946614584
4,-2.2575894673665364,-1.7834208170572916,297.23976643880206,300.22278188069663,0.0002923045928279559,0.09589904149373372,0.09355669021606446,0.06624530156453451,2.2685077662269276e-07,-4.361694057782491e-07,1463.4721354166666,2.165397135416667,-0.0018842955430348714,-0.00013013159235318502,-1644.490625,-506.65390625,827952.1304036458,2684934894.9333334,2820376712.5333333,2656816.4833333334,2682395716.266667,2821204667.733333,-0.287798817952474
5,-2.475586191813151,-1.8699783325195312,297.2990198771159,300.43704376220705,0.0003678985560933749,0.1076345443725586,0.09540979862213135,0.07332410812377929,1.9009069850047428e-07,-5.450177316864332e-07,1793.8390625,2.7387044270833334,0.0017965664466222128,-0.00011772296080986659,-693.8776041666666,808.0903645833333,833869.6984537761,2684548898.133333,2819987643.733333,2656214.65,2681792076.8,2820821478.4,-0.41514180501302084
6,-2.566919199625651,-2.0527379353841146,297.3130686442057,300.3246109008789,0.0003627416988213857,0.10525638262430827,0.10745507081349691,0.08768192927042644,-2.0357159276803335e-08,-2.640803965429465e-07,1551.3041666666666,2.3806966145833335,0.0012925525506337484,-0.00010034323980410894,-688.7234375,613.0877604166667,807990.3206217448,2678490222.9333334,2813070327.4666667,2650054.6,2675521510.4,2813878604.8,-0.3179481506347656
7,-2.9089029947916667,-2.4665537516276044,297.3301472981771,300.25828908284507,0.00034966263920068743,0.10073078473409017,0.09429749647776285,0.07621126174926758,4.4042244553565977e-07,-1.8598899866143864e-07,1150.3234375,1.9074544270833333,-0.0013984163602193196,-8.482138315836588e-05,-1304.4973958333333,-368.4440104166667,810016.4454671224,2678214425.6,2812520243.2,2649288.4,2674729787.733333,2813330099.2,-0.28363037109375
8,-2.557421112060547,-2.870625305175781,297.192426554362,300.00831553141273,0.00029794946312904357,0.08431526819864908,0.07868005434672037,0.0562744140625,3.0846567824482916e-07,3.5743384311596556e-08,984.7549479166667,2.0527994791666666,-0.001236369212468465,-8.333151539166769e-05,-1157.61171875,-383.721875,817190.0342610677,2681169868.8,2814333346.133333,2651489.441666667,2676833740.8,2815151035.733333,-0.24667485555013022
9,-2.3560508728027343,-2.5987782796223957,297.1241099039714,299.6830169677734,0.0003907165800531705,0.08152020772298177,0.09085006713867187,0.05279054641723633,1.9301660358905792e-07,-2.2005600233872731e-07,1138.9140625,1.0117350260416667,0.0008106698592503865,-0.0001113101840019226,-595.2213541666666,266.5140625,823068.0118001302,2679512951.4666667,2813322316.8,2649100.725,2674489403.733333,2814144887.4666667,-0.3261146545410156
10,-2.0578563262812826,-2.6124932380138097,296.9942933395196,299.33124994934843,0.0004911111103548548,0.09153929587716383,0.10519353779519743,0.06645791461358921,-1.791829853878971e-07,-4.365767788961221e-07,1379.7498217064315,0.40247949623962653,0.0010152117839987347,-0.0001465749474729245,-666.1226659751037,351.13924727697093,797117.6031185166,2673020320.39834,2806333870.207469,2642429.9834024897,2667730163.253112,2807130863.0041494,-0.49386685319955914
11,-2.047826894124349,-2.399146016438802,296.9245091756185,299.28999989827474,0.0004179739703734716,0.08634733359018962,0.10824999809265137,0.06287434895833334,-4.7299545258283615e-07,-2.8394473095734913e-07,1156.9403645833333,0.36357421875,-0.0010201026995976766,-0.00013775440553824106,-1157.6260416666667,-344.1315104166667,812449.8106119792,2673108940.8,2807207594.6666665,2642147.6416666666,2667517960.5333333,2808020352.0,-0.5036946614583333
12,-1.5998130798339845,-2.69850336710612,296.95971425374347,299.5875244140625,0.0004130142430464427,0.08265318075815836,0.10548843542734782,0.06468013127644857,-6.805368078251679e-07,-3.032037056982517e-07,1245.6015625,0.4461588541666667,-0.0014159262180328369,-0.00016071827461322147,-1356.4252604166666,-511.853125,901331.4674072266,2676933213.866667,2810880981.3333335,2645541.4583333335,2670911897.6,2811782016.0,-0.4957651774088542
13,-1.6176162719726563,-2.7565465291341145,297.11358133951825,300.09864196777346,0.00039589237421751023,0.108947491645813,0.12345077196756998,0.08294121424357097,-1.3856682926416396e-06,-8.145968119303385e-07,1884.8705729166666,1.511474609375,0.0016102135181427003,-0.0001855832835038503,-825.1049479166667,598.6307291666667,934179.3190917969,2676777267.2,2811885525.3333335,2644903.1166666667,2670381619.2,2812819771.733333,-0.5874844868977864
