,outmslp,outconv_rrate,outls_rrate,outmn_conv_prate,outmn_ls_prate,outmn_tot_prate,outsst
0,100944.48690352697,8.10838030087008e-05,8.145651753018012e-05,7.939389694281138e-05,7.974718121572154e-05,0.00015914103178562466,301.54264440903995
1,100917.38177083334,8.138266081611315e-05,8.049787332614263e-05,8.265712919334571e-05,8.08187760412693e-05,0.00016347508256634076,301.5651723031823
2,101024.62486979166,8.818510298927626e-05,8.155473818381628e-05,8.85080856581529e-05,7.954621687531472e-05,0.0001680575932065646,301.44850030736285
3,101031.72799479167,8.705447738369307e-05,7.949533561865488e-05,8.264168476065e-05,7.625467454393704e-05,0.00015889775628844896,301.45984034841183
4,100847.51940104166,7.131146267056466e-05,8.382381250460942e-05,8.118410284320513e-05,8.401774490873019e-05,0.00016519899169603985,301.4428680334915
5,100861.55657552084,6.748642772436142e-05,0.00011788389335076014,7.259300909936428e-05,0.00012327892084916433,0.0001958678166071574,301.4007027499143
6,101021.978125,5.7788255314032234e-05,9.47789599498113e-05,6.458627370496591e-05,0.00010006049027045568,0.00016465007017056146,301.33289657981334
7,101090.92877604166,5.8150167266527815e-05,8.058566600084305e-05,5.98585233092308e-05,8.525525530179341e-05,0.00014510756979386013,301.269468675788
8,100996.31640625,6.274425735076268e-05,6.78766518831253e-05,6.348228392501672e-05,7.247763375441233e-05,0.00013596123705307642,301.2032274533991
9,101059.12604166666,6.141858175396919e-05,8.49395679930846e-05,5.824165418744087e-05,8.839629590511322e-05,0.00014663875723878542,301.16700134169395
10,101242.01341145833,6.432800243298213e-05,8.370072270433107e-05,6.714975461363792e-05,8.173640817403794e-05,0.00014888038858771325,301.0589521247548
11,101283.53671875,6.696532169977823e-05,7.48331348101298e-05,6.51140386859576e-05,7.204767316579819e-05,0.00013716239482164383,301.01983954564884
12,101172.63951822916,6.358105068405469e-05,5.867940684159597e-05,5.996366962790489e-05,5.96923753619194e-05,0.00011965533097585042,300.9795489231572
13,101201.05305989583,3.539718066652616e-05,5.3370123108228045e-05,3.803858223060767e-05,5.686571821570396e-05,9.490236019094785e-05,300.93044494360817
14,101360.37526041667,2.6132259517908096e-05,3.8444437086582185e-05,2.7449273814757666e-05,4.0467393894990285e-05,6.790682673454284e-05,300.8201341174898
15,101431.26295572917,2.6692015429337818e-05,3.950620690981547e-05,2.674019585053126e-05,3.894809633493423e-05,6.568903724352519e-05,300.7552829140713
16,101341.336328125,6.973445415496826e-05,3.053409357865651e-05,6.087572934726874e-05,3.330080459515254e-05,9.416161725918452e-05,300.68858394695883
17,101332.50963541666,6.662473703424135e-05,4.515256732702255e-05,6.510953729351361e-05,4.149821276466052e-05,0.00010660480087002119,300.6152068289944
18,101454.55709635417,6.16712806125482e-05,3.906212126215299e-05,5.944742200275262e-05,3.8236876328786214e-05,9.768443802992503e-05,300.44061508605614
19,101443.48509114583,6.880564615130424e-05,3.741821274161339e-05,6.131281455357869e-05,3.9622839540243146e-05,0.00010093857223788897,300.3738203254992
20,101270.27923177084,6.976701940099398e-05,2.5549655159314474e-05,6.48274707297484e-05,2.9171320299307506e-05,9.39963385462761e-05,300.295559058699
21,101213.4796875,5.3423643112182614e-05,1.5282568832238515e-05,5.10063332815965e-05,1.615366588036219e-05,6.715652222434679e-05,300.2163177654014
22,101366.5245072614,3.217352376439265e-05,2.1485372203019645e-05,3.49765342053536e-05,1.5152873339989374e-05,5.0130164969511545e-05,300.0462476020677
23,101399.37369791667,4.2901622752348585e-05,3.2028307517369586e-05,3.621494397521019e-05,2.4575026084979375e-05,6.07959305246671e-05,299.87396091219796
24,101323.90540715768,3.4646003572772645e-05,4.2751122312427064e-05,3.897299781379858e-05,3.781327320826994e-05,7.678506532645325e-05,299.4329999232396
25,101258.17154947917,4.7492608428001407e-05,4.09737229347229e-05,4.393886774778366e-05,3.837949285904566e-05,8.231289684772492e-05,298.95005722713194
26,101352.95947873444,3.400766503266774e-05,5.936350565233666e-05,3.8813104026050485e-05,5.504986680889525e-05,9.386176513933048e-05,298.50876791284134
27,101309.1171875,3.54505144059658e-05,7.541151717305183e-05,3.4628761932253836e-05,7.276178027192752e-05,0.00010738903656601906,298.4462734524856
28,101130.802734375,4.120304559667905e-05,7.596851016084353e-05,3.948121642072995e-05,7.827170193195344e-05,0.00011775273208816847,298.3296449984427
29,101109.32447916667,4.111146554350853e-05,7.377279301484426e-05,4.332109043995539e-05,7.211814324061075e-05,0.00011543892323970795,298.0960268333565
30,101217.18866701245,3.709727550443277e-05,6.2156793240195e-05,3.862152208431133e-05,5.797027799598409e-05,9.659108902903513e-05,297.68254960532005
31,101239.144921875,4.110361138979594e-05,5.37571186820666e-05,3.5195595895250635e-05,4.8512468735376996e-05,8.370795597632726e-05,297.2273391197468
32,101147.29576822916,3.798998271425565e-05,6.476727624734242e-05,3.707030167182287e-05,5.58008129398028e-05,9.287384649117788e-05,296.877594150641
33,101068.566015625,4.228586331009865e-05,8.486434817314147e-05,3.724821532766024e-05,7.307032744089763e-05,0.00011032205075025558,296.73006785999644
34,101100.48450520834,4.51205608745416e-05,0.00011455509811639786,3.9061236505707106e-05,0.00011193690200646718,0.00015098896498481432,296.5396843405331
35,101043.92786458334,3.6149596174558006e-05,0.00010312283411622048,3.513478053112825e-05,0.00010801426445444425,0.00014315281684199968,296.4145338644193
36,100872.51881510417,3.075397883852323e-05,9.075735385219255e-05,3.286907449364662e-05,8.880126600464185e-05,0.0001216685709853967,296.2413760914522
37,100774.74342447917,3.168294206261635e-05,6.053841983278592e-05,3.092424012720585e-05,6.129126995801926e-05,9.221655006210009e-05,295.99165921498496
38,100781.4560546875,1.6461219638586043e-05,4.5380182564258574e-05,1.6207899898290633e-05,4.6718834588925044e-05,6.292561690012614e-05,295.69623704628435
39,100759.50703125,1.238277181982994e-05,3.949416180451711e-05,1.3075148065884909e-05,4.1254299382368724e-05,5.4323362807432814e-05,295.5561304477298
40,100661.9447265625,1.996814583738645e-05,4.404994348684947e-05,1.9080145284533502e-05,4.3876562267541884e-05,6.295482938488325e-05,294.68299696180554
