,mn_mslp,conv_rrate,ls_rrate,mn_conv_prate,mn_ls_prate,mn_tot_prate,sst
0,99980.0029296875,0.0001058485358953476,9.688129648566246e-05,0.00011267140507698059,8.837971836328506e-05,0.00020103668794035912,302.55640411376953
1,99829.94140625,0.00011325161904096603,8.642254397273064e-05,0.00015737838111817837,9.883102029561996e-05,0.00025621242821216583,302.63092041015625
2,99969.5361328125,0.00036459416151046753,7.179658859968185e-05,0.0002980728168040514,6.70040026307106e-05,0.00036508869379758835,302.70809173583984
3,100033.3134765625,0.0003235526382923126,8.034426718950272e-05,0.00040976679883897305,6.244704127311707e-05,0.00047222524881362915,302.7497100830078
4,99883.1923828125,0.00018350640311837196,0.00013637961819767952,0.00020137056708335876,0.00013481825590133667,0.0003361916169524193,302.8497123718262
5,99789.990234375,0.0003023603931069374,0.00025227852165699005,0.00027196668088436127,0.0002414323389530182,0.0005133845843374729,302.9081001281738
6,99876.1669921875,0.00036183465272188187,0.0003138226456940174,0.0003723050467669964,0.0003174864687025547,0.0006897784769535065,302.7662048339844
7,99912.5751953125,0.00027313362807035446,0.0003051520325243473,0.00025425711646676064,0.0003214157186448574,0.00057568633928895,302.7662048339844
8,99763.6083984375,0.00030032405629754066,0.000312053132802248,0.00030118925496935844,0.00032443925738334656,0.0006256368942558765,302.7818832397461
9,99674.9404296875,0.0001054638996720314,0.00013089925050735474,0.0001132013276219368,0.0001366487704217434,0.00024984125047922134,302.7818832397461
10,99701.6455078125,0.0001835082657635212,0.00012909993529319763,0.00017792894504964352,0.00011229235678911209,0.0002902131527662277,302.8802909851074
11,99805.0185546875,0.00021207425743341446,0.00016354303807020187,0.0001950336154550314,0.00015951599925756454,0.000354548916220665,302.93311309814453
12,99675.1669921875,0.0002884981222450733,0.00017020758241415024,0.00023490400053560734,0.00018331874161958694,0.00041821226477622986,302.98050911970967
13,99604.4765625,0.0003665555268526077,0.0002566738985478878,0.0003650444559752941,0.0002582930028438568,0.0006233449093997478,303.022458984375
14,99665.40234375,0.0001454218290746212,0.00018908502534031868,0.00017944630235433578,0.00022329436615109444,0.000402744859457016,302.7469156901042
15,99726.62890625,0.00016086921095848083,0.0001900726929306984,0.00014903536066412926,0.00020129792392253876,0.0003503318876028061,302.81849888392856
16,99569.2119140625,0.00021089846268296242,0.00022038444876670837,0.0001941381487995386,0.00020758667960762978,0.0004017287865281105,302.88089969180044
17,99460.8271484375,0.0003523346967995167,0.00016523059457540512,0.00030329893343150616,0.00017489120364189148,0.0004782043397426605,302.94509265773104
18,99479.55859375,0.00025125546380877495,0.00010653119534254074,0.0002889488823711872,0.00011454615741968155,0.00040346942842006683,303.1065440076463
19,99628.0849609375,0.00040053436532616615,0.0001267455518245697,0.0003888336941599846,0.00011392403393983841,0.0005027605220675468,303.1862209154212
20,99504.69140625,0.0006432267837226391,0.0002332087606191635,0.0006313174962997437,0.00019700685515999794,0.0008283238857984543,303.26279403603144
21,99413.498046875,0.0006218287162482738,0.0003679138608276844,0.0006699142977595329,0.0003638342022895813,0.0010337550193071365,303.33748772626365
22,99595.2333984375,0.000630602240562439,0.000359266996383667,0.0005917807575315237,0.0003629447892308235,0.0009547173976898193,303.2176183205283
23,99704.27734375,0.0004981919191777706,0.00040833745151758194,0.0005301379133015871,0.000395079143345356,0.0009251963347196579,303.2176183205283
24,99580.732421875,0.0004983637481927872,0.0004948899149894714,0.000489476602524519,0.0005481885746121407,0.0010376758873462677,303.3453696646341
25,99491.0830078125,0.0003032083623111248,0.0003776606172323227,0.0003556450828909874,0.00044860970228910446,0.0008042482659220695,303.443285983033
26,99673.767578125,0.00031382404267787933,0.0003581792116165161,0.00032444274984300137,0.0003456706181168556,0.0006701145321130753,303.4972682643581
27,99889.9384765625,0.00045833783224225044,0.0003779754042625427,0.0004101269878447056,0.0003645932301878929,0.0007747197523713112,303.4972682643581
28,99741.7626953125,0.0004159417003393173,0.0005307169631123543,0.0004660871345549822,0.0005017006769776344,0.0009678006172180176,303.5572898582176
29,99663.2685546875,0.00020911730825901031,0.0007210229523479939,0.00022004940547049046,0.0007104412652552128,0.0009304904378950596,303.5939088851687
30,99858.1943359375,0.00016451021656394005,0.0006016124971210957,0.00017271004617214203,0.0006189695559442043,0.0007916763424873352,303.3239349626068
31,99992.86328125,9.791646152734756e-05,0.0006247377023100853,0.0001238358672708273,0.0005936054512858391,0.0007174387574195862,303.46600284754675
32,99904.3671875,0.000161691103130579,0.0007163700647652149,0.0001535201445221901,0.0006605540402233601,0.0008140793070197105,303.5949279155928
33,99817.48828125,9.418744593858719e-05,0.0005208440124988556,0.00014175893738865852,0.0005661030299961567,0.0007078647613525391,303.5949279155928
34,100023.6826171875,7.364945486187935e-05,0.0005308929830789566,8.318154141306877e-05,0.0004982650279998779,0.0005814339965581894,303.5949279155928
35,100207.734375,0.00010274024680256844,0.00043890252709388733,8.903490379452705e-05,0.0004515727050602436,0.0005406104028224945,303.5949279155928
36,100141.4873046875,0.00010988814756274223,0.00037219002842903137,9.632110595703125e-05,0.0003967159427702427,0.0004930361174046993,303.50130948153407
37,100069.2353515625,9.740423411130905e-05,0.00018705520778894424,6.424123421311378e-05,0.00020648352801799774,0.00027072662487626076,303.39373914930553
38,100231.3447265625,6.758817471563816e-05,6.234971806406975e-05,5.938345566391945e-05,7.664505392313004e-05,0.00013603176921606064,303.0657623626374
39,100308.869140625,8.413847535848618e-05,7.200473919510841e-05,6.009102798998356e-05,6.359303370118141e-05,0.00012366753071546555,303.0657623626374
40,100206.4091796875,0.0002441471442580223,6.976397708058357e-05,0.00013976823538541794,7.412955164909363e-05,0.0002138824202120304,303.0385983910891
41,100123.771484375,6.99097290635109e-05,0.00010358262807130814,0.00010771630331873894,9.163329377770424e-05,0.00019935611635446548,303.0385983910891
42,100191.427734375,4.532746970653534e-05,5.915248766541481e-05,3.99730633944273e-05,6.974861025810242e-05,0.00010971538722515106,303.0385983910891
43,100351.0732421875,6.722100079059601e-05,0.00011120736598968506,5.391961894929409e-05,0.00010810047388076782,0.00016200728714466095,303.0385983910891
44,100235.96484375,4.374189302325249e-05,0.00014465022832155228,4.529091529548168e-05,0.0001704404130578041,0.00021571200340986252,303.0385983910891
45,100118.759765625,4.282034933567047e-05,0.00010949186980724335,5.292147397994995e-05,0.00010919105261564255,0.00016212556511163712,302.94237323835785
46,100274.30078125,6.365543231368065e-05,0.00013641361147165298,6.206007674336433e-05,0.0001310119405388832,0.00019307434558868408,302.8965418198529
47,100374.267578125,6.701191887259483e-05,0.00017284415662288666,7.275817915797234e-05,0.00016099074855446815,0.00023375032469630241,302.8663165118243
48,100275.337890625,0.00015363283455371857,0.00025280192494392395,0.000126976752653718,0.00022576237097382545,0.0003527505323290825,302.94834977489404
49,100169.337890625,0.00013632699847221375,0.00010951515287160873,0.00020728306844830513,0.00012987852096557617,0.00033716531470417976,302.9123400590551
50,100270.208984375,0.00013288529589772224,9.852275252342224e-05,9.888224303722382e-05,9.491108357906342e-05,0.00019380636513233185,302.9123400590551
51,100454.26171875,0.00022281240671873093,0.00013594143092632294,0.00019977474585175514,0.00014008302241563797,0.0003398880362510681,302.76164033987226
52,100328.484375,0.00020350422710180283,0.0001684362068772316,0.00023370841518044472,0.00017759762704372406,0.00041129719465970993,302.70551432291666
53,100245.212890625,0.00017643487080931664,8.448213338851929e-05,0.00018753716722130775,8.295383304357529e-05,0.00027049798518419266,302.54666321536143
54,100346.4228515625,0.00024972064420580864,0.00013959966599941254,0.0002371678128838539,0.0001422092318534851,0.0003793993964791298,302.5593850009413
55,100468.734375,0.0002873777411878109,0.00011787470430135727,0.00024810340255498886,0.0001367931254208088,0.0003848825581371784,302.5229197072459
56,100380.1806640625,0.00028037233278155327,0.00011609122157096863,0.0003018253482878208,0.00011577922850847244,0.0004175994545221329,302.5229197072459
57,100253.0048828125,0.00023266440257430077,9.465683251619339e-05,0.00028702919371426105,9.263353422284126e-05,0.0003796657547354698,302.5229197072459
58,100344.2451171875,0.00026576826348900795,8.920533582568169e-05,0.00022226758301258087,8.627073839306831e-05,0.0003085285425186157,302.5229197072459
59,100527.576171875,0.0003055362030863762,0.00011182297021150589,0.0003040791489183903,0.00010376796126365662,0.00040785782039165497,302.6254491647963
60,100417.6357421875,0.00030076829716563225,0.00021264422684907913,0.0002953785005956888,0.00021306704729795456,0.0005084415897727013,302.72718098958336
61,100297.2880859375,0.00023824675008654594,0.0002698199823498726,0.0002379815559834242,0.00029890332370996475,0.0005368972197175026,302.7735982755335
62,100359.7255859375,0.0001938389614224434,0.00022584013640880585,0.0002242403570562601,0.00023525860160589218,0.00045946985483169556,302.800505977349
63,100476.734375,0.00013241684064269066,0.0002771727740764618,0.00015788408927619457,0.00025676796212792397,0.0004146471619606018,302.8662899241728
64,100318.2939453125,0.00014791171997785568,0.00031106220558285713,0.00014967890456318855,0.000290790107101202,0.00044048018753528595,302.8662899241728
65,100202.423828125,0.00015899725258350372,0.00035323482006788254,0.00019842712208628654,0.0003472641110420227,0.0005456963554024696,302.9712022569444
66,100303.6962890625,0.00014042574912309647,0.0004078606143593788,0.00014753942377865314,0.0004267538897693157,0.0005742874927818775,303.1288117439516
67,100475.6494140625,0.00011154357343912125,0.00030741188675165176,0.00011136382818222046,0.0003259461373090744,0.0004373239353299141,303.23898216985884
68,100414.0419921875,0.0001471848227083683,0.0002809516154229641,0.00014338712207973003,0.0002814456820487976,0.00042483583092689514,303.23898216985884
69,100327.6591796875,0.0002027568407356739,0.0002121194265782833,0.00020163552835583687,0.00020844489336013794,0.0004100678488612175,303.23898216985884
70,100444.76171875,0.00013073952868580818,0.0002550119534134865,0.00016211695037782192,0.0002517346292734146,0.00041385088115930557,303.041740171371
71,100564.5859375,0.00011899927631020546,0.00021230382844805717,0.00010738172568380833,0.00021798396483063698,0.00032537104561924934,302.9505624412594
72,100417.580078125,0.00017773732542991638,0.00015830481424927711,0.0001301444135606289,0.00016116304323077202,0.0002913079224526882,302.9505624412594
73,100330.7626953125,0.00010246597230434418,9.101163595914841e-05,0.00016607646830379963,0.00011109979823231697,0.00027717556804418564,302.9505624412594
74,100384.9287109375,5.140947178006172e-05,6.799725815653801e-05,6.326357834041119e-05,7.033953443169594e-05,0.00013360101729631424,302.98382371471774
75,100576.2568359375,0.00011612009257078171,8.287094533443451e-05,8.398061618208885e-05,6.912695243954659e-05,0.00015310663729906082,302.98382371471774
76,100502.482421875,0.00023236777633428574,0.00015601981431245804,0.00023858202621340752,0.00015168823301792145,0.00039026886224746704,302.98382371471774
77,100444.3466796875,0.00014830753207206726,0.00018555577844381332,0.00011722976341843605,0.00019122706726193428,0.00030845822766423225,302.98382371471774
78,100558.96875,0.00010031508281826973,0.00017621833831071854,9.85169317573309e-05,0.00017350073903799057,0.00027200672775506973,302.59088824728263
79,100644.07421875,0.00024284329265356064,0.00017919950187206268,0.00018182839266955853,0.00018526334315538406,0.0003670956939458847,302.61218603971963
80,100561.9150390625,0.0003661150112748146,0.0001505240797996521,0.00019784830510616302,0.00018617231398820877,0.00038400571793317795,302.64679328762753
81,100414.2099609375,8.893106132745743e-05,6.341841071844101e-05,0.00014999345876276493,7.171556353569031e-05,0.00022171996533870697,302.64679328762753
82,100508.7998046875,7.247459143400192e-05,2.213846892118454e-05,7.92874488979578e-05,2.5250017642974854e-05,0.00010454189032316208,302.64679328762753
83,100669.4482421875,5.695223808288574e-05,2.0565465092658997e-05,5.139992572367191e-05,2.2837892174720764e-05,7.421523332595825e-05,302.61218603971963
84,100602.9111328125,0.0001403428614139557,4.4141896069049835e-05,0.00014267442747950554,4.0689483284950256e-05,0.00018335506319999695,302.61218603971963
85,100572.5927734375,0.0001370711252093315,6.437767297029495e-05,0.00012932997196912766,6.42659142613411e-05,0.00019358284771442413,302.5425566227064
86,100703.0439453125,0.00015750201418995857,8.10292549431324e-05,0.00013542687520384789,9.089754894375801e-05,0.00022632814943790436,302.2328036221591
87,100773.6005859375,0.00016173487529158592,6.641820073127747e-05,0.0001635802909731865,7.72569328546524e-05,0.0002408437430858612,302.2328036221591
88,100587.189453125,0.00015961099416017532,3.7824735045433044e-05,8.144928142428398e-05,4.1818246245384216e-05,0.00012326566502451897,302.21037443693695
89,100463.357421875,9.364588186144829e-05,1.9166618585586548e-05,0.00010278308764100075,2.570217475295067e-05,0.00012849969789385796,302.13299812758265
90,100590.275390625,0.0001046755351126194,1.629069447517395e-05,9.510270319879055e-05,1.619989052414894e-05,0.0001113060861825943,301.98832127305326
91,100747.3291015625,0.00013710884377360344,1.533515751361847e-05,0.00012865220196545124,1.806393265724182e-05,0.0001467457041144371,301.821131993007
92,100621.5380859375,0.0001363838091492653,1.7750542610883713e-05,0.00011538993567228317,1.5218276530504227e-05,0.00013060122728347778,301.7314082278481
93,100586.068359375,0.0003658132627606392,0.00017103925347328186,0.00036148051731288433,0.00018799398094415665,0.0005494691431522369,301.76048441465736
94,100621.8662109375,0.00016884179785847664,0.0001882319338619709,0.0002442440018057823,0.00019641220569610596,0.00044066086411476135,301.7618315256187
95,100671.3857421875,0.00021394575014710426,0.00018766382709145546,0.0002174912951886654,0.00018494902178645134,0.00040243472903966904,301.7791817143278
96,100522.447265625,0.00028065312653779984,0.0002554329112172127,0.00032583344727754593,0.0002496717497706413,0.0005755024030804634,301.78804099619094
97,100407.2470703125,0.0001938510686159134,0.00021110568195581436,0.0002182014286518097,0.000215036328881979,0.0004332279786467552,301.80747800452684
98,100438.681640625,6.17816112935543e-05,0.00012639770284295082,7.463572546839714e-05,0.00012153666466474533,0.00019618356600403786,301.8358372279576
99,100590.326171875,0.0002603498287498951,9.830854833126068e-05,0.00022635795176029205,9.007100015878677e-05,0.00031644944101572037,301.8627738620924
100,100508.9697265625,0.00034608738496899605,0.00011473335325717926,0.0003075478598475456,0.00011497270315885544,0.0004225224256515503,301.8999662603943
101,100422.8505859375,0.00031730253249406815,0.00010383501648902893,0.00032725604251027107,8.835736662149429e-05,0.00041562411934137344,301.9456355332287
102,100510.5126953125,0.0002540135756134987,0.00017537223175168037,0.00025682104751467705,0.00014952383935451508,0.0004063430242240429,301.96230108726957
103,100560.9892578125,0.0002664634957909584,0.0001813904382288456,0.00025576818734407425,0.00017968472093343735,0.0004354426637291908,301.98231336805554
104,100388.380859375,0.00023546814918518066,0.00021405797451734543,0.0002353498712182045,0.00020773522555828094,0.0004430878907442093,301.98231336805554
105,100278.6318359375,9.47238877415657e-05,0.00028972188010811806,0.00011503417044878006,0.0002673179842531681,0.0003823554143309593,301.9891661164906
