,wind10
0,12.198427200317383
1,12.532072067260742
2,12.943982124328613
3,15.387563705444336
4,15.049947738647461
5,15.19894790649414
6,14.16771411895752
7,14.26646614074707
8,13.019506454467773
9,14.161011695861816
10,14.019832611083984
11,15.423900604248047
12,15.190683364868164
13,16.636035919189453
14,15.760069847106934
15,16.138593673706055
16,16.241931915283203
17,16.521915435791016
18,17.24863052368164
19,16.42116355895996
20,18.0786190032959
21,19.18703842163086
22,19.2764892578125
23,19.370752334594727
24,19.270017623901367
25,20.07758903503418
26,20.969402313232422
27,20.629798889160156
28,20.185457229614258
29,20.875686645507812
30,21.761402130126953
31,23.659713745117188
32,21.633726119995117
33,22.08666229248047
34,20.374570846557617
35,21.22307586669922
36,21.65074920654297
37,22.99240493774414
38,25.155841827392578
39,23.8033504486084
40,22.20790672302246
41,23.154584884643555
42,22.513288497924805
43,21.910552978515625
44,20.86237144470215
45,22.784942626953125
46,23.848670959472656
47,23.738710403442383
48,21.735288619995117
49,21.037569046020508
50,20.168014526367188
51,20.47768783569336
52,20.217670440673828
53,20.6171875
54,20.34187126159668
55,19.205114364624023
56,18.868181228637695
57,18.278444290161133
58,18.696575164794922
59,19.8055362701416
60,19.02536964416504
61,19.857118606567383
62,19.837038040161133
63,20.57695198059082
64,20.7084903717041
65,19.81548309326172
66,18.755870819091797
67,17.518413543701172
68,17.056856155395508
69,17.175758361816406
70,17.54685401916504
71,16.086166381835938
72,15.772120475769043
73,17.48689079284668
74,17.943359375
75,17.61892318725586
76,17.758665084838867
