,mslp
0,100948.0625
1,100777.5
2,100766.9375
3,100918.5
4,100846.6875
5,100660.5625
6,100723.5
7,100878.75
8,100808.875
9,100648.75
10,100669.1875
11,100851.625
12,100791.25
13,100497.375
14,100497.5625
15,100628.5
16,100600.875
17,100364.375
18,100268.875
19,100402.8125
20,100319.375
21,100112.125
22,100026.4375
23,100091.5625
24,100067.4375
25,99876.875
26,99776.9375
27,99882.625
28,99932.625
29,99723.8125
30,99592.8125
31,99678.0
32,99606.0625
33,99359.25
34,99100.1875
35,99162.0625
36,99120.875
37,98907.375
38,98760.5625
39,98712.875
40,98347.0
41,98192.1875
42,97974.9375
43,98022.875
44,98107.125
45,97855.5625
46,97676.375
47,97718.9375
48,97681.0
49,97586.625
50,97470.1875
51,97461.8125
52,97333.5625
53,97135.5
54,96883.0625
55,96722.375
56,96335.625
57,96266.1875
58,96001.625
59,95867.5625
60,96324.125
61,96187.125
62,96178.0
63,96401.75
64,96684.8125
65,96482.9375
66,96101.75
67,96018.0625
68,96273.8125
69,96275.5
70,96376.375
71,96520.0
72,96317.4375
73,96251.8125
74,96007.75
75,95870.4375
76,95869.875
77,95523.375
78,95197.75
79,95030.625
80,95357.6875
81,95299.4375
82,95120.0
83,95121.25
84,95289.3125
85,95468.0
86,95516.375
87,95636.6875
88,95493.0625
89,95565.1875
90,95494.0
91,95345.5625
92,95755.0625
93,95612.75
94,95607.4375
95,95705.9375
96,95999.375
97,96466.1875
98,96404.8125
99,96151.4375
100,96317.5
101,96211.25
102,96002.125
103,95766.875
104,96290.3125
105,96298.3125
106,96441.0
107,96579.1875
108,96653.1875
109,96691.3125
110,96782.8125
111,96859.1875
112,97104.6875
113,97201.9375
114,97358.0
115,97393.0625
116,97436.9375
117,97546.1875
118,97681.25
119,97869.0625
120,98050.8125
121,98052.8125
122,98102.0
123,98273.625
124,98358.6875
125,98409.5
126,98548.75
